"Target","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","ARIMA","ETS","SVR","ELM","XGB","LSTM","MLP","DESTC","DESTCRI","cSA","cSM","cSVR","cELM","cMLP","DSLA","DESLA_m","DESLA_a","Oracle"
37482,37451.7320015906,37481.1261142479,37521.010181628,37453.4382131843,37392.0185672909,36198.4512053324,36665.1942068261,36510.1016291725,36471.6304233868,36540.1943629794,36374.0296230534,36199.9352568558,36129.5514308788,36064.7385121585,35782.6268506408,37581.3937604732,37627.761435197,37665.0233329196,37675.3091006067,37654.5485514409,35808.675683629,36139.4663809132,36507.6959873204,36240.4847867558,36362.2877415449,35159.4969255072,35759.9973229132,35853.6853469604,34217.7667660672,34602.8130613517,37927.5685129798,37443.5536271371,37559.5129397607,37279.8320909533,37492.4245489204,34958.9386466963,35305.2512202778,33560.266004378,33863.3160707716,33667.1294596825,35739.0367730265,30612.417184624,32706.8488810025,31842.2715566239,31932.9264644025,37409.2075056779,37375.1263680451,37644.5146161399,36883.992866808,38794.6410027913,35244.9502950396,35950.29493727,37375.1263680451,37392.0185672909,36055.5779281224,36362.2877415449,54500.1755233728,41159.6824885774,158557.652286968,35159.4969255072,35059.2177861017,35536.0156916889,37481.1261142479
36982.1428571429,36733.6190976182,36756.188222911,36784.0925953745,36725.9190063509,36774.4921114057,35661.7323172505,35932.156567675,35789.2173065606,35625.13002014,35745.8947230442,35595.2757349263,35612.2902858738,35522.2109879396,35448.3953557239,35218.9727878056,36669.9229183437,36746.826932459,36675.5086572641,36753.6349979082,36763.7526903327,34988.262014535,35657.3805793765,35551.0503766069,35395.9859749668,35550.6702829724,35201.0370247723,35091.4512033158,35032.7587710496,34009.8962743465,34186.0421017089,37651.6974898486,36793.5827768429,36782.3697796727,36598.1286558249,36686.6559169005,34554.2324331603,35111.0369291807,33675.0772586835,33559.160452504,33344.0885619015,34849.3148070683,31635.0191065357,32571.1846986464,31959.2574585387,31694.163747155,36758.9597923917,36882.6440048459,36901.6686779417,37338.519181817,37927.4298622268,34580.460759776,35313.3266786507,36669.9229183437,36686.6559169005,35502.629957903,35612.2902858738,52160.7559941645,39684.6678977795,163861.584781559,35201.0370247723,34771.2472238476,35159.6560883425,36901.6686779417
36461.4285714286,36420.7902469611,36452.8376949427,36453.2437647174,36478.4575749047,36400.0469112769,35388.7316081783,35733.7595778398,35600.22142263,35365.1885777878,35531.5165131387,35228.3428358119,35553.3230826796,35617.3290117755,35427.7507559593,35333.0084261069,36468.686427744,36536.0043855681,36538.1187840661,36543.4130170521,36437.1789143831,34905.6570705928,35263.6723744391,35308.8154493469,35055.6656030862,35160.5292002302,34085.2912135107,34722.3124049264,34771.4595770902,33854.9989245174,33703.6222668943,36052.7057118718,36001.8471713771,36011.1292427144,35998.8212579214,36192.5082152522,34747.4265970425,34724.386844354,33652.4733037247,33619.9907211583,33481.2466084467,34195.3413693852,32662.7054856913,33201.5784085811,32695.5337330208,32498.5485960497,36422.1826080177,36505.3485974931,36267.5287729866,36278.6687185112,37379.0773967675,34251.3900500025,34876.1394053187,36001.8471713771,36011.1292427144,35247.7600428801,35388.7316081783,51613.7597513327,40022.4566360808,170191.14927999,34085.2912135107,34416.3589052766,34863.478426722,36468.686427744
34847.4285714286,35939.3400063591,35955.5218590011,35947.000507761,35896.0707882989,35843.3143756392,35142.5771847028,35398.2541827876,35363.3173589143,35231.92473825,35317.2641942778,35117.5229291862,35296.3582399943,35294.692313808,35240.695287255,35124.9083631481,35815.291270308,35880.428766663,35877.8366797942,35896.2626929154,35813.2564557107,34513.7751306563,34783.9479141824,34651.0236696944,34391.2160369125,34566.3851256468,33978.4817688765,34320.5508124755,34256.9340732246,33587.4844899795,33403.2012251275,36318.7126273033,35943.4828580761,35925.1226843049,35985.5763508365,36170.0866130546,34131.2423488061,34808.9012265247,33797.0155561055,33697.9483433407,33761.9816504817,34352.6697757787,32727.9869301544,33455.124056529,33157.3949482111,32939.5676980907,35900.9496500174,36005.4249899125,35746.1496476179,35538.1671273782,36977.7977417537,33751.4985842705,34665.8920426369,35813.2564557107,35815.291270308,34973.8076840466,35231.92473825,51364.1459833171,40179.5848967327,173221.488600567,33978.4817688765,34054.8620588413,34692.2145802411,34808.9012265247
33168,33672.4424547461,33698.0855225588,33743.1852492995,33673.8532359064,33726.171443988,33706.7434514187,33712.7533839548,33642.8184740302,33769.6748408601,33703.1225891436,33751.980654949,33556.6668732595,33747.3979735758,33908.1660451618,33668.8293512902,33654.4104482993,33729.5762656682,33792.3849739161,33771.5658284473,33600.989493309,32938.8936210973,33150.6970007944,33288.5058307708,32989.3915086067,33081.0279862936,32849.5227797264,32958.8717980798,33110.9985272016,32700.382565359,32621.0494523066,33921.0790744213,33506.3949442916,33610.7725698106,33699.5894322354,33640.4827082988,32355.8850934162,33099.2848059074,32680.7579366721,32063.0664631514,32433.1978240418,33101.2364534393,31643.4481243965,31924.8755856741,32398.7916146707,32121.967805034,33614.1601666156,33739.139618288,34047.9890283949,34204.839726981,36082.5566390923,31551.4061286109,33398.1468545028,33654.4104482993,33614.1601666156,33315.4271719063,33610.7725698106,51225.9461705454,37607.4568020974,175913.506864976,32849.5227797264,32765.1403581992,33097.6844932584,33150.6970007944
31916.4285714286,31999.1250676841,32032.604913327,32132.9733932143,31994.3142800689,31990.5978625039,31990.9220163162,31958.8703118859,31828.3653558589,32041.6528751991,31950.5975394472,32193.0547531532,31599.2002246012,31672.5475147411,31745.2506032599,31545.1724222572,32019.3692803862,32090.4356017226,32081.2339702251,32188.0547357037,31999.8094090249,31528.2584190735,31649.8976401574,31824.2970926273,31700.1125020809,31781.9748536603,31977.1389764552,31738.1591459473,31672.7358860195,31311.5442808259,31396.4560907476,32969.7235626844,32128.4798256344,32292.4160589194,32169.2649888997,32240.1368392407,31025.1883717908,31608.0613543228,30999.4584926107,30791.5578957572,31013.3922024562,31906.7846822412,30209.743193893,30392.7048189913,30365.011569071,30283.9585285043,31949.013213118,31848.1412744418,32326.1434711652,32339.7306331681,34657.8018534524,30028.1788981301,31567.4506252493,31990.5978625039,31990.5978625039,31740.1557706712,31848.1412744418,47281.1052595823,35095.3571130495,176622.038457701,31977.1389764552,31276.7233954321,31653.4438264462,31906.7846822412
30172,30754.8892967149,30792.0727061731,30909.2380634505,31070.4721010676,30894.1179402854,30560.1869952687,30405.0523210821,30207.4919001248,30233.7377572898,30235.8342915386,30537.6840831957,29978.1521668241,29993.7853079307,29836.902413725,29795.2427976948,30784.9391664875,30895.7225815087,30842.4589351857,30935.88828137,30809.0940793897,29919.8988167436,30262.6194687104,30392.0168347962,30294.8464895627,30534.6185871021,31095.0749383762,30460.6489246074,30385.7974081428,29868.821793441,30156.1510376287,30779.2354333323,30849.2640083167,30860.9577931461,30592.4172319254,30812.7413467048,29516.3052804041,30098.9145549285,29719.7084198012,29689.4651731397,29777.4806513368,29989.8685394012,29130.5069789066,29161.0874642863,28909.9751117597,28633.4150920853,30838.7268452868,30791.6624146194,30931.3548387661,31035.2839828196,32975.5755775656,29009.9369562013,29860.8980354582,30779.2354333323,30791.6624146194,30334.3794101744,30392.0168347962,45706.7944009375,33273.0501277178,177894.418973104,31095.0749383762,29819.8036182724,30295.4208835517,30156.1510376287
28445.1428571429,28611.6260118435,28679.8459870216,28910.4071336144,28897.7687126438,28955.1777228153,28812.745715023,28649.2319333642,28281.5660254073,28259.9671056747,28316.742706547,28519.337428827,28288.6197269596,28411.9032284541,28367.5690408528,28287.5345322321,28731.1893123053,28902.5621678866,28855.6552062761,28969.4286666173,28698.3672712293,28035.6561263853,28532.9591456171,28615.4424130555,28606.346873896,28382.3676704204,29329.0779853704,28361.682090328,28488.5225040095,28495.3957989729,28307.7901345665,29674.7856838408,28889.3436864669,28828.5406202684,28761.9665702814,28783.4919963959,28575.5284409578,28307.8270177845,28102.648284419,27976.8849152701,27995.8141333851,28525.6521172339,27671.5451295606,27760.9782182719,27577.9490827805,27559.4141388486,28716.1303616564,28813.5499471662,28980.4840573365,29238.1230604678,31330.6645153591,26986.302606242,27983.1065920762,28716.1303616564,28761.9665702814,28548.8547361263,28532.9591456171,43082.3391895536,31035.856320161,177278.240095757,29329.0779853704,28192.1071549132,28571.6172769112,28411.9032284541
27097,27018.1783000079,27090.1396758776,27396.2068878151,27402.045021069,27247.326188978,27252.852482712,27164.3224324181,26862.6027174036,26896.449811259,26939.9662958524,27102.0387386989,26838.1761383508,26902.9186537453,26872.8951220063,26855.4958963924,26979.2642860681,27186.9770927403,27222.5649890419,27379.9144440608,27108.3901800998,26519.70498294,27068.3162220799,26807.9505913153,26955.1715474295,26490.5283231086,27372.5846428827,26715.832673536,26491.8916634002,26688.7888219923,26302.507742338,27715.697070997,27284.1633758693,27153.4651125671,27239.7153850111,26938.6175525024,26758.3786657674,26837.9157145238,26728.7296035431,26486.2245164566,26570.62629412,26635.9536679019,26954.9290951494,26103.3019131512,25898.2054067704,26171.9453096173,27037.5867482306,27036.7738606486,26929.1194478934,26715.6077250918,29798.1694540296,25443.1704443182,26335.0876708031,27037.5867482306,27037.5867482306,26919.3570255015,26929.1194478934,39368.5467691856,30000.5655810429,182306.635777223,27372.5846428827,26810.4906915855,26944.2674495107,27102.0387386989
26560.5714285714,25810.8950439193,25871.0186582391,26232.33628694,26456.2709624163,26149.6926977366,25950.4129996451,25819.6186440627,25633.9386663251,25605.009646241,25648.5355046576,25903.874796986,25545.0097633405,25597.9791137146,25458.142563357,25545.1169040263,25735.0424574933,25960.8289688954,26041.4051408856,26208.6886715409,26221.8737091249,25171.1006953965,25900.3963892009,25567.0691504643,25788.6894751864,25738.8807874665,25800.9040273131,25813.4896716296,25835.3574259005,25308.5471426981,25509.4120213913,25261.3999179556,26090.8045629747,25948.9726098499,25875.7164035361,25645.8659688805,25030.722803539,25838.2792143004,25831.427238652,25869.4025881831,26159.0037669092,25296.8007132733,25858.4533322687,25616.578772821,25479.0559824077,25496.3383218485,25858.5717844502,25895.8070756212,25515.5159020014,24747.9197089535,28234.3031336921,24397.5326550347,24931.0670435769,25819.6186440627,25819.6186440627,25743.1016165295,25800.9040273131,35702.1059960457,30532.4488532896,181837.558099323,25800.9040273131,25816.1656329825,25721.6195929709,26456.2709624163
24697.5714285714,25754.3065133244,25814.2565064887,26066.7995590423,26199.9591626166,26256.8471079597,25478.5427731222,25555.4661055139,25285.5545479485,25160.781528428,25270.4278629133,25351.3644562874,25238.6613566725,25419.3915864885,25204.7201130555,25315.1107283262,25787.5613032002,25984.2857667255,26037.2325004005,26138.4964640224,26197.2647488888,25107.7348123514,25701.3536836321,25469.2935547898,25691.8382569352,25688.110217315,25298.5244401967,25510.2011565923,25697.2781781348,25054.9177298176,25353.0809868187,25922.6536449076,26534.9912714296,26325.6305084502,26337.3074062076,26364.7324035468,24747.245177935,25991.3579636153,26084.7507030713,26125.5571267395,26171.5209385331,25146.1408124783,25468.4091907654,25697.6172998625,25624.3069218791,25455.1840326792,25826.244979946,25898.2103766347,25401.8111738271,24429.4411645409,27136.4484342847,24440.2831379345,24231.3806559699,25787.5613032002,25898.2103766347,25641.103578822,25688.110217315,34344.9936762099,30396.050505808,177310.110071877,25298.5244401967,25583.013245314,25662.3571752237,24747.245177935
23565,23109.8372953839,23175.8325204387,23277.7734077136,23331.441854984,23419.2380136581,23614.1623461063,23491.6184581645,23297.7367541683,23332.0097175052,23333.318632618,23426.0072813328,23472.9446718376,23329.773832173,23589.294890815,23452.2644584068,23022.205148275,23255.2253869556,23322.2768387292,23427.5625806495,23336.9231282187,23017.3107540999,23625.5291101684,23370.1629641588,23501.4952042045,22920.5655130332,23242.3975653425,23060.8656752158,23451.8122265606,23374.2463655702,23133.3370853499,24577.832043645,23720.9369629744,23487.2359587309,23397.1351603852,23716.518764716,23171.021707476,23561.316831014,23979.2164275056,23323.1915742125,23312.1865290881,23981.8479602872,23374.8370437461,23008.4655653349,23414.1968656868,23610.272291162,23093.1985593181,23401.8327945878,23524.6644290488,23671.8888719505,26054.5546119894,21818.9956433773,22999.4734032154,23331.441854984,23331.441854984,23427.5716154099,23374.8370437461,32887.5614982125,26381.3495094465,183844.332868612,23242.3975653425,23276.481070562,23454.9847793629,23561.316831014
22409.8571428571,22712.4529742286,22767.201034002,22924.7603659826,22869.7595495643,22744.0933652737,22825.1911603133,22878.6936246443,22837.5302541132,22875.9144233523,22905.5374594331,22829.9560420434,22828.0261315185,22796.7147691419,22827.7755041798,22867.7228808144,22661.8265933472,22831.6650226222,22961.5670411721,23035.0294339673,23049.7548832044,22863.3745117613,22963.1870586744,22808.3812786554,23088.6753007374,22924.4503187897,22255.1725247374,22932.413277913,23061.7945710032,22864.5126506596,22747.6828607282,22560.2185219999,22932.8409116461,22772.7818953677,22730.2657411515,23357.9678740151,22613.0080912044,22685.8913390097,22667.9269359483,23096.745086693,22886.082528544,23014.0463884338,22469.0382778578,22458.7728333447,22473.4748842922,22882.622119086,22611.2894584058,22523.0836322884,22426.9361441634,22358.2806039572,24956.9716760431,21448.5437204497,21876.626917839,22747.6828607282,22747.6828607282,22796.7015583155,22829.9560420434,31953.9288858863,24875.9667506463,181936.971360207,22255.1725247374,22667.9269359483,22683.7764144249,22426.9361441634
21443.1428571429,21229.4213996617,21266.1723962941,21475.3636649747,21758.429747902,21533.1641899522,21518.9752661539,21356.3790184596,21437.6742622051,21407.1133113853,21396.2430230068,21631.1908538303,21382.5581703995,21369.1399259342,21312.8728020873,21396.1498214802,21114.9528180365,21303.8263828421,21371.6415252964,21461.2223824482,21586.2718935885,21136.9330431351,21550.496676424,21307.8965472132,21474.4365434451,21717.6073510347,21370.654909556,21742.3672164502,21844.5681355731,21597.1938040778,21857.2505058395,21479.9095365242,21852.5466431594,21632.1099991543,21299.0014330209,21969.4352932049,21047.5960518271,21586.0048248096,21772.9961568606,22213.3023666981,22340.3122431961,21969.0579087139,21157.0163418593,22004.9861929809,22053.9248136213,22237.0231002285,21257.956998302,21424.073284672,21415.0249091064,20781.2064359001,23586.9319338798,20190.1534668377,20694.2886235373,21424.073284672,21461.2223824482,21542.0314656298,21474.4365434451,28979.5182009169,24573.9443147998,189442.019163904,21370.654909556,21404.1645858805,21532.1753470253,21437.6742622051
20639.7142857143,20497.0652963242,20561.4106423438,20783.1162307725,20777.5450231265,20847.8810444463,20577.087649654,20717.3696209348,20595.4832963437,20615.8530044313,20643.3910728374,20627.6177451773,20604.9730688717,20621.0423175306,20739.173340532,20673.7635844266,20661.1695713615,20815.6453691955,20862.6242640716,20944.5751025574,20830.9126677977,20747.1044710134,20911.7200647226,20962.1397814195,21134.2447067617,20894.3563322252,20982.7531747986,20750.0392554078,21057.7070775285,21017.1049211671,20906.2128151956,21388.2315030615,21139.5107047314,20916.7009675996,20717.8260581449,21079.4489213154,20853.4835911397,20604.7938606133,21049.7165094034,21187.5801086877,20802.3806880994,20907.9683309868,20644.1076838335,20806.569251655,20736.015229401,20915.6141539989,20514.2939576115,20583.8606641347,20694.1564447682,20656.2883988663,22508.5118060793,19486.3697224344,19542.2937648977,20802.3806880994,20806.569251655,20796.0733242768,20783.1162307725,24794.40377431,21383.7416019687,176514.023814034,20982.7531747986,20834.5644801676,20845.5206543411,20643.3910728374
20189.2857142857,19819.7786626318,19862.2574506658,19931.8167544455,19935.586875518,20065.096830671,19911.1099499982,19950.6959926281,19945.9246309479,19957.8842108109,19957.2010883492,19977.6801341252,19938.1240206563,19940.6000410833,19984.1099907712,19974.6555726835,19648.7010482116,19820.104666571,19808.3134817233,19911.317113024,19892.0113744034,19877.4587423654,20140.0461215272,19829.6708350214,20008.7932473136,19792.6313673183,19757.7877142661,19920.9145309432,19757.4985263485,19866.1600166301,19810.9977975113,20596.5100358169,20205.574765219,19930.5813565735,19626.5746606282,20293.0280778169,20085.5560062889,19881.9412724869,19906.0661887804,20126.6944914323,19960.7564878538,19982.0772037354,19939.4440159733,19943.2620200598,19674.3846017842,19966.0135228038,19793.1251933519,19911.8812359615,19761.6139400839,19993.8409150994,21716.1227209568,18818.4796597617,19023.3056898117,19911.8812359615,19911.8812359615,19927.6859644865,19931.8167544455,23131.0182834071,19959.2463647553,173862.398891452,19757.7877142661,19922.7551023769,19917.5970901173,20205.574765219
19878.5714285714,19631.5473192921,19667.9528799664,19706.2920532036,19755.6782360094,19859.5463447799,19609.8057199544,19682.2078994416,19654.5757247331,19671.7106534295,19672.9701182008,19666.9775299852,19637.9134951736,19682.6683321229,19716.1938522315,19693.6275770249,19617.5631911699,19753.2022222729,19856.9766498329,19804.7908180264,19992.7581755673,19741.3855985804,19862.7755751571,19786.274775234,19965.3964346452,20082.3379809985,19388.0949525187,19936.0694005212,20205.9773435885,20040.4771632299,20080.6074073662,18682.095471702,19494.9118815428,19437.5566439841,19445.8117858737,19854.543314755,19798.2037615186,19531.8603736106,19505.9869308546,20131.6042522938,20007.2445211883,19590.2527842434,19556.1661805264,19842.2388699879,20092.9043572215,19980.029237501,19612.4765421091,19709.8977244428,19389.2409468348,19275.3804870253,21095.8644310406,18654.5679671764,18638.2168656077,19682.2078994416,19706.2920532036,19708.2326163923,19706.2920532036,23113.6415651604,21434.7933584516,176671.189216467,19388.0949525187,19605.3709526297,19601.567199868,19862.7755751571
18853.8571428571,19443.9025078226,19469.7381856502,19480.5822089102,19520.3807325866,19558.6870675413,19399.8539248223,19442.9784496292,19417.5226434716,19437.1051260328,19430.7866020847,19418.8522353555,19409.6900097972,19425.8750012351,19464.8366955696,19434.5135071359,19376.1217357043,19479.8995257447,19529.002046979,19458.7661848073,19610.6167452972,19468.1495443421,19503.8612808642,19441.4711929729,19492.6426873363,19542.0136522519,19186.1844632898,19478.5694949632,19554.1522527954,19494.3864441306,19533.4938352108,20330.7932388052,19981.8913208047,19900.1109199262,19974.72296819,20275.2427422495,19672.1771319534,20007.3525579975,19935.0069276732,20103.4471966467,20148.7410289109,19704.0955328255,19711.5729318629,20113.7210147444,20186.9454296134,20226.9161689407,19409.8250065322,19552.7962186394,19420.4623421269,19388.8425525707,20731.1822554384,18461.4800281525,18539.7235158852,19520.3807325866,19533.4938352108,19612.505539353,19494.3864441306,24915.2418212006,20506.3652548621,172537.278831723,19186.1844632898,19691.8750319081,19662.7431991661,18539.7235158852
18257.1428571429,18054.7486064537,18081.5917891458,18112.4094356037,18037.3902861563,18039.9859374495,18172.7702236514,18170.2455469456,18183.2937834457,18215.0089242016,18199.3872208194,18134.9872377158,18212.3735173731,18093.5686188877,18194.557934374,18141.8354066575,18005.3381161246,18099.9956980614,18169.6827662176,18105.5781631375,18157.1096635814,18226.730752503,18214.5815835856,18234.8518453451,18232.2647979007,18165.8725052173,17977.1820590463,18135.7525083991,18293.3105972506,18219.5735731591,18167.7038528956,18435.2783014207,18045.9626723238,18036.5848399984,18029.2106154146,18152.1113469999,18005.96696418,18100.2727298451,18411.2028079594,18215.5441335266,17972.7964707206,18187.012514252,18329.5906691117,18031.601000621,18126.5445306077,18248.9801089996,17980.3707693884,18139.756763321,18396.6335913595,18562.7329774582,20222.8243126529,17068.1644423859,17875.484839201,18054.7486064537,18045.9626723238,18175.8737597373,18157.1096635814,24555.0300944031,17212.0036657736,170099.576735386,17977.1820590463,18141.6447407536,18174.9792191179,18248.9801089996
17554.5714285714,17810.6972718347,17829.1875940954,17866.7980984016,17795.0098431449,17778.6780973133,17857.8086121626,17880.9000810599,17942.3575916432,17951.2220282337,17958.6127471335,17868.7030068718,17938.1927401582,17928.0193647416,17947.561156258,17947.796866677,17777.6373740149,17833.7781853419,17868.4457520338,17878.5135650728,17909.5891553158,18035.657668751,17870.4221122319,17900.9251318456,17921.5677487961,17995.0198042295,17770.1864510712,17980.641530108,17942.7457279957,17929.5458115846,17968.0969328099,18026.8437401551,17828.1572708388,17862.1609375442,17722.6632177011,18075.2272251518,17886.5663965098,17706.4920729758,17635.314053292,17966.6436828876,17898.5725569526,17679.6303845386,17735.1900579064,17792.9031561881,17799.0914906648,17929.4305768737,17737.1418880145,17693.3945230579,17867.2459910731,17477.6621773566,19583.0617681912,16867.6587545361,17199.6004013845,17833.7781853419,17833.7781853419,17863.6131980959,17870.4221122319,24491.6926107903,16887.6048021087,157942.214571856,17770.1864510712,17810.5302135134,17836.0257222174,17477.6621773566
16074.7142857143,16856.3259653044,16873.5601627846,16919.8287420148,16835.4676870119,16948.0968650885,16960.4148367338,16955.819051166,17041.4532671885,17038.7309587903,17024.2000128218,17030.8116757507,17017.0305544487,17015.4239211358,17005.228453459,17019.1189833172,16840.7138759477,16912.4964078861,16922.4333458077,16910.5312988004,16931.5028481643,16989.2768419638,16990.1549785704,16997.5160179211,17000.8578400271,17083.6738912933,16974.1729575811,17077.4254396243,17073.6511322751,17035.0148949197,17082.0326790926,17067.6550951044,16944.5559532457,16950.7482110101,16758.2051633554,16772.4519055456,16893.4463031067,16837.9230104134,16927.0095130044,17041.2697688873,17032.2390035582,16805.0526553982,16979.3955182753,17012.8486069105,16947.1728839727,17034.611268494,16874.267829089,16968.4360917656,17173.6557717248,17185.3607679509,18771.555168833,16038.2331874881,16394.8617574487,16948.0968650885,16931.5028481643,16978.7763736504,16979.3955182753,24341.2921726906,15530.233717779,142285.298879964,16974.1729575811,16959.3644554134,16977.1627770354,16038.2331874881
16672.8571428571,14957.8774268667,15001.2201871445,15081.466757849,15034.0999532835,14998.2082478429,15139.2559177396,15206.6443899392,15292.0403509624,15306.9444359383,15298.7533189429,15080.357989782,15318.5966560672,15163.3677946891,15287.8047108511,15200.2550584328,15044.1940115256,15138.3061200014,15136.3483400955,15169.9912121996,14981.255898673,15337.139362662,15270.7170941271,15373.7630479475,15363.0729172561,15163.4847692912,15531.7554643115,15103.9843760316,15287.5450096038,15256.9185411219,15087.1068154556,16145.2996656014,15102.7674606148,15106.5139179964,14899.9156755486,15047.888579478,15573.2230920238,15073.1107304726,15238.1775713056,15162.65656387,15064.2286787689,15302.8031229583,15232.0150293076,15185.6144238783,15105.0939862759,15218.818344945,14945.8817181932,15031.5597893316,15540.9789965468,15708.39319585,17777.9809872082,14164.3300520863,14937.3333436591,15102.7674606148,15087.1068154556,15239.5918367782,15163.4847692912,29390.5355893356,12561.8900244806,152145.253156601,15531.7554643115,15238.1775713056,15278.943712416,16145.2996656014
16728,16901.5157557269,16916.9885398719,16930.1393838667,17210.3757548125,17041.2383098755,16862.5388607783,16944.8892968306,16971.3036352695,16989.7076353503,17011.29096762,17058.0608088257,16912.2826555005,17171.2184515913,17067.4989829277,17108.7120081894,16837.5159951438,16888.2742898056,16836.6887506195,16916.0401144301,16995.0210814842,17059.4639544559,16975.5185318314,16861.285160644,16957.8154261213,17162.6542737229,17053.6038068715,17208.598092707,16900.4795256592,17018.2688583961,17172.5160590273,16014.3746865481,16881.7757449504,16813.7893328016,16781.9559006201,16828.1613893209,16873.5667653936,16826.3138945168,16626.072889589,16945.1930293245,16966.8086421896,16235.4716739629,16864.7362434779,16845.3742974247,16793.1146957088,16720.0654578814,16916.7064383552,16763.7729003298,16196.6198952868,15545.0018790949,17331.3028976236,16140.764663509,15098.64063641,16901.5157557269,16881.7757449504,16824.5014346382,16916.0401144301,24024.6294570043,16112.9262339961,141365.614067241,17053.6038068715,16877.671255172,16791.4039417283,16720.0654578814
16838,16331.3111240268,16342.3009015704,16313.1571714721,16388.6592966481,16507.5861531316,16237.3041412399,16315.8056088838,16289.9497546927,16306.4713139531,16284.2194939614,16446.0302751937,16271.5999672811,16308.6379765097,16286.8724116316,16253.2226569809,16279.4841291456,16367.8704203952,16406.8549902813,16264.6338789488,16313.7842657086,16159.4465839005,16402.6744792984,16329.7647299791,16350.5241427446,16470.5302366597,16271.0497514535,16489.0107279924,16475.5213411942,16381.3285941792,16474.1120752563,15876.280814375,16347.4582495265,16238.5423080961,16327.091122203,16401.9950626677,16378.7865887924,16319.3633859366,16351.9927098489,16443.4980026727,16550.3483330461,16238.7970227081,16307.3148243921,16522.3818686128,16570.6134615485,16484.0153784096,16429.6678367719,16788.2337298921,16397.6645503454,16375.7992689292,17225.5747167894,15614.8152628456,15462.4343545437,16331.3111240268,16327.091122203,16345.9034573184,16347.4582495265,24104.6338978189,16304.2745765362,132111.930499121,16271.0497514535,16349.7254796877,16325.4143292373,16788.2337298921
17389.4285714286,16967.1019079709,16988.6480715265,16919.1813481597,17051.1114450539,16890.0355296574,16839.7732317657,16851.7438144364,16848.4073335149,16859.026309563,16876.9066452653,16831.241677987,16771.596889402,16779.7347587895,16829.7434173828,16786.3680381857,17014.3851186746,17023.2201827294,17066.5414163726,17047.4375321861,16834.6038814373,16991.0611568683,16900.7627121696,16970.639457276,16887.3226699653,16862.8458112545,16930.6402831551,16809.4011175099,16973.6456201247,16873.1995001835,16772.1213263653,17752.5759260445,17162.8193462328,17084.1058968073,17250.1750013066,17238.6261370811,17323.4705629602,17238.1114762672,17110.6120180835,16977.4145824111,16954.2312521238,16860.1105876189,17086.7543032901,16921.2367068912,16965.3354534779,16902.5252903085,16865.6299042733,16924.4417820342,16804.5458045969,17288.0214384895,17706.6117213794,15998.0139373371,15988.2217423746,16930.6402831551,16930.6402831551,16950.6850425167,16921.2367068912,26320.6320434278,14970.4085756761,117267.913745254,16930.6402831551,17054.9872430098,17008.5872000468,17323.4705629602
17975.5714285714,17764.8492455366,17730.8187326854,17739.4091095891,17715.9281847461,17724.2438555628,17700.4955898756,17711.2429676987,17690.3926811307,17704.9054313907,17693.550711829,17692.0483167622,17709.7356641821,17719.2101643728,17748.0489812083,17738.6251537939,17454.3429822471,17433.2532012959,17469.6620312907,17412.6368618526,17637.6973367909,17420.1346484559,17310.980696712,17339.1261652492,17334.9048127943,17404.9176126192,17386.2484314314,17319.3324441014,17527.3539548765,17412.5156083226,17404.5304774659,16746.8259769121,17467.0920963574,17444.3011582268,17522.3248019165,17468.4539835411,16951.4185292688,17478.9892531265,17466.4795170533,17422.1475415813,17528.7069586953,17009.4935730071,17442.332946785,17435.5249199715,17474.9304197218,17520.3637281417,17662.5357754035,17768.4954379742,17426.5725092113,17567.0209835032,18174.7486719404,16784.7587044239,16989.063854507,17440.4577457292,17467.0920963574,17490.9583166981,17469.6620312907,23994.9078261733,16599.3277155468,109633.065029024,17386.2484314314,17438.9289333783,17419.4478871036,18174.7486719404
18806.4285714286,18341.401217798,18316.3517603438,18326.7359261904,18286.1073143969,18247.795424125,18258.0072015192,18234.9075873282,18254.6435678919,18256.7178997158,18254.2786039784,18232.8293147876,18230.6037496852,18212.8864652877,18207.8361741059,18221.0968766556,18451.7047073393,18380.4735702576,18466.2980693698,18450.9533417714,18322.4868921655,18204.6499030895,18136.7836553803,18105.8832055691,18104.0853500258,18014.970829646,18267.1543316617,18014.9352242111,17938.1282908054,17933.4550121551,17938.5491485373,17518.9925786211,18214.7216326194,18237.0584772595,18113.2773887864,17951.5359761261,18135.16379128,17923.9132161067,17933.9632486337,17953.5442506107,17901.8159753042,18143.930014893,17866.1723751551,17734.0251809911,17763.9232106583,17726.6769042518,18317.3383627067,18459.7908733767,18498.7311696316,19894.2141339682,18594.0692397867,17382.1766691038,17520.6680256469,18384.1458522391,18234.5001182989,18157.9806292846,18212.8864652877,23679.4478615368,14691.727595726,104590.041145545,18267.1543316617,18169.9068471847,18121.9206765411,18594.0692397867
