"Target","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","ARIMA","ETS","SVR","ELM","XGB","LSTM","MLP","DESTC","DESTCRI","cSA","cSM","cSVR","cELM","cMLP","DSLA","DESLA_m","DESLA_a","Oracle"
80766.8571428571,83560.4191781136,83372.1460340651,84714.7733960973,83170.3337275467,83254.3460357201,32542.7747954614,61011.1359043943,58171.7995372361,58753.1803724548,56875.4722632883,5664.90797787531,31231.1350762201,22957.2034119627,27960.1390736508,30808.2209431072,86520.7792323078,83168.3553024737,86581.9653300926,83731.437258832,83674.4316568133,45716.6717546065,38067.6722431355,42326.1468232653,47086.3763930725,48296.6028779708,45696.04117381,13472.6809226721,21794.4827281192,23700.9695216681,0,70228.0923147177,78382.1767214771,78740.285062989,79110.3269889439,80638.9177836086,35442.9166495572,45648.7167983745,43415.905031115,43726.3195821281,76389.303796747,12531.726457138,6952.06295706608,0,29837.9056833717,12568.2315119674,81496.8532259791,84042.033824241,82105.5515375067,85376.5256074919,88284.345594724,82456.4028894561,60437.5615029619,81036.8351589864,80355.1660072465,53492.8302605781,56875.4722632883,107441.762329425,122792.227068724,191445.642737976,6952.06295706608,70228.0923147177,56726.0628975026,80638.9177836086
76079.8571428571,76279.5122913982,76146.5493748942,76458.4977327564,77649.3043245486,76735.7701293845,31565.658480503,55660.8239167895,54436.6621905661,53026.400568692,52643.5444110521,6658.9615782439,29796.15772532,25570.6151142522,27275.393966915,30275.6351852642,77623.8232964918,75984.7862310621,78167.9360399417,76610.0496574833,76507.1468000782,41054.8095597401,34929.7294289304,37649.7198459547,42133.9112820182,43196.095669285,35191.7145949069,6102.73192052376,10912.7076170534,16968.8242462837,1400.62831344792,78842.9035595071,79788.3904601927,80145.7521171003,81326.8362115428,79724.5660717208,32934.764285248,43748.670609908,45632.6380601073,48185.3881952709,71568.2390229899,22524.1580605465,0,0,15819.5722566432,2514.10439766195,79204.63086421,77200.6661903861,74977.2415771998,76387.9302478737,84597.9282501993,79104.6373188155,59423.1361418906,77905.3364285886,78203.5853473822,49842.8773157137,52643.5444110521,104698.945590031,106045.444388679,189579.514014819,0,76610.0496574833,55727.1614036745,76146.5493748942
72387.1428571429,73182.3659306751,73146.0273832679,73389.8038531979,74362.4188676348,74373.2330102817,32100.4789754526,53072.3824236322,53698.3498065277,50995.8486022577,52351.6711269173,9439.19717825051,28244.7690941796,28020.2907763341,29524.510443302,34115.1705566842,73333.2477228721,73386.8835202909,74840.7575779263,74076.8899719228,73608.5431630456,40928.9591223115,35135.8662299397,40558.1634929577,40398.4263366939,44965.2804855661,37141.9234123545,12440.0388523668,19414.283283664,26909.1690631074,3756.5481850928,73791.7800591545,72429.7793242536,72636.8063416354,70808.4233651873,73474.7799011091,36097.5621229235,42669.9194028433,44227.1657687962,31579.7759921147,49542.8545368514,25775.7007684545,0,8938.89754899341,0,21441.9176916626,69848.1784511393,72322.9597101838,72379.6317958444,72252.1712321684,80823.9889608906,75943.8180030471,57507.8774039461,73245.6620407364,74332.100189103,48278.8847235143,49542.8545368514,101361.860291753,98755.0997072496,185941.199385303,0,69848.1784511393,52395.8615203217,72379.6317958444
70328,69418.7553553767,69396.6709107675,70253.7981911758,70378.7645899881,70249.0353950145,31950.8472806794,51871.8063159494,51786.8961439769,50337.6912550644,52071.3290307807,11113.0779122894,27453.9977125539,28611.5246570614,30404.3196780591,35820.9160215419,69382.5015988156,69722.7254071028,70151.2074252414,69002.0070638311,69873.8414101952,41363.7282392211,36346.2378604197,43502.0885174504,39193.6575215634,45233.4205890815,40984.7221852117,19538.0434733905,26370.4169592205,32103.4668217464,5919.73964612078,69033.8478310507,70195.1053712685,69187.5078076585,69004.6371771271,70499.9531761199,34469.8956224782,40779.8484772276,39291.8783323829,35229.1089461996,49731.8171863793,25635.4839295238,0,5069.5913111722,9129.24565931378,44964.9009713617,72158.6628679801,69420.7157569028,69123.3554805929,68809.9358601166,76780.5038109507,73046.9533521164,55527.3436331692,70159.5880141462,70366.3593636265,47989.7798504825,49731.8171863793,98500.7323681057,92717.3424837466,184169.128487493,0,69002.0070638311,50688.1728202341,70366.3593636265
68745.5714285714,68652.4596390635,68563.8470821117,69727.774169087,69686.5768255753,69112.2952758972,32949.6958282103,53826.7922598455,52933.5274185788,52426.3572607697,52764.2460023078,12007.0264222886,31520.6622198011,28827.1245239963,30911.5754464632,34962.6337447195,69635.8662818117,69305.0241872289,69004.8913142446,68992.0462581197,69513.3999575039,43900.4832062685,38267.3088732459,45476.2265176836,41441.3998090591,46602.4110043123,39356.4083249973,25965.0545837764,28355.7644538621,30521.7668230291,2250.79692959844,70067.0564303355,70253.6554417962,68576.2364273457,69560.8490992982,69944.8009478379,33755.0233882568,43322.262515158,39207.4438738105,43132.5942066027,53189.8366021539,21413.1660173605,5353.12214926178,3795.53415312418,9448.68256541607,50726.2417047792,66728.4223784344,68661.5333547841,69225.5818928674,69457.9933661605,73653.3392914931,70570.1714868716,54227.126682168,69139.1544409997,69737.2740798124,48491.7579799943,52426.3572607697,96907.481270058,92687.500212572,183451.820164657,5353.12214926178,66728.4223784344,51310.6514654096,68661.5333547841
67735,67117.3984717008,67019.9957794276,67523.9818725868,67631.4461019321,67854.6260207901,33058.6823685305,53540.8039559087,52764.6712626705,52307.5872159816,52473.3807553344,13700.2610261646,33601.6127533104,30563.1512173627,31376.7855635209,33895.734817895,67153.7953808997,67006.7411167331,67261.5786136542,66997.3046106328,67318.6006978876,44281.4761320256,38928.5410057836,43641.3599591399,40739.7694707377,45189.5871078838,40147.2827268642,26729.9838119771,26077.0213355948,24257.6082641526,0,68646.6059359271,67947.3495877573,66830.9375172741,67297.7245941421,68094.8431028963,33745.6362303063,45517.8323291988,39393.3550836658,42359.8987675545,57375.5472828634,18990.1657988243,7439.02194044898,0,6050.70370168813,39384.8847945211,68207.0639004604,67486.5854017137,66436.9857962854,66559.9131645586,71234.4270714351,68291.7976373377,53840.7499411503,67616.5350621205,67977.0354615168,47336.7725593214,52307.5872159816,96380.121749958,89720.9074043588,182263.666840429,7439.02194044898,66997.3046106328,50903.1396494885,67631.4461019321
67368.5714285714,66967.8950314793,66900.6430295168,66883.0745218866,67101.5395077884,67134.5735290055,33457.4187342545,53071.505018184,53413.4973949605,52531.5181844256,53070.8381101867,16237.4997337683,35284.4667480626,33288.3341248326,32669.5977016383,34191.5243444845,66806.6391893404,66944.3326265778,66599.3955309865,66460.1240141014,66833.3986625057,44479.7887732486,38960.7082154781,43968.6742036067,40264.3129002295,45447.8113843563,37386.2537489169,24387.0776657901,20833.4440875306,19115.444730588,871.758909957514,64592.3631890517,66687.972246185,66499.0296616976,66010.0628651585,67228.4692655216,33644.554507607,46377.7670013005,39691.4207777321,42207.2901955612,60008.1305092857,18593.2806964794,6593.94251091774,2729.19838754957,8862.4003041995,22971.2986547658,66984.2622766293,66921.9427437622,66493.9086323573,66198.9942440429,69651.2833136831,66563.2264157647,53839.6737256447,66571.1298390397,66395.751282689,46744.0326951197,52531.5181844256,95757.7818169263,87272.2987213851,178077.087287657,6593.94251091774,64592.3631890517,50203.8466422556,67228.4692655216
67064.7142857143,67037.8976433007,67006.7682480887,66973.4825470323,67066.5130356515,67058.3772730811,33696.2460004466,52401.7622672466,53605.9795404768,52636.3725161706,53710.6927977695,18996.3424672529,36146.1094551908,35684.7078309341,33671.2841266126,34648.1636068234,66881.0876462071,66953.383295263,66716.1077813302,66577.8281881118,66788.7127389448,46097.439274436,40845.2792598763,45766.5671396883,40653.6519871213,46024.2901943891,39313.6840652851,27067.7140586629,21015.8948385106,18543.7056215108,1227.84795505489,67101.2873014563,67572.4677836889,67644.6015511979,67328.186813176,67877.6689210768,32838.6861668929,46444.7312167954,42444.4297352096,40235.6073852137,58339.403225872,20582.3773439666,5569.7336126676,9274.4649489814,7729.31503749818,18504.4509536483,66142.4823397538,67068.1006791092,66662.173039683,66397.0669010639,68676.6215531258,65466.8293070169,54113.2425823325,66838.8061339432,66816.3981981486,47211.5671403254,52401.7622672466,93691.1247646689,84285.997115219,172327.694892775,5569.7336126676,65466.8293070169,51280.2495805578,67066.5130356515
65385.7142857143,66658.0091136285,66635.4996950278,66621.5576622286,66622.3711857249,66548.2561629698,33855.1219162707,51883.1132819705,53407.3327882074,52330.436748643,53429.1144912347,20149.5947818852,36664.3503086312,36724.1207341151,33659.2700763647,34183.610557241,66672.5792981956,66668.1138045653,66531.0435108779,66167.5092902762,66759.6006896872,47686.108949604,43128.3698032857,47255.7733513328,42880.4866116094,46644.7035476601,39521.1733545054,30577.9881001263,23316.9466984651,20607.2118678262,4347.14474145841,66746.0691094182,66197.0855949841,66321.268978537,66124.1120312449,66246.8435327439,33140.2871998818,46774.0489398726,44112.1741027479,42439.1671411512,54837.300590231,19388.9866925585,6910.40374372627,14204.0156391651,4454.60322737463,19468.3909255437,68065.2749006581,66826.0286583769,66668.2220068545,66414.0371223411,68079.2245756388,64780.7572967041,54222.1197176491,66512.9830626226,66097.8870784224,47527.4299164195,51883.1132819705,91619.6350110555,82689.8563761808,166161.56901901,6910.40374372627,64780.7572967041,51469.7446379244,64780.7572967041
63604.8571428571,63763.8851264618,63750.9845892645,63750.0687058019,63625.307968743,63513.9117451802,33356.9721082673,49802.8601790565,51102.3491332359,49705.5005842068,50904.7413139586,19570.8822403751,35210.9174309169,36378.9430861798,32799.2622177722,33840.6340140524,63710.0085162377,63619.9119471754,63732.2066202062,63492.139308715,63878.8989873795,46903.1093172293,43451.786445244,45680.3012836171,43241.7631275945,45240.9096533012,39962.6772869853,32025.7081381588,26042.2760953278,24841.87896177,8139.31527756845,65459.8726115424,63665.8793756588,63550.9896891108,64210.0035840974,63590.7181589559,33667.4355280067,45857.5371191349,43214.8480686834,42503.0210519285,54184.168291207,17842.991657442,8070.4873382161,13776.6755705665,6732.91434510812,15035.3853423416,62066.0566252279,64073.8727619672,63500.3693224302,63386.775028513,67053.6321974879,63843.4402141912,53452.3642645223,63697.02694247,63980.0164077169,46274.8169496051,49705.5005842068,87342.1100836952,71985.2796961198,161869.066592207,8070.4873382161,62066.0566252279,50016.5298713025,63590.7181589559
