"","Target","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","ARIMA","ETS","SVR","ELM","XGB","MLP","LSTM","DESTC"
"52",17554.57143,17810.69727,17829.18759,17866.7981,17795.00984,17778.6781,17857.80861,17880.90008,17942.35759,17951.22203,17958.61275,17868.70301,17938.19274,17928.01936,17947.56116,17947.79687,17777.63737,17833.77819,17868.44575,17878.51357,17909.58916,18035.65767,17870.42211,17900.92513,17921.56775,17995.0198,17770.18645,17980.64153,17942.74573,17929.54581,17968.09693,18026.84374,17828.15727,17862.16094,17722.66322,18075.22723,17886.5664,17706.49207,17635.31405,17966.64368,17898.57256,17679.63038,17735.19006,17792.90316,17799.09149,17929.43058,17737.14189,17693.39452,17867.24599,17477.66218,19583.06177,17199.6004,16867.65875,17833.77819
"53",16074.71429,16856.32597,16873.56016,16919.82874,16835.46769,16948.09687,16960.41484,16955.81905,17041.45327,17038.73096,17024.20001,17030.81168,17017.03055,17015.42392,17005.22845,17019.11898,16840.71388,16912.49641,16922.43335,16910.5313,16931.50285,16989.27684,16990.15498,16997.51602,17000.85784,17083.67389,16974.17296,17077.42544,17073.65113,17035.01489,17082.03268,17067.6551,16944.55595,16950.74821,16758.20516,16772.45191,16893.4463,16837.92301,16927.00951,17041.26977,17032.239,16805.05266,16979.39552,17012.84861,16947.17288,17034.61127,16874.26783,16968.43609,17173.65577,17185.36077,18771.55517,16394.86176,16038.23319,16948.09687
"54",16672.85714,14957.87743,15001.22019,15081.46676,15034.09995,14998.20825,15139.25592,15206.64439,15292.04035,15306.94444,15298.75332,15080.35799,15318.59666,15163.36779,15287.80471,15200.25506,15044.19401,15138.30612,15136.34834,15169.99121,14981.2559,15337.13936,15270.71709,15373.76305,15363.07292,15163.48477,15531.75546,15103.98438,15287.54501,15256.91854,15087.10682,16145.29967,15102.76746,15106.51392,14899.91568,15047.88858,15573.22309,15073.11073,15238.17757,15162.65656,15064.22868,15302.80312,15232.01503,15185.61442,15105.09399,15218.81834,14945.88172,15031.55979,15540.979,15708.3932,17777.98099,14937.33334,14164.33005,15102.76746
"55",16728,16901.51576,16916.98854,16930.13938,17210.37575,17041.23831,16862.53886,16944.8893,16971.30364,16989.70764,17011.29097,17058.06081,16912.28266,17171.21845,17067.49898,17108.71201,16837.516,16888.27429,16836.68875,16916.04011,16995.02108,17059.46395,16975.51853,16861.28516,16957.81543,17162.65427,17053.60381,17208.59809,16900.47953,17018.26886,17172.51606,16014.37469,16881.77574,16813.78933,16781.9559,16828.16139,16873.56677,16826.31389,16626.07289,16945.19303,16966.80864,16235.47167,16864.73624,16845.3743,16793.1147,16720.06546,16916.70644,16763.7729,16196.6199,15545.00188,17331.3029,15098.64064,16140.76466,16901.51576
"56",16838,16331.31112,16342.3009,16313.15717,16388.6593,16507.58615,16237.30414,16315.80561,16289.94975,16306.47131,16284.21949,16446.03028,16271.59997,16308.63798,16286.87241,16253.22266,16279.48413,16367.87042,16406.85499,16264.63388,16313.78427,16159.44658,16402.67448,16329.76473,16350.52414,16470.53024,16271.04975,16489.01073,16475.52134,16381.32859,16474.11208,15876.28081,16347.45825,16238.54231,16327.09112,16401.99506,16378.78659,16319.36339,16351.99271,16443.498,16550.34833,16238.79702,16307.31482,16522.38187,16570.61346,16484.01538,16429.66784,16788.23373,16397.66455,16375.79927,17225.57472,15462.43435,15614.81526,16331.31112
"57",17389.42857,16967.10191,16988.64807,16919.18135,17051.11145,16890.03553,16839.77323,16851.74381,16848.40733,16859.02631,16876.90665,16831.24168,16771.59689,16779.73476,16829.74342,16786.36804,17014.38512,17023.22018,17066.54142,17047.43753,16834.60388,16991.06116,16900.76271,16970.63946,16887.32267,16862.84581,16930.64028,16809.40112,16973.64562,16873.1995,16772.12133,17752.57593,17162.81935,17084.1059,17250.175,17238.62614,17323.47056,17238.11148,17110.61202,16977.41458,16954.23125,16860.11059,17086.7543,16921.23671,16965.33545,16902.52529,16865.6299,16924.44178,16804.5458,17288.02144,17706.61172,15988.22174,15998.01394,16930.64028
"58",17975.57143,17764.84925,17730.81873,17739.40911,17715.92818,17724.24386,17700.49559,17711.24297,17690.39268,17704.90543,17693.55071,17692.04832,17709.73566,17719.21016,17748.04898,17738.62515,17454.34298,17433.2532,17469.66203,17412.63686,17637.69734,17420.13465,17310.9807,17339.12617,17334.90481,17404.91761,17386.24843,17319.33244,17527.35395,17412.51561,17404.53048,16746.82598,17467.0921,17444.30116,17522.3248,17468.45398,16951.41853,17478.98925,17466.47952,17422.14754,17528.70696,17009.49357,17442.33295,17435.52492,17474.93042,17520.36373,17662.53578,17768.49544,17426.57251,17567.02098,18174.74867,16989.06385,16784.7587,17440.457745
"59",18806.42857,18341.40122,18316.35176,18326.73593,18286.10731,18247.79542,18258.0072,18234.90759,18254.64357,18256.7179,18254.2786,18232.82931,18230.60375,18212.88647,18207.83617,18221.09688,18451.70471,18380.47357,18466.29807,18450.95334,18322.48689,18204.6499,18136.78366,18105.88321,18104.08535,18014.97083,18267.15433,18014.93522,17938.12829,17933.45501,17938.54915,17518.99258,18214.72163,18237.05848,18113.27739,17951.53598,18135.16379,17923.91322,17933.96325,17953.54425,17901.81598,18143.93001,17866.17238,17734.02518,17763.92321,17726.6769,18317.33836,18459.79087,18498.73117,19894.21413,18594.06924,17520.66803,17382.17667,18384.14585
"60",20566.42857,19435.94764,19403.13012,19437.61548,19392.69717,19462.98536,19358.08361,19317.79688,19356.88683,19340.89229,19338.47209,19307.17098,19326.02333,19292.18329,19292.70164,19305.24942,19398.0018,19360.14579,19302.77627,19344.43767,19360.59233,19269.90657,19205.37688,19238.85601,19231.25201,19258.28863,19239.30213,19254.86323,19282.50738,19261.18326,19276.3384,20754.10842,19763.08381,19796.51961,19757.59434,19753.64464,19977.05221,19512.84976,19450.60441,19370.35234,19385.97032,19479.34344,19404.36715,19370.93296,19261.71767,19499.9309,19378.60156,19482.75842,19618.25397,18900.37001,19358.71755,18514.014,18361.19234,19388.30168
"61",20516.28571,21804.48701,21774.31868,21835.54434,21714.65402,21971.63187,21750.28291,21682.6432,21747.22354,21730.50298,21724.01745,21508.67698,21753.05441,21638.97767,21722.35889,21664.87565,21731.1004,21821.03052,21676.86201,21684.33564,22005.7542,21503.31271,21243.60371,21340.37337,21291.20498,21147.82015,21605.09789,21112.29513,21281.72623,21243.6308,21109.66549,20180.42671,21244.49081,21190.69839,21321.14456,22139.11333,21540.83392,20719.31388,20782.34698,20696.9347,20633.10105,21152.10355,20394.41026,20502.07454,20395.30965,20338.12883,21774.25096,21936.97246,21404.67278,23117.61836,20578.09929,20343.15978,20626.04115,21657.91984
"62",21057.42857,20628.5935,20580.92119,20677.23448,20719.186,20662.83329,20696.18618,20619.96197,20650.38077,20606.34911,20653.36331,20717.86038,20490.03062,20573.79953,20379.93532,20504.378,20600.19742,20602.7289,20657.4857,20589.9132,20712.7591,20376.54426,20454.24137,20335.89809,20503.84771,20531.11179,20525.45262,20546.16055,20383.73371,20288.03515,20382.80298,21805.18775,20652.78338,20606.50683,21089.37271,20182.40065,21037.78871,20352.26851,20294.85881,20248.21595,19947.82051,20638.02252,20049.68206,19463.70814,19594.96777,19513.91787,20563.33038,20863.18317,21320.24948,21107.46879,21481.88701,20940.08125,19318.69864,20589.9132
"63",21350.57143,21858.09624,21890.42162,21868.28912,21972.82108,21838.14129,21795.14908,21861.51788,21777.14836,21730.48207,21697.84789,21917.82708,21810.95415,21836.99241,21861.24671,21811.28619,21881.78035,21955.43278,22002.00224,21848.59992,21938.65294,21896.11983,21844.57798,21761.27477,21791.87584,21715.53175,21868.49405,21747.87825,21799.64577,21892.79135,21887.30239,21966.38824,21941.34609,21855.10678,22022.00705,21906.17133,22422.32558,21745.33675,21777.76529,21793.9362,21795.81242,21995.88191,21613.91505,21929.05605,22086.1048,21931.37088,21722.38558,21502.02879,21856.45981,21758.91478,22154.43189,21342.74411,20442.53113,21848.59992
"64",22964.42857,21573.37099,21676.1209,21570.53018,21605.32578,21532.52937,21597.95816,21582.62113,21443.6982,21460.77428,21467.45781,21427.21741,21437.43577,21561.66032,21597.67569,21536.38849,21497.41454,21568.50085,21620.49129,21491.83704,21448.03541,21481.2808,21696.47133,21575.14378,21691.29856,21416.6712,21596.78064,21440.34038,21525.4207,21685.75903,21356.511,21288.2859,21494.35587,21485.47296,21564.87597,21687.28723,21853.60361,21615.07073,21518.59094,21441.98607,21256.50957,21644.74679,21384.65076,21185.7535,21146.96877,21327.83309,21624.21239,21661.31403,22002.05212,22068.00071,22246.10676,21424.27315,20331.24748,21460.77428
"65",24376.42857,24090.84593,24054.09675,24082.64607,24016.97686,24118.48418,23860.02989,23792.64351,23829.71431,23763.00886,23773.32664,23595.56719,23820.96315,23738.68149,23791.17342,23716.11637,24369.80244,24325.21855,24335.41437,24458.5113,24347.55952,24194.5985,24174.07474,24136.67391,24054.39638,23956.75875,23812.79751,24148.82561,23936.94147,23961.58117,23929.10805,23979.33852,24252.07529,24259.98072,24204.06735,24306.86456,24643.55388,24124.80245,24115.22783,23930.37449,24034.15608,24108.62453,23876.72589,23902.7046,23696.10061,23882.15978,24190.53196,24121.50649,23886.82098,23347.46542,22956.69853,22348.76367,22788.17034,24306.86456
"66",26309.85714,25287.66606,25227.39573,25331.43381,25208.12129,25384.11355,25275.39472,25106.01357,25161.02415,25085.31543,25147.44081,24871.65686,25108.3489,24979.27774,24964.81019,24938.84146,25111.45938,25150.79546,25104.873,25467.06392,25502.53201,24852.78194,24596.55694,24813.41622,24837.5976,25065.77549,24831.23096,24888.92649,25103.61805,25029.04278,24955.42343,25853.60668,25243.51327,25291.27538,25578.16103,25624.33144,25308.03147,25115.59686,24819.40892,25123.02134,25055.19462,24886.82022,24729.18551,24921.562,25035.3661,24997.54885,25350.55748,25635.47078,25131.50687,24970.0497,24292.12327,24224.62838,23811.08801,25467.06392
"67",28332.42857,27869.20875,27804.2702,27940.37604,27848.28311,28161.43201,27939.87262,27710.72127,27848.9101,27723.81109,27761.46608,27717.86336,27759.93195,27568.76444,27568.36772,27525.45348,27889.19304,28016.30734,27970.51604,27807.0969,28584.8208,27432.7163,26768.97406,26976.88067,26802.25022,26744.29185,27248.14486,26706.55255,26846.50469,26695.52745,26603.83075,26130.4825,27411.702,27433.80767,27564.71537,26974.8659,27404.01235,26427.9761,26624.49265,26344.63469,26340.59755,27126.28125,26247.01275,26450.2016,26053.69659,25964.81088,27822.50114,27959.63805,27198.08155,26169.02574,26144.52922,26409.11882,26150.03069,27723.81109
"68",30120,29940.87183,30050.18162,30130.63482,30037.26891,30169.15515,30181.20978,30017.49969,29889.83956,29926.80246,29966.07757,29846.03406,29889.23027,29680.55804,29843.32471,29725.23414,29743.23747,29945.12854,29967.35697,29818.32201,30427.40165,29240.38838,28499.5965,28899.25499,28770.70078,28511.58092,30025.05255,28157.61671,28724.18467,28666.44179,28368.00272,30085.61719,30289.43617,30349.25218,30061.72098,29952.92177,29785.11428,29149.20288,29035.12519,28941.25021,28471.52828,29632.84206,28601.1941,28464.3292,28474.1589,28508.24516,29881.59651,30154.2358,29658.83363,29588.30055,28133.51373,28854.2583,28079.50945,29926.80246
"69",32255,31692.10126,31775.31739,31885.68237,31842.02266,31907.10794,32074.30815,31864.88055,31734.8279,31797.73058,31831.56711,32026.82179,31712.81221,31615.64014,31645.19337,31633.80233,31755.90663,31794.4046,31991.97049,31725.44956,32042.6482,31238.94662,30785.71928,30994.08322,30717.51457,30466.78509,31831.5571,30473.26862,30316.00659,30098.15565,30268.27021,31185.17199,31704.04375,31928.63527,32208.44219,31917.84989,32080.64742,30787.86726,30786.47907,30802.80853,30816.49726,31769.18603,30132.59221,30644.02169,30509.10403,30803.53338,31632.08074,31822.3097,31805.6976,31874.85105,30066.81809,30759.01356,29696.92711,31797.73058
"70",33146,34103.45978,34262.73246,34340.34546,34275.67423,34308.12706,34370.97954,34262.18573,33996.44758,34161.06709,34178.68594,34361.61293,34042.94808,33815.54297,34059.37435,33954.66674,34055.0045,34257.49138,34290.13945,34234.30777,34266.19361,33615.50925,33183.71428,33720.32201,33203.56076,33272.33818,34367.14667,32882.10899,33180.47593,32591.0778,32986.90333,34884.08278,34318.22703,34604.51307,34800.60628,35245.05264,34834.2521,33276.46272,33160.48224,32895.40217,32360.40043,34040.76313,32474.45558,31977.58789,31715.86792,31895.6726,34047.56866,34162.88557,34138.93185,35900.70826,32066.1749,32880.2981,31970.55597,34234.30777
"71",36491.71429,34137.43623,34276.58247,34272.25968,34385.7316,34224.69151,34743.96774,34630.02854,34313.47481,34592.81334,34608.85325,34990.24085,34293.01731,34570.82456,34509.7027,34649.32667,34163.56384,34473.6686,34119.29975,34378.97794,34114.92138,33957.61634,34077.68696,34292.51972,33997.46908,34259.56972,34983.99158,34009.0078,33777.52697,33236.91134,33892.50638,34521.73672,33937.14214,34140.62037,34689.01434,34716.09302,34764.59852,33666.56704,33495.34129,33340.2314,33152.73518,34348.82633,33237.67411,32445.28997,32284.75963,32128.45246,34116.80425,34257.24889,34750.01245,35295.61884,33545.90604,33932.27006,31894.39252,34378.97794
"72",39643.71429,39164.06827,39311.6447,39358.80905,39198.35642,39390.71859,38507.36351,38636.98231,38547.03688,38598.64148,38699.33883,38581.56655,38623.02361,37751.75798,38351.61855,38052.2157,39261.86212,39845.90217,39514.878,39394.19834,39436.38987,38520.24041,38217.70495,38878.35267,37820.27235,37613.4127,38690.27735,37370.89184,37510.45393,36327.43203,37214.63826,38602.62432,39397.29125,39490.86474,39072.57611,39469.00187,38128.51156,37358.76539,37799.64685,36446.86949,36411.98024,37286.01754,37323.2351,35957.45656,35015.41598,35763.25407,39184.62754,39085.36766,38355.16744,38345.49849,35609.70912,36436.24285,36817.47124,39394.19834
"73",42552.85714,41803.7074,41927.06191,42086.69919,41818.53513,42171.64381,41622.47737,41399.05935,41331.24458,41441.78624,41861.27542,41228.96942,41434.73565,40551.06941,41230.0229,41053.91245,41708.92765,42035.08797,42076.24991,42228.55639,42063.88683,40446.28796,39492.55568,40780.97721,39955.97627,40254.1788,41689.58103,40039.48433,39628.17943,38474.79497,39147.30905,41440.96188,41875.06803,42242.60525,41967.96871,42244.22257,39637.64485,39837.57914,39311.6296,38946.48553,38872.66889,39167.08899,38788.38988,37120.48252,36917.29332,37070.62727,41950.52453,42520.9989,41606.50513,41353.35744,38220.76716,39655.54235,39240.67453,42063.88683
"74",45444.28571,45103.13802,45104.35958,45456.93056,45280.6534,45500.79921,45056.76044,44912.13836,45099.37605,45568.99962,45798.24499,45578.77958,44878.64627,44659.49891,45041.23224,45273.62659,45242.74258,45021.08275,45570.12881,45404.42884,45859.42691,43935.7581,42748.46743,43906.5187,42481.29101,44114.31721,43106.78729,44076.76603,43821.51082,41039.9793,43007.86643,45585.37494,45343.61261,45680.89431,45714.51599,45413.15758,42579.04838,42214.35003,41949.42154,41505.91474,42141.9615,41142.03212,41315.86852,39711.68701,39045.71508,39310.18081,45037.19561,45328.10521,44749.45393,44610.56952,41544.19737,42803.93599,42128.64908,45413.15758
"75",48573.14286,48064.34756,48405.74658,48587.57476,48451.49401,48256.00718,47605.59778,48033.17523,47599.72584,48994.46752,49053.58703,48092.28339,47127.12657,46314.18391,47818.97648,47841.92589,47732.70425,47454.83165,47987.41876,47947.71079,48039.13056,45947.99547,44891.3065,46666.36345,44933.68428,45859.61908,48659.12908,44072.75187,45225.158,42343.35428,44683.82032,47907.96071,48334.6846,48027.66693,47966.8505,49395.8011,44317.77279,44052.15771,44086.47476,43054.44327,42829.19633,43194.28044,43267.27363,39948.61407,39579.58882,39515.73965,47936.15313,48169.69132,47624.01645,47839.35083,44708.13029,46036.47525,44822.43819,48039.13056
"76",50726,51274.66008,51569.77416,51729.24599,51581.92315,51534.37208,49781.63127,50637.38631,50658.69723,52037.35255,52193.34654,50189.1119,49852.47917,48657.98482,50571.17855,50392.00398,51418.76776,51246.72808,51274.16099,51406.57231,51036.36067,49060.66931,49237.70103,50486.79769,48125.06308,48164.71119,50178.92728,46972.15067,46210.82502,42598.70461,46934.85855,50004.55884,51570.40087,51311.0168,51131.86351,51378.31148,46610.26385,46980.18131,47755.57804,45104.96988,45852.07826,44816.56491,46578.29256,41667.31162,40731.34694,42288.44875,51268.77117,51445.58469,51176.48723,51281.70722,47525.04915,48604.9814,47930.88956,51378.31148
"77",51885.14286,52781.35915,53013.74186,53120.1326,53128.28567,52985.02606,50831.24887,52257.03244,52655.67451,54319.47173,54334.04797,51239.30897,51385.19445,50633.38507,52743.06379,52504.64748,52850.10489,53130.08044,51736.61674,53347.9123,52453.67697,51014.68065,52421.55922,53843.66827,51505.64915,53391.86499,51506.85573,51054.08307,50584.19628,44267.57955,50606.80081,55606.06787,53784.81373,53397.84018,54021.11433,54871.07326,47766.04473,50554.73156,50019.01143,49062.56431,49290.59934,45702.53886,49554.49041,43243.90828,43645.44326,44438.45876,52788.96347,52953.16663,53442.47478,54701.73374,50087.86918,50576.13056,49204.59612,53347.9123
"78",54870.42857,53407.01815,53631.17933,53569.64477,53806.38477,53463.21607,50654.79175,52905.08833,53649.51405,55605.07017,55324.11485,51507.87442,51735.54242,51216.99517,53555.63171,52958.82394,53485.65587,54004.87088,52577.97716,53853.22685,53501.69247,51876.57146,55091.09977,55436.84442,53457.89679,55049.20393,52156.26086,52081.9319,52307.00915,45620.97051,52583.97012,53950.04298,53236.4565,52733.78788,53859.25285,54840.18038,47971.12918,50693.06641,50850.76118,49480.20726,50807.86699,45821.55038,51079.20602,44910.30186,44598.825,45829.21257,53386.91501,53256.76024,53898.71361,54364.56043,51951.7972,51534.70997,49694.72501,53853.22685
"79",60667.85714,57364.69754,57615.85204,57461.55062,57494.45518,57605.20159,51938.50502,54833.24905,56117.20698,57288.93386,57508.32955,53002.58203,53758.07162,51390.10095,54304.16404,52918.3812,57441.91962,58133.76911,57556.45004,57785.39448,57506.23097,54404.57963,58297.39702,58487.9363,56450.82394,56530.54512,53742.52718,53744.37155,53073.17639,46514.76364,53623.66791,56767.08246,57538.05861,57042.16596,56753.60209,57876.85703,49054.10589,52937.79141,53869.33122,50774.84446,51698.77264,46155.02359,53870.29119,44939.8355,45415.47518,46712.30667,57486.03906,57237.00694,56733.41939,56133.66436,53772.59149,53327.87497,53649.55929,57506.23097
"80",64496.71429,64578.52621,64659.11099,64819.51879,64339.49125,65060.57981,56474.4255,59390.30266,61593.54362,61316.99002,62856.88757,55969.9162,58856.11861,55077.24355,58346.2225,56509.02603,64701.31296,65542.21777,65159.80389,65308.99591,65338.39382,59255.85413,61587.88763,62294.79473,60197.50259,60889.66573,54565.4082,58932.98218,56335.99067,50205.17933,55534.79499,62874.22371,64967.03499,65354.15814,64102.82044,66086.95941,51300.40267,57612.25791,57834.47772,54695.26962,56737.13344,46028.42912,55831.55424,46929.06032,48580.39388,51017.52606,64894.2613,65344.49134,63120.43066,61518.73677,57192.97156,57625.74442,60622.95395,65308.99591
"81",68852.42857,67436.57054,67357.8124,67851.92563,67542.26609,68067.70305,60026.5974,63446.90773,65864.64648,67633.95568,68406.28468,57154.42827,61960.06988,60194.29324,64481.35063,63027.8301,67403.40021,67581.39341,67950.58434,68113.77746,68754.25337,61927.15605,63014.77916,63809.69504,61777.35364,66348.08996,54683.32473,63265.39695,61623.27403,54192.5132,58720.00112,68783.65263,67713.32844,68381.67681,68477.36759,68287.82401,53996.97131,60443.77086,58681.71168,57360.16029,60226.26043,46279.95761,55318.86206,48342.67328,49810.9059,50851.05862,67513.51699,68395.15703,67127.16617,66920.0604,61873.25402,61943.06238,62686.47482,68113.77746
"82",73005.28571,72980.39343,73257.05576,73688.45053,73480.10617,73312.95804,62939.33302,67677.73731,69953.3489,74637.52431,74472.74598,59467.26528,63670.7491,61080.0327,66877.45294,65544.10236,72722.28814,72074.84386,73540.72609,72679.33671,73827.68922,65212.12849,67019.49587,68062.0764,64098.95309,68525.14302,59252.99125,62467.75665,62631.06093,52096.5276,60011.30451,71914.22862,73035.99967,73179.04254,72792.24539,73511.68023,56773.23572,61721.41109,61539.87587,57511.04527,60988.1486,47064.22551,55855.10422,48684.30628,46744.38616,49781.15263,72697.62159,72890.18168,71639.32954,71293.35001,66935.5035,66270.18473,67876.29285,73511.68023
"83",76375.57143,76638.02003,77238.11757,77397.76388,77208.05443,76875.08481,63738.17106,69813.34678,72571.85848,78190.97072,77929.33819,59437.59782,63928.65298,60512.71855,68200.68673,65604.87733,76388.18534,75884.58735,76758.43726,76416.75817,76085.82189,66532.22023,71049.77738,72519.61287,67904.09006,69816.31412,64025.94109,61050.78667,58728.071,47393.10694,60269.62615,75065.81894,77167.23833,76689.92797,76089.85939,77538.45129,57617.32037,65028.12138,65453.96753,59023.50748,62146.34011,48813.28491,57936.76687,46475.34057,46217.86497,49672.19611,76555.12122,76928.53977,76346.90139,76543.52259,70991.86582,69687.7775,71187.41008,76416.75817
"84",78070.71429,79551.39685,79854.67486,80034.43645,80012.56721,79879.43996,63506.43059,71487.65991,75642.20398,80928.36313,80513.19179,58558.87599,65804.24273,62703.07818,70113.8439,66654.78307,79967.98908,80191.80428,78505.36425,80266.22062,79115.03106,69915.16097,78542.66427,78894.00106,73561.13731,76791.44559,61272.09331,65208.803,62203.69737,45362.18139,63188.55575,81834.29706,80824.26552,80593.48185,81153.96895,81095.2382,58478.00123,69050.39019,69764.47126,64437.26906,69135.37498,47390.12134,62515.92481,47713.23095,49256.18374,54517.20291,79567.99098,79710.77346,80368.16114,81791.60804,74545.90474,71844.08816,73960.7353,80266.22062
"85",85049.85714,80191.65072,80538.19686,80458.48211,80760.6699,80280.95057,62180.16964,71838.2668,76571.7306,82664.0645,81526.3276,57429.20642,65219.88513,62468.94874,70100.83007,65548.42636,80175.96976,80991.48246,78378.51408,81014.48757,80144.31412,69718.51517,82762.93901,82051.69647,77422.06426,81171.39023,64862.92529,65720.62652,64525.96712,44406.18697,64348.29191,83575.48631,80583.42992,79917.49377,81829.25213,84045.64279,57935.26458,69582.09605,70077.2903,67090.71267,70846.0275,46925.97456,64389.94817,47875.71995,48777.77204,52684.49477,80174.4331,80099.87883,81169.79716,83246.52461,77272.75841,73134.02388,74268.11371,81014.48757
"86",87130.14286,90389.44706,90744.75806,90748.4522,90384.92035,90852.93443,64304.65343,74868.36735,81304.49146,84278.54578,85679.99575,60076.60176,67542.87648,61251.62772,69276.0569,63540.94544,90571.60955,91986.99668,91178.7573,90928.50933,90697.88324,74574.22336,87398.76633,85425.4312,80994.78734,82193.5248,64514.06283,67762.56173,61808.07101,44130.49865,63398.93906,86229.65655,89976.89122,89574.29015,88888.1622,90998.75654,59601.99568,70724.9126,73623.74776,65591.09627,72209.08888,44592.07933,65850.1964,46445.77013,47530.9106,56015.18608,90600.3107,90389.75571,88099.55144,86435.74296,81079.04957,76914.98529,84657.86774,90697.88324
"87",90580.42857,88695.03235,88758.60345,88946.45511,88939.86977,89126.08193,64243.22233,76110.92027,83029.78981,87915.24227,87460.14409,54790.3254,68821.46226,64919.99389,74116.48048,67745.13728,88694.84249,88959.41715,89210.52018,89921.54179,89135.21713,73686.40954,88257.80954,84564.73693,82839.91739,86838.04993,63290.36369,68945.52834,64736.66651,47576.03761,64110.96686,92273.89059,89432.8699,89625.57618,89728.09658,90042.36801,58338.7751,74400.71425,74853.12163,70774.19423,75739.41736,44577.03912,64081.76248,45969.97452,49838.32021,53238.81169,88997.08935,89977.51676,89868.75275,90244.21016,84661.71424,79178.05719,81572.74622,89135.21713
"88",92718,94422.41595,94446.74263,94603.12363,94830.66681,94799.48804,64529.60661,78438.80331,85733.53687,92544.29891,91605.6413,56362.42267,69232.90632,64790.19068,72736.09811,66906.85196,94721.11546,95191.35557,94964.88958,94790.43668,95647.39944,77414.49671,94293.83225,88940.98332,85259.79789,89504.07702,60994.51388,68175.25971,67200.85978,45105.95331,64720.35034,94913.09194,94668.96447,94173.14499,94789.74176,95161.81095,60546.60219,74462.25672,78139.81476,73322.68692,80191.42942,40945.34312,64652.51625,48393.30561,45256.57777,54590.76398,94214.35116,93645.56263,93164.91725,92232.26878,88783.69002,81459.3233,87840.22484,94790.43668
"89",94569.14286,94732.68901,95337.01926,94901.99302,95232.53205,94762.93023,63312.5057,77729.24495,85636.17493,93000.9627,91638.59626,55208.32223,66064.77397,61985.3638,71897.66054,63547.16364,94101.61969,94885.08849,94946.98038,94580.1243,93907.93325,73327.44558,93719.61945,88863.71939,86262.39049,87256.44494,71566.13729,64146.5356,59844.81701,38882.75198,62192.08361,93654.77086,94544.80655,94125.74248,93509.89576,95252.50062,59659.56999,75368.74974,78411.14418,74133.09575,77933.25509,43656.78035,64515.70225,47073.69778,44547.63839,45450.8489,94827.44941,94959.38551,94649.16414,94382.54214,91136.11635,83106.83005,87218.92479,93907.93325
"90",95804.28571,96551.37413,96480.90557,96611.96382,96670.57167,96617.24323,62022.99232,77820.183,86205.24289,91253.66734,90422.16193,53459.60289,68479.86067,62555.7378,70641.55636,61953.67956,97459.39087,97825.20545,98024.28658,97522.78008,97835.53109,77069.82299,99820.45301,92173.00171,90531.92246,90215.01363,60336.2034,61730.24454,61326.03424,38320.57943,63248.57328,96866.86815,97210.97945,97069.43881,97090.21816,96678.18045,60167.0984,75682.92868,83404.40834,78370.59239,86129.16872,39578.94022,67243.47571,46784.79824,48280.1515,51294.54075,96762.74858,96388.24456,97015.62791,96043.99046,92838.21968,83257.77723,89696.87796,96678.18045
"91",102500.8571,97153.82902,97230.15028,97177.74204,97282.96774,97026.13599,61316.19062,77492.77322,86027.23036,91297.58382,90177.54213,52816.52941,67130.38554,61031.39931,69607.44998,59741.38089,96932.23194,97189.67082,97571.51233,97750.18936,97713.99585,74679.02268,100879.0175,91833.46745,91568.28648,91301.69552,68493.24547,59775.92384,60949.80837,36670.99042,62457.34069,102016.7907,98199.06953,98040.12528,98748.41912,99811.18424,59353.53166,75789.74624,82159.31138,83059.90311,85348.52967,39857.46689,65970.83516,47166.68483,46351.09451,42752.17116,97327.70006,97101.60385,97490.31974,98601.99182,94341.01587,83980.98858,89699.55379,97713.99585
"92",104078.4286,107204.6879,107138.7725,107248.1092,106824.957,107633.9333,63087.4598,79959.1412,90220.67127,91641.0451,93675.71833,54801.29205,69492.9186,60577.06868,69025.02194,59247.01557,107477.7443,107688.1905,107437.9645,107720.8767,107169.8262,79374.20502,100419.5933,90819.98907,92515.15822,90647.37803,63074.2829,61282.89976,56868.90186,37393.7028,58090.57199,99876.89936,105658.4405,105774.0469,105246.2124,105424.7829,61953.19178,75810.92173,84409.64214,82680.55421,87986.49138,34996.16629,66971.90134,48431.89575,46642.23246,47499.66018,107566.3255,107363.7623,104167.5195,100463.0678,97572.01863,87241.04215,100177.833,105424.7829
"93",104303.2857,105142.9068,104965.6234,105310.0697,105125.1186,105376.9891,63725.24505,81639.86232,92336.69351,97098.51887,96332.33054,48864.58085,70796.25071,64558.92735,73879.01283,64049.20804,104975.3522,105017.8241,105205.94,105748.3811,105657.9861,78424.21281,102158.281,89783.1594,93066.2847,94270.49672,63770.76413,61365.50223,61727.18286,40276.86206,59534.31814,109790.6725,106172.598,106357.36,106614.92,105653.2096,62111.83337,78797.84133,84286.18592,84963.11478,87072.48025,38742.72597,59740.62605,50564.32074,47405.78615,39731.11062,105401.4507,106450.4292,105836.2392,106029.9883,101069.0221,89366.3021,96179.69777,105653.2096
