"","Target","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","ARIMA","ETS","SVR","ELM","XGB","MLP","LSTM","DESTC"
"51",129196.7143,131450.9784,131733.8553,131659.5231,132057.9878,132739.8489,131652.4092,131984.8535,131742.5464,131699.0116,131679.2961,131597.4584,131733.9874,131729.0438,131918.7928,132220.6905,131395.2759,131988.4214,131519.6441,131909.2672,131851.3753,131987.3516,131643.6976,131499.2892,131565.9404,131809.083,131343.8609,131473.3078,131393.9109,130877.6647,131138.3461,129543.2141,131837.8945,132095.8462,132127.274,132597.9571,130241.5968,132918.9881,132944.3458,132696.0413,132610.6125,129169.6522,132460.2433,132615.4411,131784.6049,131245.1674,131501.6648,130991.3956,130672.6118,130647.9646,135582.2519,124250.775,129837.817,129837.817
"52",128986.5714,129621.8023,129646.7438,129757.2561,129183.8318,129305.315,129203.2082,129474.5716,129478.3883,129452.3791,129575.8053,129376.2339,129172.9806,129844.7724,129672.8862,130111.0083,129596.2374,129707.7364,129666.5957,129924.0465,130105.1858,129265.79,129152.8544,129438.6535,129398.3558,129412.4589,128831.3261,129487.3349,129264.2484,129240.3801,129171.3375,129382.8298,129650.4008,130070.1,129260.2748,128839.9262,129411.7685,130068.4308,129608.3899,129929.6468,130042.2762,129032.3591,130032.9051,129025.5892,129071.8848,128886.7646,129686.7637,129859.125,129527.9843,129632.8475,136564.4167,124554.7513,129496.4295,129496.4295
"53",129660.2857,129239.3885,129110.0352,129261.0483,129076.7576,129143.4614,128943.2114,129708.4036,129879.1628,129927.0579,129948.3253,129710.6484,129456.4435,129600.6338,129752.0498,129957.3991,129231.8869,128936.9473,128976.2394,128872.4323,129125.419,129904.8478,129487.7541,129900.2082,130114.9068,129866.6872,129172.2804,129573.5736,129354.4694,129268.8519,129290.0849,130379.4173,130020.2253,129841.8239,129300.0694,129686.1418,129540.9027,129782.0256,129987.559,130385.5334,129841.3684,127536.5042,129711.8989,129255.7738,129288.5011,129532.1534,129115.6757,129394.0063,129139.5703,129707.7569,137346.6083,124759.1128,129375.8901,129711.8989
"54",128132.4286,130020.4734,129810.5058,129696.809,129728.3525,129667.7411,129786.3036,130120.3529,130340.6695,130247.1064,130132.2528,129859.3149,129889.5113,130537.0429,130337.3567,130544.9847,130022.5092,129693.2188,129805.0757,129730.2136,129781.0831,129920.1214,130042.2977,130114.8073,130079.9415,130196.4685,129866.6134,129706.1444,130067.3402,129990.8187,130066.9194,128945.9053,129766.9858,130052.0281,129292.2208,129626.2903,129168.8604,129952.1205,130121.1975,129534.9176,129400.3954,127165.9065,129826.5628,130008.9932,129023.8066,128870.2797,130003.0028,130117.707,129688.6302,129448.0853,137362.4257,125396.5803,129637.4967,129637.4967
"55",128410.5714,127485.8258,127472.3792,127473.767,127107.9598,127022.2077,127000.6737,127340.0955,127383.3735,127354.3506,127432.0505,127184.9675,127108.6422,127513.8773,127437.6623,127717.7264,127580.91,127226.9626,127588.1859,127112.1686,127062.5492,127532.5438,127586.6617,127823.0032,127414.451,127818.6686,127777.5428,127327.6748,127447.0134,127539.7729,127425.2763,130044.2584,126785.2398,127151.6017,126686.0173,126501.2044,129638.023,126813.1103,126924.4135,126450.7099,126685.2386,126141.4563,126299.9278,126268.3473,126018.9424,125791.8686,127638.0225,128057.8138,127517.1675,127201.1636,136933.6459,126084.3883,127472.7722,127472.7722
"56",127894.7143,128310.4664,128310.0754,128280.5776,128412.5066,128138.9349,128109.027,128724.1055,128740.1734,128709.4374,128708.6165,128534.1289,128486.8974,128564.8889,128760.0898,128839.9226,128264.7168,128247.7872,128369.4269,127978.9827,127901.6153,128664.2755,128490.1918,128481.7728,128602.2543,128490.6867,128282.7767,127829.9396,127950.3885,127687.1191,128001.8517,129460.3001,127822.7231,127664.3454,127910.644,128472.2318,129214.127,127729.7789,128519.3821,128046.1257,127339.3118,124848.2446,127024.9006,127893.1749,127403.5205,127178.2102,128308.3208,128430.0046,127947.8295,127998.6876,136868.4178,126573.7105,127609.7239,127609.7239
"57",135426.1429,127546.4702,127488.262,127372.371,127244.2031,127287.746,127140.8721,127415.6176,127480.8557,127402.6534,127389.5476,127203.0834,127190.8437,127753.3535,127620.5491,127841.9362,127540.6241,127489.2933,126992.6785,127604.6671,127571.3336,127265.5224,127297.2834,127320.6759,127217.3625,127354.4895,127196.5232,127028.8995,127077.6274,126738.0987,126969.4533,124324.5537,126025.5197,126055.0701,126050.9332,126094.4706,127270.6876,126187.5022,126309.9445,126119.6807,126388.6836,124583.5403,125797.2184,126432.7929,125997.8358,125693.2929,127630.7872,127775.4411,127185.8669,126840.4437,136334.4202,126341.9289,126867.6459,125797.2184
"58",133233.8571,138449.7019,138979.5712,138767.9525,140249.053,141274.0988,139419.1714,139837.7981,139346.5947,139382.5492,139187.7261,139161.2324,139602.6911,139026.8133,139592.8163,139675.2585,138473.1008,139230.9799,138720.6794,138850.8951,138232.2695,140382.8667,139802.0661,139377.8652,139329.6512,139885.7708,139877.9566,139207.0321,139091.9713,138165.8557,138559.6716,135722.6393,139486.9049,139619.8776,140120.7317,141394.3138,137241.4645,141345.5671,141601.9961,140627.7855,140695.417,135450.4234,140325.4512,141039.347,139690.0306,139318.6233,138497.6338,137282.5796,137135.2896,137015.4178,138711.5636,127708.4957,135748.1112,135748.1112
"59",130854.5714,133419.1593,133474.8404,133582.1644,132382.2685,133081.3894,132614.1716,132460.1856,132422.3659,132297.7374,132529.7429,132319.7121,132065.7245,133539.7206,132835.4471,133519.715,133347.8723,133623.8388,133134.7973,134099.8738,134184.9724,131529.228,131924.5076,132124.6298,131809.9118,132088.5108,131768.0346,132577.7571,132216.9555,132204.0428,132233.1656,135718.6649,133261.3201,134333.974,133126.7509,131733.2551,133795.3417,133671.1426,132765.7556,132926.3062,133181.0685,134396.2788,133699.3406,131686.6524,131910.204,131783.1121,133672.4832,133964.0003,133567.3493,133194.2396,139597.3615,128849.7268,133510.0268,133699.3406
"60",132659.5714,130286.8896,130122.2587,130552.6781,130044.0981,130428.3667,129802.6829,131048.2164,131268.9466,131490.1467,131613.3441,131326.2512,130781.2521,130573.0495,130894.0799,131209.9156,130294.4964,130183.6376,130056.2568,130756.0482,130028.7431,131795.1677,130816.8095,131686.4192,132065.9928,131508.9091,130477.2664,131441.0373,130709.1912,130554.515,130392.1613,131759.9868,130064.5987,129445.8696,129123.7828,129437.6055,132754.7558,129270.8692,129769.8716,130937.3262,129778.5835,128795.9376,129163.8598,128617.2583,129471.007,130089.7097,130042.3365,130750.3673,130565.3207,131984.8309,140481.7214,128500.1331,131273.777,131273.777
"61",131612.2857,133235.0404,132931.3595,132443.3968,132859.2813,132779.4553,133134.3876,133398.4,133878.0007,133730.5059,133417.1165,132910.7203,133130.7086,134119.7564,133753.3794,133997.7082,133151.1081,133138.3462,132743.4158,132822.6489,132850.8423,132790.2202,133079.0066,132988.119,133348.7553,133268.6116,132760.6396,132503.9392,133613.3739,133355.4501,133488.2095,129702.2707,133738.9178,133451.9404,133323.5578,134199.8597,130009.831,133575.7275,134221.9381,133516.3358,132988.1517,128590.9422,133859.3028,134815.2841,133265.1994,133054.2446,133062.3793,133051.4955,132565.3519,132229.0893,139964.5825,128777.9784,132523.201,132523.201
"62",130041.4286,131000.0462,131165.5454,131058.8867,130769.1861,131160.0003,130526.9444,130648.9778,130564.7874,130514.507,130613.6522,130424.2721,130442.5021,130940.933,130805.0042,131067.8709,131251.8031,130860.8084,131133.8157,130724.4493,131062.8084,131292.7125,131471.8162,131659.7137,130510.7691,131602.0855,132230.2975,131145.6317,131336.1145,131632.0103,131024.403,132644.2838,130157.7773,131271.2161,130386.2285,129513.3434,133339.5534,130939.6899,130337.8642,129669.2021,131033.3405,131564.2077,130936.0617,129719.3825,129497.2152,129286.3926,131348.104,131615.9389,130983.3613,130075.913,139284.6584,129075.3848,130700.831,130936.0617
"63",128122.7143,129222.0214,129287.4579,129403.3186,129157.7032,128749.6526,128904.0192,129512.6739,129497.0336,129523.3702,129646.999,129363.708,129283.3161,129194.7701,129388.4631,129560.3312,129114.8118,129189.0903,129702.6678,128799.2973,128693.8288,129231.864,129064.0882,129162.4378,129317.9444,129056.4356,128950.0092,128054.1105,128219.5228,128011.696,128550.5848,136610.3502,129659.8484,129507.4498,129918.4867,130437.6435,132253.3526,128922.1699,130272.0664,129775.8838,128288.3905,126820.9402,128304.0243,128618.3655,128495.3843,128324.158,129258.7325,129639.2828,129131.5755,129371.7184,139047.0259,129186.6518,128935.1109,128935.1109
"64",112578.7143,127008.481,126740.2125,126677.5797,126427.9119,126193.0649,126501.4382,126867.4137,127078.6555,127029.5166,126978.521,126735.0635,126648.3126,127165.0833,127035.0936,127245.2141,126944.9024,126697.0379,126404.4476,127071.2604,127126.9701,126606.1987,126512.2966,126615.4302,126910.1608,126657.6778,126069.8128,126450.7226,126318.9554,125863.7433,126294.8829,118934.1616,123255.2351,123048.7819,122929.8115,123055.0419,126130.0217,122974.3206,123309.6171,123410.1482,123075.6636,122245.6541,122238.5319,123689.943,123117.6932,123223.7292,126961.979,127348.1116,126667.8981,126632.6167,137798.5192,127997.5967,126654.5576,122238.5319
"65",111911.2857,105360.2595,104533.4942,104943.7759,109063.0741,106168.9894,104294.5818,103262.3179,103847.9497,104200.0761,104221.035,102480.6213,103644.5482,103061.2376,101663.6683,103230.4396,105473.1797,104476.1658,104511.1344,103787.1313,103451.9303,103371.2718,103104.5302,104515.4398,104621.3768,104621.4656,104758.0922,103626.5876,104091.3932,104518.7192,104133.5114,114761.1609,106858.8409,105944.1977,106647.0462,104757.03,109194.7513,102966.8296,103135.657,105078.9305,104398.3287,108217.3663,105352.7095,103895.7185,104298.857,104059.7753,105480.5489,108035.4771,106848.7481,106644.313,131858.8216,122580.765,108765.7121,108765.7121
"66",111177.4286,108788.2162,108492.8926,108892.5573,117197.8594,112525.7202,108630.128,110256.4166,109814.1062,109476.3593,109382.7209,109773.6757,109465.7143,109452.0621,110242.4621,109270.4708,108801.9513,109187.2283,108431.3714,108305.6576,110674.0259,111069.5787,109688.6942,109312.2262,110808.756,110834.1332,110404.2285,109492.3647,110305.3957,110375.449,111544.2774,107105.0556,110699.8105,109934.4803,110679.2001,112111.2755,104906.1574,109388.7257,111148.6404,110826.6691,109606.2444,103078.036,112119.4477,112081.8645,112578.6103,110613.0834,108469.8475,108571.1747,107788.3359,107908.4877,127513.9271,114425.767,107757.3668,107757.3668
"67",108261.5714,108805.9529,108947.7623,108143.9697,114761.304,109603.1454,107424.4797,107268.6312,106942.0214,107022.6124,106661.894,107722.6032,107006.4632,109220.6664,108690.7942,108518.2905,108836.5262,109083.4805,107865.765,110655.6415,110786.6444,107398.1402,107894.4886,107324.8197,107105.6659,108151.3254,109090.8599,106871.1368,109846.048,108897.104,108172.9555,103234.9386,105646.3231,107687.7441,108167.7073,106999.408,106408.1133,107747.966,107571.6659,106440.5319,108264.5839,106810.1231,107167.2164,110445.4372,107066.9623,108291.8708,109335.1858,108660.6161,107535.6585,104676.7611,122649.6871,108563.5076,106409.5924,107700.71175
"68",104821.4286,105800.7235,106781.3736,106954.5294,107239.5681,107137.6071,105035.1425,105607.5885,105273.2869,105616.7138,106143.4367,104091.5414,104914.334,104617.5019,104526.9927,104971.8667,105914.2768,106757.8754,107031.4866,106382.7894,105718.4167,106757.4515,106593.7271,106937.1102,105131.6608,106358.2888,108843.556,104979.4897,105849.8839,107497.5215,105412.4379,112792.8987,105817.0529,106660.441,106263.8503,107632.09,111740.9815,106767.3131,106672.9787,107952.9472,106982.9065,110293.1236,105679.8367,105784.4233,104594.5931,107086.4212,106207.1066,105756.5617,105392.0165,105200.1327,121210.9381,105327.4657,104657.2725,106024.1368
"69",103181.8571,102727.1438,102521.4184,102551.3774,102185.7191,101775.2961,101985.261,102623.3921,102816.9453,102776.8424,102802.0774,102369.9638,102349.4805,102644.582,102667.7596,103034.6388,102298.0604,102961.6592,102772.3727,101294.4484,101328.1261,101399.699,101239.1683,101801.1525,102404.592,100713.7135,98431.90227,101724.6536,100924.0229,101247.8754,101529.2698,100554.132,102785.5215,102306.7106,100834.6325,104951.8273,98490.11614,101768.3805,103625.9086,103871.4885,102428.1827,99890.18596,101493.8237,104133.3116,101967.6232,100402.6122,102450.5281,102189.3355,102015.8777,102603.4091,119317.6625,100748.2732,102305.8509,101884.38785
"70",102284.5714,101515.9053,101409.5666,101263.9406,101341.761,101186.9354,100873.7522,101438.3402,101467.9548,101358.0833,101286.0019,101173.5356,101087.1606,101452.071,101509.9638,101763.4376,101647.7523,101326.7554,103635.1308,101438.5014,101289.5029,101687.1262,101295.7038,101249.5626,102934.1412,103555.3807,101875.2091,102792.4363,103645.2569,102322.9054,102427.5911,91864.15513,100912.0811,101348.6702,99199.17956,101071.1632,97387.34983,103347.8037,101995.2262,102532.4911,104845.3933,100136.6906,101848.1652,103766.0421,104595.8744,103143.4954,101432.5308,100924.8456,100829.232,100617.7615,117157.2395,95806.57025,101265.7841,101087.2041
"71",100231.1429,101023.5128,101167.0543,100999.1125,101200.6748,101193.7872,100345.1695,100792.38,100664.5906,100593.5279,100589.6531,100471.0661,100450.7103,100812.4363,100758.8906,101032.1886,101049.6349,101118.8209,100608.1486,101354.4911,101455.2479,100864.3864,100772.3989,100741.7389,100456.5473,100842.1263,101190.6515,100226.9792,100711.1023,100471.5571,100559.6454,112314.7507,106863.4917,107385.6468,102481.9319,106739.0594,99288.95385,105285.9357,104022.8918,103379.0578,103661.6107,101706.7978,106682.1986,101589.4344,102554.8322,102678.6615,101126.1563,100480.3569,100534.1419,99844.87862,115479.2712,93388.23469,100602.7806,101098.4934
"72",99852.28571,98770.45524,98900.94497,98874.53902,98672.72701,98597.16133,98044.58717,98526.75252,98473.24067,98442.26062,98548.28163,98182.90184,98247.70369,98460.9644,98433.19336,98789.84437,98731.19699,98919.95311,98574.76857,98808.66994,98822.08049,98404.17779,98236.95093,98466.20026,98242.50752,98205.79413,98335.42017,98007.29436,98107.23433,97931.8198,98049.64406,97683.88,95916.44098,96595.16374,97454.17607,93145.19524,95646.47774,96025.84676,96506.21606,95015.76745,96172.94378,93762.07923,95537.92688,96844.54739,96539.54852,95898.5456,98846.16404,98444.83023,98465.00167,98178.00301,114125.1748,91537.87435,98635.5254,98064.355115
"73",98179.57143,99121.2802,99180.72669,99111.65706,99249.40713,99083.36873,98514.79937,99181.97008,99134.13323,99071.04524,99083.27937,98960.05085,98853.28769,98994.88449,99162.69464,99544.35108,99064.69454,99253.60533,99288.77933,99233.01118,99441.7487,99087.0011,98749.41355,98887.38428,99218.66409,99091.97782,98482.15834,98921.89462,99112.02018,98523.71013,98869.29922,99327.24152,97777.40736,95559.87241,99580.71691,98929.26727,99048.1742,96254.57846,96243.07547,97939.72424,96859.76629,93675.17978,93126.31132,96718.31167,94892.36032,97758.49092,99075.52523,98509.56281,98580.60646,98530.56841,113281.0153,92702.79438,98514.13075,98967.77924
"74",98281.57143,97078.18549,97055.6983,96972.31371,96742.22172,96759.07063,96371.60186,96823.78256,96881.68832,96809.58858,96817.00775,96661.61682,96578.5543,97172.28232,97005.20635,97534.00689,97073.56806,97068.38556,97148.87364,97501.10415,97555.30073,96637.20386,96538.13797,96731.78782,96789.78607,96888.69081,96320.62788,96819.56552,97120.28212,96682.97127,96965.7633,97155.09328,97962.64582,98010.41389,97782.59961,97453.41689,95173.2038,97877.80257,97376.54221,97657.12134,98149.99848,95642.0264,98140.87012,97772.87399,96960.82578,96448.21792,97125.63852,96812.98914,96792.12664,96412.62303,112065.8045,93729.68425,96763.6083,97054.84971
"75",96761.28571,97850.19789,97975.02641,97922.30093,98107.39106,97948.308,97260.76869,97936.29248,97837.89192,97792.45686,97829.42123,97728.49646,97613.10985,97649.4719,97866.75531,98282.87366,97859.77311,97958.84901,97799.10133,98082.5509,97996.88806,98074.90168,97756.4279,97844.61521,97882.79271,98030.05287,97883.7601,97678.78507,97872.5603,97476.57103,97674.04798,98961.36685,98885.9509,99009.35429,99070.67733,98856.83617,96288.71058,98604.19255,98494.0265,98478.97724,98481.6295,95758.19302,98712.89727,98224.28364,97563.4578,97561.59971,97855.7372,97355.24792,97434.4583,97313.61644,111592.2005,92480.55776,97207.80883,97821.85827
"76",94141,95878.79722,95837.17048,95765.45781,95499.01053,95520.64719,95184.93283,95645.75166,95728.44383,95660.84642,95669.62338,95545.65878,95423.69352,96100.78253,95910.22299,96495.42476,95833.39214,95876.57385,95479.84622,96261.761,96143.17077,95271.68607,95257.34377,95473.28071,95456.48005,95458.57132,94858.59973,95363.84824,95753.25287,95405.39002,95766.53628,96443.82408,95593.77107,95803.80516,95754.96707,95306.76177,94085.27473,95131.53808,95094.19825,95051.38473,94970.83855,92948.31078,94949.30552,95272.81624,94311.16869,94294.21969,95928.0636,95724.21187,95667.03289,95304.93016,110653.8805,91854.7921,95619.14178,95573.439555
"77",92595.71429,92653.62198,92600.06273,92663.68894,92315.10323,91993.19221,91958.11856,92600.46175,92711.6479,92697.18467,92791.99446,92400.69971,92364.92597,92581.92446,92698.38823,93104.64145,92680.30047,92436.84727,92402.98603,92643.8176,92701.61825,92654.89694,92384.82843,92813.73614,92764.74207,92757.97163,92643.27402,92512.79054,92680.48708,92562.7629,92627.84909,93734.97193,92320.7801,92174.79954,92209.02616,91871.54127,91912.74339,91470.92724,91461.20427,92099.53807,91750.73326,90027.39326,91348.53334,91466.05946,91033.04394,91534.17578,92660.72142,92743.24054,92652.72122,92621.20502,109473.4654,91175.64899,92828.19296,92527.853625
"78",92132.14286,91316.9809,91169.60209,91090.37539,91056.17488,90833.22164,90705.27349,91322.87074,91447.01495,91356.88045,91297.47336,91189.72291,91019.6251,91408.20085,91469.64887,91972.71755,91280.56882,91064.88351,90689.80456,91313.56084,91222.54494,91037.86428,90941.74104,91134.45319,91308.46204,91216.32326,90771.0911,90752.01289,91222.64102,90964.40159,91357.08143,92119.14623,91860.0389,91632.00578,91749.5745,91803.50982,89535.31181,90887.1713,91326.85671,91233.67663,90814.06002,88222.2619,91343.13008,91538.85787,90459.16175,90562.44786,91282.65622,91223.30139,91059.59565,90794.09311,107947.634,90001.22118,91040.11043,91178.499065
"79",91851.42857,91256.26972,91319.97875,91168.13432,91325.57047,91336.92793,90647.37659,91113.26548,91054.41599,90962.28577,90915.77125,90927.38312,90806.95062,91146.55555,91081.513,91560.13626,91298.45474,91253.29632,90967.10899,91527.12562,91563.78136,91137.58756,91048.61844,91052.18307,90909.24546,91296.28597,91280.72353,90885.46806,91355.67412,91090.10394,91251.30607,89930.63168,90759.58437,91051.84278,91042.66604,90596.08863,89689.49533,90791.96469,90887.07197,90437.40887,90963.45603,88957.8511,91065.32817,91309.51916,90067.50731,90206.82454,91351.51909,91056.11671,90864.75716,90279.11163,106674.7814,88628.01009,90489.13022,91004.887515
"80",92822.71429,91280.40004,91459.48915,91372.62645,91456.58985,91559.23312,90651.89547,91115.57209,90996.71044,90949.41825,90990.41352,90925.77673,90843.56955,91055.36936,91025.98328,91530.34758,91264.06642,91507.75983,90997.87069,91736.15756,91652.29478,91019.02267,90891.21592,90974.74396,90750.80276,90954.68858,90988.59042,90739.77656,91058.92932,90788.78486,90977.73742,93100.33072,91704.68202,91799.28571,91995.42459,92096.24602,90623.20529,91474.13325,91650.26241,91565.5081,91507.70091,89546.91369,91451.16754,91549.0453,90659.62994,90885.86181,91385.1746,91029.18896,90917.61152,90513.72657,106018.8313,87894.89453,90416.91076,91013.529825
"81",90302.57143,93007.7162,93178.3547,93094.13535,93302.93496,93487.77641,92458.98211,92986.92743,92850.16283,92805.86836,92827.95962,92894.57823,92737.94684,92861.15812,92935.73173,93516.61682,92955.50979,93342.19007,93170.33387,93584.97365,93471.81699,92871.06126,92579.31123,92658.56608,92837.04109,92904.07383,92235.59903,92870.86991,93222.56866,92644.59818,92974.06411,90991.30977,92577.00601,92744.19424,92488.99761,92970.94735,90939.21847,92819.49903,93083.10865,93096.64935,92933.98477,90420.80141,92551.88435,93323.05766,92164.15838,92126.86526,93026.48129,92499.79994,92502.32488,92364.61182,106138.2302,87589.44313,91922.69773,92501.06241
"82",88782.57143,89288.96193,89214.73414,89255.37773,88688.02193,88602.68147,88595.99176,89094.46679,89240.06666,89234.95865,89327.13994,89106.94927,88964.0506,89685.75226,89560.32026,90086.79664,89268.38214,89222.3556,89285.64498,89622.42137,89689.99237,88803.95587,88684.21006,89163.09243,89160.09212,89090.24992,88319.06467,89278.13666,89671.47121,89428.37259,89621.87686,90202.77805,89582.95806,89533.5382,89139.85642,89032.59584,87913.14242,89347.96401,88916.77541,89809.29587,89762.70582,87957.13948,89595.01358,89280.56894,88910.09486,88599.12158,89326.1777,89428.62741,89340.66609,89202.78091,105471.9666,86930.88988,89420.14332,89283.10696
"83",90292.85714,87794.55871,87671.40876,87724.64813,87619.12055,87252.60852,87188.4751,87977.48056,88130.26065,88107.77414,88144.8073,87933.12367,87729.78717,87861.00265,88168.7916,88605.07547,87799.19125,87505.34425,87370.35331,87507.72055,87651.72798,87998.66267,87683.76558,88081.63474,88284.97866,88184.24185,87808.21213,87802.47253,88084.5266,87910.49877,88106.42441,88896.27662,88756.18386,88557.31597,88282.64408,88395.9751,86114.75226,87981.95264,88020.8758,88507.25816,87918.44502,85671.94412,88728.83244,88059.44802,87472.93454,87433.63604,87704.45943,87781.73158,87730.98999,87871.28643,104681.2961,85665.62372,87864.31344,87756.360785
"84",89691.14286,90432.92363,90422.62931,90183.59501,90621.91908,90727.08685,89956.33173,90425.72523,90396.89669,90264.50368,90101.58751,90386.71783,90139.7586,90601.08964,90471.29583,91216.6369,90426.23588,90450.71466,89939.51428,90522.98839,90354.92485,90246.36774,90272.02632,90067.56844,90138.55523,90455.68325,90052.53874,90013.68076,90726.19388,90213.22392,90628.91825,88771.35693,90398.55804,90631.44351,90732.96535,90674.5822,88006.41095,90433.68804,90647.49997,89748.63627,89911.84002,87508.0012,90573.7269,91181.59743,89702.88369,89596.17112,90452.55656,89984.1266,89875.19753,89288.64679,104107.6063,85106.99514,89339.69287,89961.82044
"85",87189.85714,89307.97276,89510.86062,89444.84225,89252.03544,89635.05329,88651.46388,88987.23069,88880.66725,88847.18383,88931.13357,88894.8796,88813.42255,89263.01083,89034.63465,89659.64892,89363.39976,89517.53891,89119.96,89613.39896,89697.30074,89037.27764,89029.24766,89118.78593,88574.80683,89140.66558,89227.22274,89105.55276,89436.86704,89344.53021,89375.26866,90875.31725,88750.00103,89264.71461,89142.52868,88731.88005,89035.92566,89062.14413,88819.25783,88665.02145,89085.3743,88178.60789,88983.20038,88776.83696,88224.38476,88371.96242,89507.43574,89321.2215,89186.22165,88606.35601,103792.4736,85605.71355,88689.73009,89131.24434
"86",87268.71429,86073.3706,86033.36313,86169.61569,85715.44399,85389.69998,85428.12098,86097.54606,86219.33838,86257.99489,86409.33733,86049.88508,85947.13006,86161.0793,86401.76599,86767.26046,86003.12313,85984.65049,85696.0997,86061.42154,86162.41206,85799.57782,85595.16187,86149.50742,86213.52173,85827.57027,85532.16078,85753.38537,85976.16242,85957.31532,86036.78807,88685.5842,86006.80892,85802.06743,85498.15622,86097.09457,85268.45316,85057.77079,85613.51719,86339.65594,85241.30334,83417.92716,85207.43946,85429.33468,84999.7169,85304.97374,86049.01352,86287.80455,86183.60249,86389.57628,103282.1525,85409.33512,86194.86124,85922.80356
"87",87151,86898.02188,86736.96755,86636.7682,86837.22355,86598.00059,86390.23315,87069.45261,87206.89773,87119.07398,87019.61832,87119.55444,86800.25616,87152.86154,87286.87703,87930.80089,86864.28542,86708.30936,86601.51907,86890.38046,86934.94283,86837.57541,86642.38934,86791.75144,87190.84752,87129.94536,86287.82389,86827.78044,87389.62824,86803.10366,87308.41859,82803.01621,86187.16902,85933.3944,85635.50781,86336.64847,84055.4656,85916.32032,86471.28654,86498.98979,86228.94987,83312.41467,86084.3499,87178.3462,86050.44096,86048.61255,86794.40381,86660.05377,86523.00787,86430.71758,102585.1218,84432.32701,86290.95552,86562.26347
"88",86657.85714,86754.8693,86809.86699,86651.61029,86674.08087,86871.10548,86195.46308,86543.97835,86520.58789,86428.35159,86373.62479,86513.23142,86348.22937,86875.99332,86624.92779,87273.21441,86823.81507,86760.90012,86459.32749,86895.21149,86980.43577,86570.94612,86613.38645,86590.61401,86258.82267,86853.31398,86698.85297,86596.58869,87134.62107,86961.80839,87127.41585,87649.42876,87730.58135,87975.75794,87862.7694,87648.93675,85948.00225,88216.39633,87719.03506,87466.24161,88252.47683,86529.98546,88957.61425,88104.44789,87339.20577,86909.94671,86890.07923,86696.51786,86506.93441,85803.10474,101830.4619,83771.53007,86042.17893,86838.476815
"89",86690.14286,86247.43034,86409.10055,86414.69985,86343.23819,86321.14526,85654.71846,86157.46737,86072.98292,86063.58937,86165.84121,86065.39053,85960.84698,86028.01792,86138.41658,86588.51709,86240.1084,86398.2231,86096.37577,86329.27097,86230.83375,86111.81603,85992.38652,86152.13432,85929.52279,86062.77784,86215.84786,85819.3322,86120.76792,86072.66137,86111.74588,88828.45871,86639.1477,87060.89558,86622.84657,86750.66934,85482.64225,86520.76968,86724.1353,86558.40297,86224.02839,84959.72857,87104.9643,86233.49198,85592.70819,85577.54972,86332.93609,86214.10954,86120.51061,85919.66756,101646.8142,83116.79481,85691.65545,86183.12193
"90",85310.71429,86585.11584,86576.19235,86526.07577,86545.27476,86438.79223,86058.27878,86606.38774,86643.52288,86596.81079,86597.79415,86663.83161,86435.29879,86737.98848,86796.5493,87340.33747,86513.90809,86667.67032,86301.8143,86831.4472,86814.35178,86286.79254,86122.73181,86306.45786,86522.7752,86388.16093,85647.30882,86360.37887,86808.11245,86371.73458,86742.02886,84420.08154,85288.05766,85252.58221,85030.48997,85684.25479,84336.88541,84972.92125,85566.25585,85683.16793,85070.76619,82907.52336,84525.72024,86055.43288,85046.19654,85358.16464,86559.21634,86389.14467,86296.08464,86210.6248,101527.9608,82852.46116,85914.41271,86175.75876
"91",84382,84632.02288,84572.9642,84556.83698,84285.00306,84194.89679,84073.38291,84564.60374,84670.26576,84635.18636,84663.13586,84611.8671,84429.06019,84928.27561,84892.65724,85403.22912,84657.02985,84517.75623,84524.49058,84710.41154,84763.64883,84478.81573,84362.60274,84661.5558,84613.80291,84787.12779,84244.32094,84720.00611,85179.93803,84957.81357,85186.73099,84434.64459,84727.37746,84612.34024,84313.42831,84552.0078,83466.73695,84755.72988,84556.972,85081.38031,85269.29935,83379.36941,85105.10477,85108.90404,84676.36913,84516.34727,84668.37394,84745.69764,84596.57434,84356.16062,100946.0524,82796.22022,84442.71491,84629.06507
"92",82909,83707.12558,83664.10729,83657.03121,83587.81339,83355.49761,83175.94144,83762.91039,83837.12689,83798.06573,83819.67071,83759.72492,83569.11686,83767.51521,83922.338,84376.40896,83710.23663,83557.97858,83395.94876,83509.67571,83522.62538,83694.7617,83577.03871,83801.9516,83833.77938,83891.18883,83670.37102,83497.08542,83921.81694,83879.17084,84024.70307,85579.48286,84860.41019,84914.09675,84480.69119,84775.60871,82565.37408,84625.59966,84629.72453,84706.60478,84444.76586,82599.32759,85583.22395,84631.11979,83922.7879,83558.2379,83702.91012,83748.87966,83625.94358,83483.35673,100334.3439,81831.08754,83446.05904,83775.41563
