"","Target","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","ARIMA","ETS","SVR","ELM","XGB","MLP","LSTM","DESTC"
"52",41462.57143,41465.8155,41134.95379,41449.99276,45921.05419,37332.32473,39351.32666,40438.75337,40047.96154,41067.25243,40202.56881,41229.76631,42513.40183,41030.73689,41543.9882,37418.46209,41155.80354,42223.97858,39773.77214,44467.09053,39469.93554,39839.6616,41730.13613,42304.22449,42789.28165,43530.54114,42936.01826,42991.60346,41550.98426,42031.37383,44684.12138,33533.73999,40585.4147,40352.8168,39898.35272,41791.15486,37984.67372,41927.59415,42485.99167,40813.81395,39971.17486,35500.88115,39697.56544,42089.54149,41341.3125,40534.81437,42625.48056,41609.06207,40280.50918,40623.24736,47400.58568,38328.99733,40830.2465,37761.3949033333
"53",40307.14286,41502.04801,40294.56112,33732.73877,38255.92694,42118.74154,39708.11526,41227.38789,41931.31386,41894.60602,40505.78622,42961.22865,41744.61093,40529.6519,41235.45269,42010.66513,41587.35284,41232.27006,43030.5282,40734.77904,34129.27476,41698.31502,42700.37717,42757.02098,42232.17003,43591.89201,44129.74434,42320.79113,42456.4088,41062.18169,37224.41151,42626.75205,41868.04475,42040.98628,43699.0644,41624.41173,39791.68369,40889.4349,40823.49794,46041.87695,47118.35681,42853.16133,41849.33025,44062.16946,43950.67116,43598.34274,41433.25403,41462.58608,41757.3497,41665.38925,43739.44555,39590.47246,40477.70547,41870.4965466667
"54",37437.85714,38453.76642,37634.99523,39016.11928,40024.14069,40138.62757,39450.72524,38246.70203,38561.16052,38832.95602,39378.23866,38917.26397,39357.99006,40042.12184,40717.02377,38786.36166,38864.2889,38160.88167,40147.39034,38730.30886,37473.40389,39375.48012,38876.05184,37149.64233,38805.36562,36679.90515,37135.30119,39936.41507,40530.06577,37796.15119,38791.85801,43860.17059,39158.03106,39990.64839,42048.06221,39562.32116,41084.72925,39939.7482,40162.58356,37626.9027,37895.53762,39149.42252,39684.22924,41544.9417,35457.91169,41480.04358,40076.70639,40307.25843,37892.0554,37921.26007,44595.04489,38713.57917,39848.01263,39999.6426733333
"55",35728.42857,37224.28945,37259.59778,37021.57576,37028.7665,36260.33432,37176.01389,37183.79803,37255.29804,37060.44018,37206.5777,37015.25355,37080.95536,37541.23111,37296.2942,37685.26566,38712.04121,36569.39272,37536.41828,37523.16911,35165.13294,36526.23295,35177.23423,36184.16005,34607.65818,33333.84813,32097.65356,35242.00273,36496.07207,35186.62803,35413.06439,35838.05828,37217.80747,36414.44141,35790.9696,35301.71928,33909.90274,33632.43259,34505.10834,35969.96066,34709.72449,35453.45917,34484.65768,34140.54801,38239.81835,34522.72585,36865.61228,37438.14416,36671.56355,37925.10908,43586.47779,36640.83255,36553.65944,36564.4732866667
"56",34751.14286,35090.78569,35030.82812,34932.96552,34777.38794,34860.32589,35064.674,35169.50921,34990.23635,34895.70012,34947.56563,34789.87192,34944.64288,35090.74903,35021.44976,35159.1437,36009.25696,37186.41682,38059.4046,34707.17637,35617.26693,35158.48677,35532.1957,36288.40786,35347.79117,37674.03098,37229.32679,35228.74869,35685.6225,35003.05898,38878.53895,30491.07099,36305.26015,36467.10873,34578.33963,36294.86039,34276.51887,37440.13837,36018.12955,33698.53263,35284.6311,33508.5742,37926.4078,37733.40469,31965.12158,32003.35598,35387.5034,35728.59959,34395.86071,34647.75939,42528.10187,36408.94961,34782.15861,33352.14697
"57",40710.14286,34248.08319,34206.36053,34136.81343,34311.86901,34325.15693,34356.6074,34460.05365,34265.33494,34222.72411,34261.95497,34211.44584,34213.17298,34276.63891,34206.54195,34226.60575,33981.59095,33538.45485,33955.02086,33645.45436,33745.02422,34094.37554,33739.46791,33995.31168,34044.92573,33782.64264,33727.13543,33943.04458,34590.14765,33883.53781,34092.42806,49046.24689,39028.54978,38121.34111,36854.72992,38150.74201,38492.07338,34833.56661,34866.96203,33179.74564,34754.6287,39188.22531,36912.88239,32407.39969,30570.58964,34241.74301,34556.23486,34751.24063,37149.2351,33757.86594,41262.6322,34649.80497,33828.82368,40218.51188
"58",33150.57143,41630.86359,41670.72006,41453.4648,41309.50992,41033.40961,41152.69759,41215.985,41494.74545,41574.30669,41351.81285,41820.7894,41235.11838,41630.76533,41693.87695,41486.64363,41339.31782,41788.3168,41839.9314,41590.21282,42287.95369,41453.57047,41635.71245,41946.35372,41758.4226,41913.24629,41644.02666,42230.06058,41841.13491,42238.98413,42526.75108,33918.21816,36985.04638,36006.45587,37471.20926,38700.31421,34960.14146,37235.61397,39573.419,41485.58825,35134.99618,32068.89846,35973.41307,39450.97095,40094.77764,33583.43342,41898.59443,40709.54682,37253.05514,40646.18668,42122.85598,37917.2027,40796.99197,37819.74233
"59",34649.14286,31664.25184,31815.43563,29203.40371,32617.50696,32363.87634,31948.17079,32352.90427,31925.20962,32369.13249,31999.97709,32057.80706,32454.75432,31102.10668,32053.23058,28883.5391,32165.22458,31524.57042,31491.71902,31998.26052,31517.98762,31560.85147,32110.21042,31585.17151,31550.18254,31508.4541,32167.02028,30474.24177,32157.61705,30366.86667,31494.45654,37869.66555,30767.27617,31013.83841,31430.67041,29222.50545,29634.65425,28505.34496,29553.90447,30013.11819,29155.99782,29724.72646,31987.64166,29237.47604,28468.8692,28538.27277,31642.90495,33151.32752,31583.64271,32521.77491,40651.39106,35232.45828,31944.40801,33657.0986266667
"60",33428.42857,34328.36692,34379.57382,33928.81633,33725.53802,33086.11898,32331.14673,33428.53292,33079.10007,33220.81378,32317.81149,32719.17367,32805.93722,32175.21404,31832.90874,31053.39561,34320.20787,34950.81144,34550.67868,35367.24736,29827.27961,33660.12861,33243.97881,33072.70307,32432.67439,32562.3544,34880.46259,33253.6641,31777.36201,31485.25394,29081.1678,32838.87295,35770.2026,35291.78759,36259.51994,36435.17768,35954.6314,35692.71574,36099.59412,34765.07025,35091.76635,33480.86287,34333.09928,36895.43036,34803.2025,32703.1966,34948.01508,34648.99304,34767.39474,33008.40047,41668.82296,33877.11918,34179.62094,32477.8491
"61",32935.57143,33847.30267,33688.62026,33577.56465,34585.77773,33401.33097,34444.31166,34296.08869,34105.05365,34182.12553,34582.73842,34126.999,34258.38875,34544.68273,34591.90585,33247.07173,33951.34662,33446.8611,33377.92931,33021.3239,32391.29345,34162.77864,34510.60298,33171.02943,33761.91286,33285.47561,31343.65613,34332.70181,33973.22911,32260.13383,32645.31883,32642.76453,34244.26048,33726.41636,34564.0908,33544.35426,32452.35705,34821.89528,33460.7175,34320.76735,33607.94411,33765.68997,35266.48964,33959.35049,32411.08954,34656.20573,33184.97165,33428.55066,33901.67116,34909.81292,39552.13258,33793.18779,32533.80979,33613.5081266667
"62",31381.14286,31904.16566,32224.31858,32115.35595,32842.36548,32296.03672,31895.9841,31901.76547,31747.34505,31902.10314,31915.85831,32018.88396,31961.93684,31804.99011,32040.94771,31523.0492,32177.60631,32608.87705,32665.38727,31787.86562,25775.22909,31197.16712,32012.44845,32812.48536,31960.75623,31278.25375,32199.04777,31928.18732,32206.82745,31337.12289,32102.44169,36482.52006,32482.54151,32945.28721,32930.36195,33642.4182,33751.04692,32066.25533,33253.75031,32898.22781,32218.741,32821.03503,32014.83272,32154.6989,32899.92222,35249.66051,32837.27694,32935.62074,31829.50588,30492.39754,39645.9735,33042.07636,32335.83434,33404.5971366667
"63",30787,31125.22405,31029.63967,31031.81257,30948.27761,30663.01018,31318.35333,31387.05284,31214.30552,31185.68743,31226.57401,31078.60987,31139.46438,31180.6523,31080.24337,31107.10191,30723.58695,29928.85832,30124.95757,30086.3999,29235.17551,31186.96952,29700.34529,30144.66169,29917.99702,30207.98659,29587.03002,29420.7161,29522.93347,30353.66071,30663.27022,33862.01656,30370.70363,30032.45666,29884.14354,29667.77006,29230.73535,29778.46207,30053.80886,30488.46339,29781.69101,29675.5961,30516.7389,30571.11441,28775.85627,27482.84626,31071.13059,31381.29834,30808.60638,31281.65959,38795.98188,30960.38428,30692.973,32019.22526
"64",29110.28571,30382.4345,30395.92775,30307.90614,30229.97911,30305.62879,30340.48721,30453.7297,30250.15749,30283.066,30213.2702,30235.39504,30148.60164,30132.58334,30123.09879,30129.58582,30820.15245,31383.10501,31797.06845,30832.94456,32219.85806,30121.05676,30601.51056,30664.5352,30487.70945,30636.72926,30846.66726,30360.61391,29934.81942,29818.62421,30330.56418,22948.30617,28024.44523,28170.43326,28170.60603,28352.26707,26373.98327,26946.67414,26969.43339,25958.47805,26837.37992,25224.13169,26856.76568,25885.32212,25763.75841,26497.7758,30668.50528,30787.05944,28403.68402,29917.04331,38313.85265,30729.26184,30218.84437,27268.5732966667
"65",28226.57143,28607.10495,28585.13459,28585.89416,28404.06028,28305.71166,28861.05205,28937.47018,28775.78773,28760.60754,28736.29717,28639.61751,28698.09206,28644.07893,28579.18852,28581.76375,28570.44719,28286.57619,28254.04865,28364.71446,28054.90616,28670.43719,28549.01891,28469.61468,28438.7351,28346.61698,28322.9615,28306.5012,28443.83281,28399.83922,28394.43113,36341.07562,32069.80436,31765.19224,32412.6504,31726.81219,34163.21239,31831.2782,31404.38203,32023.35227,30343.32882,32981.57189,31636.28901,30595.42293,30661.78484,28513.48164,28775.88502,29110.45343,31240.04873,28437.17892,37370.55784,29267.43758,28412.72165,32172.8648433333
"66",26353,27713.75799,27738.27365,27657.66348,27575.99572,27713.37682,27727.05893,27813.72966,27635.04746,27682.96773,27597.69578,27642.8727,27536.01527,27507.24496,27505.14456,27523.01221,27801.23201,27864.84146,27702.33696,27865.89442,27899.18687,27491.66068,27558.70597,27526.35618,27426.15361,27352.47218,27720.43661,27324.12069,27200.17595,27192.31498,27142.11686,25439.70874,26945.12875,26849.27875,26747.21732,27322.38264,26512.50475,27201.47709,27720.19047,28135.48747,28132.33046,26368.17107,27924.68971,28836.86125,27779.89332,29791.60958,28050.32514,28226.65984,26364.96974,27193.72787,36746.23074,28044.72867,27652.44966,26539.46938
"67",25688,25775.34688,25751.79794,25750.62517,25535.53011,25460.83319,26130.45784,26158.87667,26049.21909,26039.24084,26002.74989,25878.71438,25965.01485,25906.80618,25812.40519,25862.33878,25844.91917,25701.26081,25428.59016,25698.55229,25587.16539,25862.49322,25842.15082,25690.28745,25661.00378,25548.57462,25639.2035,25527.36078,25592.22466,25467.39102,25367.41402,27977.43573,25396.75826,25401.57385,25410.33019,25529.07524,23558.90604,23961.74911,24653.84067,24540.76548,23749.61281,23880.32815,25109.82552,24157.85647,24679.56459,23336.93714,25979.33849,26353.18741,25603.42757,25559.39538,35678.12966,26414.39251,25716.23175,26579.9133233333
"68",25081.71429,25197.64273,25217.71585,25124.35533,25105.85665,25332.6103,25216.79906,25251.2672,25140.9185,25197.07828,25112.45856,25183.02045,25019.12422,25017.28212,25026.21498,25028.45976,25286.82426,25398.15133,25244.99331,25318.37272,25837.98151,24929.85061,25041.27653,25047.40705,24962.21636,24874.17954,25225.69482,24809.3639,24611.19409,24636.34859,24597.69352,25081.24901,25436.33439,25274.87511,25610.05379,25788.02423,25538.5899,25701.25881,25458.54292,25505.19371,25311.45449,25402.64563,25514.52677,25495.60091,25542.43163,25554.62185,25555.37367,25688.06654,25033.40812,24619.50503,35002.02336,25332.36048,25193.06248,25121.9747766667
"69",24696.28571,24772.83604,24755.85941,24718.21086,24709.87625,24793.13825,25039.64893,25014.19939,24990.49059,24991.93706,24926.84391,24929.17438,24888.88341,24862.95551,24824.87789,24773.73047,24790.7485,24743.96536,24542.08079,24682.73218,24674.52567,24951.21846,24856.11377,24749.25485,24724.86397,24681.02866,24703.08596,24616.53958,24560.84083,24487.32236,24470.18701,25791.645,25028.35801,24928.33943,25253.30523,25143.99081,24889.57019,25061.99632,24988.35447,25117.20449,24567.77794,25182.97521,25232.43827,24581.52649,24743.91672,24526.77902,24960.79782,25081.77494,24769.83578,24480.91085,34222.22423,24638.98548,24639.34653,25191.89339
"70",22869.28571,24338.79019,24388.53368,24335.72406,24372.39879,24431.78719,24477.18258,24445.44269,24458.00091,24485.3851,24451.53349,24520.88441,24415.63897,24381.06909,24392.08911,24324.4225,24443.03889,24554.9328,24508.52376,24525.87147,24723.57054,24303.90577,24387.55358,24408.613,24358.26358,24257.70784,24539.8178,24220.88357,24046.43156,23965.76607,23939.06102,24488.27216,24354.92964,24342.0677,24771.37723,24653.72197,24145.42355,24602.46591,24546.39652,24629.09567,24291.2423,24184.66716,24578.244,24350.20486,24589.68491,24194.0789,24619.41658,24696.32427,24023.99304,23901.07693,33831.52768,24262.69615,24339.45658,24319.2359633333
"71",21951.57143,22334.66407,22344.28135,22358.23795,22195.70843,22092.12865,22810.17549,22759.03943,22793.14489,22857.24445,22803.98694,22730.20634,22840.22428,22661.04257,22621.23747,22625.53807,22437.49333,22323.83094,22130.19374,22359.65477,22133.89522,22681.2643,22623.7925,22542.13899,22556.35839,22385.16009,22669.43733,22469.7539,22477.71595,22144.63353,22134.73397,24138.41726,22753.39403,22590.30791,23026.65134,22810.09556,22305.79578,22707.33199,22554.9791,22848.74148,22251.66338,22726.21055,22996.32329,22347.0364,22649.49276,22326.23364,22504.91233,22869.46846,22414.49572,22192.82404,33126.87579,22960.49209,22414.27358,23103.9841366667
"72",22097.71429,21525.59826,21514.47033,21435.47627,21267.80844,21423.02347,21634.95764,21571.31693,21644.88388,21705.20385,21672.63474,21675.76784,21576.99183,21573.98323,21579.82769,21660.87428,21631.72346,21712.07372,21588.64022,21687.42434,21692.96143,21415.57431,21505.38097,21599.61038,21512.78001,21445.94299,21537.00228,21399.88031,21296.07149,21243.92898,21191.92467,21609.70851,21641.69535,21468.08198,21974.10105,21942.33143,21241.80115,21799.44539,21672.20149,21766.12299,21721.89071,21413.28149,21954.46775,21747.88276,21883.47887,21801.34436,21768.54425,21951.66324,21254.13432,21146.80111,32542.84743,21836.39834,21548.0311,21478.3865866667
"73",21702.14286,21994.44829,21952.33777,21880.09791,21946.5679,22054.14487,22213.85063,22084.7911,22173.12023,22172.34264,22136.56667,22177.93854,22075.87809,22139.78502,22149.20558,22043.12643,21984.05136,22002.21491,21877.96066,21995.67412,21862.29469,22187.55749,22192.40283,22096.45325,22094.65751,22096.04188,21994.51131,22074.76424,21899.82512,21903.83575,21979.54867,22822.90415,22256.29394,22191.89558,22726.93442,22371.21527,22639.32891,22464.89396,22515.83307,22321.5428,21890.9231,22977.07141,22559.95607,21917.5965,21560.31196,21727.04359,22126.86074,22097.69968,21991.23736,21713.91802,31951.68652,21604.72282,21786.87375,22299.6442033333
"74",20351.42857,21401.70461,21454.97299,21437.34916,21494.88269,21437.93234,21755.00312,21616.58643,21789.93203,21768.93512,21768.08375,21795.27565,21801.37481,21740.71827,21699.48684,21639.4922,21466.8898,21487.43489,21440.17585,21563.86521,21589.55037,21606.18826,21733.01062,21774.86705,21722.80281,21701.89874,21843.38657,21691.68638,21540.01847,21457.01265,21449.59805,22235.15788,21309.42166,21367.94322,21658.88636,21458.47275,21841.64818,21936.19775,21989.41226,22188.03388,21873.96894,21844.6788,22190.5275,21951.04476,21978.17337,21849.71696,21623.25085,21702.18242,21113.48923,21080.60505,31590.77232,21381.04404,21433.16509,21655.0778466667
"75",19325.71429,19899.18971,19933.9149,19926.86838,19799.16045,19797.31874,20346.53258,20222.29567,20399.09882,20496.34361,20480.30028,20451.57302,20491.1735,20352.79677,20350.47809,20334.07025,19963.88718,19867.43537,19679.61489,19944.3753,19763.52482,20403.51621,20264.66505,20310.52265,20354.99721,20208.88456,20576.03832,20338.22277,20305.549,20054.80272,20050.23249,21096.73362,19869.05176,19799.42886,20045.9857,20020.65511,19394.22315,19838.6115,19891.52691,20084.95214,19652.39363,19794.02304,20000.17375,19656.40881,19842.27732,19437.91916,20082.0447,20351.56368,19770.96387,19704.42003,31207.92657,20326.12878,20042.1901,20363.3310533333
"76",18038.85714,18991.16192,18956.30229,18905.07062,18773.36738,18745.84948,19302.77777,19161.43338,19404.81861,19462.61783,19475.15582,19386.08761,19425.84381,19370.19603,19396.03736,19444.68407,19092.5467,19117.32209,19013.23303,19133.7171,18911.17193,19224.01908,19238.86292,19425.99982,19382.58561,19341.06501,19200.8256,19342.14818,19390.69417,19318.79182,19385.98311,18617.02224,19037.17384,18821.77293,19148.06673,19307.02113,18709.1732,19096.86114,18993.48596,19045.71099,18986.13133,19074.27158,19172.35778,18879.07684,19208.03159,19158.5674,19121.14779,19325.8169,18828.77159,18808.6649,30661.68117,19320.57679,19007.20912,18869.0757366667
"77",17256.42857,17609.00334,17581.30099,17558.05484,17389.65131,17389.93807,18120.24745,17905.14376,18199.19171,18220.99282,18246.08923,18039.13006,18219.9306,18056.64154,18091.88828,18192.55612,17696.14085,17660.76641,17531.97889,17724.03236,17532.0046,17844.7778,18166.14666,18161.47544,18199.96913,18175.05876,17984.54928,18168.92139,18032.34239,18128.96749,18079.40437,19144.56805,18185.33941,18003.02095,18507.94956,18448.70548,19549.00893,18744.47926,18607.32403,18601.48677,18328.23339,19385.89897,18635.99933,18360.96573,18268.29696,18638.85035,17782.20881,18038.98587,17853.62237,17390.37565,29833.71328,18141.31233,17693.89717,18301.1113933333
"78",16586.57143,16820.2569,16833.42783,16776.96921,16743.18901,16885.41987,17103.09156,16860.72591,17194.36883,17205.85863,17283.09487,17173.42974,17199.83473,17073.37016,17179.65137,17318.91076,16831.81462,16793.23326,16607.83314,16809.38966,16884.65058,17005.56504,17197.0114,17193.7442,17243.65875,17245.22267,17269.77698,17262.7066,16988.19619,17057.93005,16934.65838,18012.16474,16819.59653,16768.75501,17104.84515,17036.00269,18495.17896,17762.2435,17818.0511,18026.26312,18083.24718,17934.62399,18555.67742,18056.66645,17888.77072,18290.02357,17100.38251,17256.50685,16643.57386,16392.70901,29170.10528,17007.44348,16982.73496,17172.1548366667
"79",16275.42857,16245.87732,16246.8565,16209.84375,16185.43054,16247.25468,16665.11959,16393.88178,16766.48225,16739.74414,16822.57246,16675.13991,16799.86382,16662.7026,16721.81619,16837.59798,16267.45264,16231.27265,16039.01119,16179.57771,16314.64474,16836.24279,16754.85711,16805.67927,16917.38464,16921.86099,17065.34215,16993.46577,16814.54663,16743.52297,16712.95949,16267.8762,15747.17529,15727.13542,16087.45013,15810.39229,16028.99407,15718.77793,15825.10586,16034.53377,15682.57334,16017.92454,16506.9006,15348.11566,15737.86695,15386.54942,16452.9764,16586.63844,15833.29571,15934.83445,28521.49984,16178.3963,16373.03017,16165.0178966667
"80",16368.28571,15996.77702,16019.73343,15970.70249,15992.01401,16088.67433,16315.03132,16042.38066,16430.87187,16388.15712,16517.3974,16436.33598,16467.34116,16420.52693,16470.56357,16564.789,16067.16034,16143.6848,16071.59373,16088.72696,16254.53623,16366.80991,16363.76868,16670.62608,16773.48192,16782.69433,16844.70102,16775.15505,16695.4661,16690.42779,16650.74009,16024.10119,16055.9152,16016.62335,16349.30149,16245.30477,16927.17617,16272.18809,16095.22517,16028.97066,15576.96831,16707.0761,15861.23794,15484.11981,15744.24475,15317.01483,16213.37483,16275.4597,15952.41058,15649.11857,28115.67397,15795.11269,16130.5425,16006.2974766667
"81",16120.28571,16259.89202,16268.26762,16219.68601,16252.90455,16255.95948,16604.24332,16348.75853,16707.47722,16638.15469,16759.69567,16724.22981,16752.23718,16781.33941,16791.01945,16817.86174,16288.51165,16335.1225,16276.34613,16327.5252,16254.20994,16893.67539,16710.57245,16956.8356,17066.30537,17122.36501,17184.72445,17171.47346,17151.8456,17163.09843,17226.38571,16687.40314,16732.13278,16653.93159,17078.3613,16914.53821,18612.8898,17858.74553,17782.04801,17652.25752,17690.35951,18022.82706,17726.98894,17713.13186,17684.74864,17748.38531,16386.80497,16368.27643,16434.69591,16025.66004,27891.98368,15832.37712,16277.64137,16490.28586
"82",15720.42857,15977.36855,15995.68255,15974.66952,15932.47891,16006.19898,16499.86229,16256.00053,16622.76544,16591.96225,16677.60452,16605.52869,16687.34242,16684.05692,16647.75038,16650.73579,16052.37848,16092.10861,16099.89243,16155.01132,16128.61664,16599.40494,16543.79258,16889.1195,17002.9595,17024.57851,16964.9313,17053.21646,17164.08524,17227.70859,17182.93704,16341.33563,16207.63199,16158.33057,16643.91886,16380.61658,17469.1129,17391.65338,17429.7035,17749.53203,17929.243,16800.7248,18153.77241,18124.00055,18427.71051,18396.04117,16070.82507,16120.31052,15921.14862,15839.49233,27738.69328,15851.2782,16031.96191,16172.82826
"83",15199,15558.89441,15567.00962,15536.64224,15492.08589,15552.10373,16033.50744,15814.29904,16213.71621,16239.76907,16319.46489,16230.64106,16297.93107,16278.01849,16317.05198,16271.45095,15608.49819,15601.68057,15557.29667,15638.24249,15694.24851,16186.37933,16127.51922,16455.21639,16538.49675,16560.70034,16417.78856,16590.95021,16702.67825,16836.63974,16858.9966,16498.14794,15816.41859,15759.17075,16152.55055,15977.48655,16697.23235,16608.36499,16707.95293,16862.75515,16948.88336,16241.24844,17134.34181,17402.79256,17361.59475,17457.67952,15640.68183,15720.46857,15592.47263,15441.54486,27620.38965,15604.45415,15619.32613,15968.3065366667
"84",15037.85714,15041.93419,15024.49409,14995.9099,14943.89432,14938.31007,15557.13597,15331.14709,15760.12171,15790.4133,15857.316,15721.38822,15873.1076,15784.16555,15873.67921,15817.6962,15084.8592,15052.64076,14994.66498,15067.7992,15028.59211,15655.2826,15704.67739,15948.36363,16036.14195,16098.81018,15845.03718,16077.22553,16175.38223,16374.31486,16487.68914,15491.32088,15078.65069,14988.0925,15184.59916,15214.59706,16106.07891,15950.15602,16125.59291,16307.24841,16787.67226,15512.3886,17018.26227,17060.81502,17224.96163,17506.00754,15095.00728,15199.05216,14947.0696,14969.82679,27368.1845,15190.38955,15075.25467,15256.5125233333
"85",14953.14286,14916.13001,14906.48965,14859.68444,14804.29344,14884.67447,15299.66372,15048.29972,15472.25388,15447.26538,15569.21204,15470.63923,15561.34214,15526.37194,15624.06044,15618.88829,14930.44414,14919.25662,14857.82205,14912.52938,14872.86685,15315.69571,15483.81797,15626.02377,15714.58525,15823.0996,15542.5607,15775.55847,15754.12023,15999.7545,15993.12314,15450.56953,14897.89933,14835.42178,14897.7161,15033.76002,16148.09475,15501.50622,15686.8599,15547.74988,15802.03352,15398.37725,16007.89793,16183.55316,16069.80571,16173.69785,15005.71912,15037.87327,14873.56574,14753.65933,27149.65254,14909.10877,14932.33471,15124.1449966667
"86",14501.42857,14857.64598,14856.39635,14821.86521,14791.90246,14879.94145,15321.48166,15059.73963,15466.71971,15409.31211,15523.22013,15434.18011,15542.80066,15523.03935,15550.48809,15575.80426,14849.01065,14803.12148,14732.16112,14805.03245,14790.64535,15500.00292,15562.96678,15587.05209,15705.91085,15801.24549,15746.65403,15890.67293,15786.07287,15894.51177,15876.65341,15238.39661,14746.31209,14704.28338,14687.54941,14823.92556,16304.55533,15549.18091,15720.3657,15545.10498,15935.69087,15451.25171,16089.17683,16214.41853,16180.66777,16238.53835,14936.2476,14953.15133,14804.51473,14717.69885,26957.15421,14744.33792,14870.75353,15034.21699
"87",14269,14317.32881,14331.17101,14311.26791,14257.86246,14325.5385,14869.9882,14610.89349,15056.61223,15050.48002,15146.67108,15011.84586,15132.66756,15085.54475,15112.88299,15129.755,14348.9423,14307.3081,14241.63166,14344.78646,14366.80094,15004.7176,15061.23549,15256.12841,15394.62252,15433.54411,15324.27124,15517.92895,15544.73989,15671.68789,15601.50676,14518.16362,14160.94616,14136.83915,14030.05806,14258.63903,15253.26474,14792.56022,14802.77107,14788.36906,15086.41379,14715.60257,15063.37493,15497.98056,15544.05212,15559.44714,14411.33954,14501.47376,14257.03596,14191.10462,26777.10425,14403.23509,14419.3784,14462.0310233333
"88",15160.42857,14146.79817,14141.69023,14099.41774,14054.92122,14118.71891,14560.79984,14317.73335,14777.85001,14773.5191,14891.48036,14774.47288,14870.82925,14833.82794,14950.18727,14924.86307,14162.82057,14141.12667,14066.46441,14150.80072,14148.40256,14794.11255,14753.37805,15017.49687,15117.73829,15196.23547,14994.11393,15215.707,15309.63327,15505.39447,15602.20031,14254.04404,14212.99671,14170.97315,14081.79728,14328.97638,15529.90727,14883.74036,14852.651,14635.74605,14973.13004,15117.26884,14875.33098,15418.35287,15472.03945,15411.29418,14222.64489,14269.02325,14240.85938,14016.0066,26630.20895,14109.08729,14198.9644,14270.8789233333
"89",14669.71429,15312.44343,15295.50232,15238.29487,15303.01481,15224.43584,15539.76153,15299.39006,15631.17344,15490.93586,15648.88865,15700.57676,15694.7447,15794.68164,15839.36322,15838.84174,15284.64712,15341.01625,15351.12402,15281.04446,15216.84318,15723.39041,15652.70121,15841.60786,15885.5362,16090.48474,15904.64229,15998.3547,16035.9158,16311.1402,16381.41188,14813.09437,15395.43211,15451.97047,15352.63051,15533.8574,17187.96021,16353.7725,16433.7477,16022.14752,16623.98834,16264.68932,16704.64778,16782.99707,16854.3334,16612.19177,15338.21338,15160.33941,15379.04098,15166.24058,26699.06096,14677.81734,15159.14381,15163.8418033333
"90",14321.85714,14553.46697,14576.6788,14613.70548,14595.36931,14572.90555,15411.10141,15163.84935,15541.80086,15519.18539,15521.61181,15393.44327,15580.2568,15540.22959,15387.85636,15387.35956,14601.78914,14527.05924,14539.54442,14563.95201,14552.9329,15427.37258,15564.50578,15668.96466,15849.41718,15855.1808,15897.39544,16001.42108,16027.85529,16108.85007,15888.30019,15374.91946,14703.05748,14744.06715,14582.39955,14766.34336,16569.08525,16034.37659,16135.74959,16178.7164,16538.00935,15456.08192,16216.663,16987.62853,17046.84269,17391.1268,14571.84717,14669.76336,14695.04193,14578.96126,26617.87966,14708.45621,14618.86717,15077.9369133333
"91",13433.57143,14166.0448,14184.73383,14139.25756,14107.71772,14193.95549,14534.00209,14336.98926,14824.69582,14900.14964,14992.05227,14895.14178,14881.12169,14911.85734,15035.20013,14932.56388,14181.36217,14143.19711,14063.33483,14160.41841,14209.32225,14743.0034,14727.91951,15100.58008,15166.8585,15173.92297,14889.7904,15207.54925,15320.96258,15527.52904,15572.69108,14582.5355,14155.53947,14092.96729,14077.10697,14274.25133,15210.37623,15134.46972,15118.94554,15184.91909,15731.8217,14694.40364,15451.5241,16431.22182,16438.18396,16382.21204,14252.48118,14321.89194,14197.31631,14034.60161,26703.78527,14316.4115,14268.06607,14372.2803566667
"92",12462.28571,13283.57963,13230.34464,13222.48363,13177.87568,13028.80409,13998.17925,13771.67515,14301.91411,14381.63475,14397.72758,14124.15917,14482.84159,14242.8673,14434.80459,14289.59698,13320.16728,13217.51256,13164.20696,13207.01576,13088.63449,14197.73773,14280.36274,14433.6334,14566.58025,14630.38551,14365.84505,14616.93965,14822.22136,15030.90054,15477.32196,13222.95765,13195.74253,13101.70289,13102.12881,13178.64162,14224.04398,13757.93276,13953.03399,13905.81616,14509.52783,13998.08886,14520.07448,14788.94864,15251.38506,15630.91192,13256.41342,13433.66028,13301.58921,13363.08602,26310.79954,13644.05008,13314.8963,13432.0740033333
"93",12367.42857,12108.38638,12107.66928,12076.86428,11948.71304,11945.54729,12566.2991,12249.77593,12873.07078,12919.03745,13088.31633,12782.31141,13015.34211,12774.98966,13056.01036,13194.34111,12168.28134,12149.92414,12163.7071,12158.77064,12159.03271,12217.67244,12873.15573,13034.01213,13218.67946,13315.46167,12592.63351,13152.82055,13197.78112,13649.8808,13486.99501,13031.04278,12266.13687,12258.76031,12198.93106,12313.66647,14732.65981,13228.94179,13227.4475,13077.66231,13416.47033,13594.00773,13245.3855,14183.23792,14314.55538,14547.91509,12268.57435,12462.38288,12276.34954,11897.3663,25860.9915,12654.06911,12331.20288,12519.0560833333
