"Target","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","ARIMA","ETS","SVR","ELM","XGB","LSTM","MLP","DESTC","DESTCRI","cSA","cSM","cSVR","cELM","cMLP","DSLA","DESLA_m","DESLA_a","Oracle"
132394.428571429,132431.717763109,132337.522383237,132221.152824944,132097.471222407,131941.469381019,72187.580105007,94415.9080650595,98394.4357314427,96036.5558862086,105906.769613744,62455.7204248044,121756.250666567,112132.835943681,144425.83862874,110617.390715768,132749.278461219,132670.242794387,132680.438233097,132117.424900307,133156.837665124,82265.3442173493,94094.0746332837,110674.808425737,90615.636775096,107034.721337047,73827.9043871391,84473.2086921828,49443.0677419016,101278.369667724,139823.978084107,133909.460311395,132839.573953966,132155.587255025,132927.347504527,132626.69665616,53510.7805479234,73494.047408629,94610.0715430086,100160.289201447,126391.706739626,48495.2523802461,60633.7198858192,110234.785331585,131795.119903755,45217.8240890591,133068.253879006,133206.810457914,132342.238566596,131651.545013842,133699.164651888,135284.382549269,103927.065717237,132626.69665616,132626.69665616,108941.45021875,112132.835943681,178275.452833601,80655.0528189857,301751.131004327,133156.837665124,132107.448061357,111059.405763194,132431.717763109
130945,131467.232071709,131384.348642809,130967.538703184,131247.086217988,131236.849751067,71684.8701199222,93783.0922069545,96776.1577685315,95990.7797851447,104908.808342321,63515.6930210867,120410.594119682,110454.670782833,143141.060596815,107691.166653737,131399.168912466,131369.757903122,131261.640313279,131199.878798355,131382.550364061,80749.7027667043,90425.8781463967,108469.633908253,84272.2996417024,99619.7241069612,72684.8417265335,83439.4828908385,41597.7524930149,99944.3485568011,137045.990637968,128610.419110894,130907.335627395,130485.099926031,129765.729695695,130635.841876434,52106.4916628652,73842.5501051665,97736.0386013759,97805.7068523306,120311.258614586,47105.7618455898,56213.0639339328,109794.974901959,123682.705984668,36446.6011328897,131916.632996817,131977.346080565,131800.749233527,130634.327032689,132265.72859151,135146.631205423,102422.841167365,129765.729695695,129765.729695695,106856.258903103,110454.670782833,174086.484350888,61089.1199246407,305520.729368023,131382.550364061,128610.419110894,109054.095324551,130967.538703184
131108.571428571,129872.736595941,129746.042022541,129521.669120316,129491.473496565,129486.933543039,71793.4408702284,93281.7334546441,95934.0131114101,95589.8109345506,105500.169276944,63796.423873651,120194.217526972,111765.53569291,143366.631560826,110049.834222293,129545.004075857,129596.513043433,129564.232384952,129088.348375623,129763.82253789,79096.8611381027,88063.6471730371,107351.14564048,83292.1128331034,98920.9484631698,71956.0152993646,83851.6204329008,41938.4873805882,98555.2320978438,136475.322604636,127561.765928322,129568.855950994,129172.491966059,128069.190392601,128472.64618855,52332.3390838775,77718.8112112183,96176.6966633469,93017.6309581428,119763.391026283,49146.1719107618,47534.4354396318,122203.094625487,120969.106460001,21910.9137744731,130263.234505776,130320.530290289,130137.856675652,129368.114002984,131016.00845405,133173.590731961,101164.881200365,128069.190392601,128069.190392601,105796.843129974,119763.391026283,173608.393082442,47087.1023564379,301112.075210242,129763.82253789,127561.765928322,107754.943691284,131016.00845405
132431.571428571,130294.367613792,130176.209420804,129757.293787316,130095.644349732,130229.436920365,71904.1743780246,93029.8217069309,98091.2014184068,96468.6760819194,105084.801523156,64193.3546773934,124685.047951235,111609.141526266,145622.552401806,110896.442290988,130027.546311238,129947.074410628,129961.101251903,129903.894428557,129926.949964657,79966.9566040812,88286.4664541361,109794.624006191,83896.1656520856,98151.9122201411,69393.0325468431,84475.5412617554,43804.6702146408,100620.158333389,137851.359171489,128832.996247325,130221.223450961,130220.437686591,129649.503346675,129565.291909467,51453.0056433027,78524.098865832,97589.3459535966,93133.8322425173,117830.664903863,48994.7350479385,44654.4292822968,131176.812651296,118355.97070293,19133.8650974649,130686.281634725,130669.053643563,131144.139028832,129800.300345719,130130.245764256,134622.519190737,100885.685778005,129947.074410628,129947.074410628,106375.013523215,117830.664903863,175399.66612866,46020.8938655343,301686.394603515,129926.949964657,128832.996247325,108582.58687237,131176.812651296
133201.285714286,132198.942750229,132071.547708224,131791.192815282,132235.992189133,132080.265256662,73466.4885131706,94465.7215084243,104989.035450015,100410.848741856,108917.510479845,65622.2253700256,130128.052368726,115842.444146871,152733.728157439,119745.54952249,131846.641357338,131656.309759108,131867.148920112,131457.026865691,132070.493214077,81469.0703024012,89637.9186332662,111189.520510225,83275.0416336123,98612.8238882066,72358.2208481472,84890.8771491608,49313.4903684787,100013.823600522,139456.766093076,130583.04732955,132018.296675906,132241.998500412,132356.439952703,132363.267898744,51362.817810151,78662.7006492119,98907.5976640737,92466.3532625101,116926.595644588,49760.6206167239,42289.2176514919,132493.214586313,118938.153778822,14827.9400826126,132471.36167224,132420.135433611,133925.343550507,132220.520640678,130323.312184981,136781.08872933,101258.614007831,132071.547708224,132071.547708224,108219.8904646,118938.153778822,181270.568310363,52161.6539687876,294259.490343734,132070.493214077,130583.04732955,110548.336813792,132493.214586313
134464.142857143,133345.079874152,133278.049965876,133258.926545437,133601.295031329,133127.95463174,74408.0443905798,95642.7086100361,108971.965674259,101130.258161808,108819.197832431,64654.3240652382,133067.081661357,115948.876561871,154742.196429662,122735.505815938,132839.068379934,132507.142731674,132980.784527218,132863.355253858,133167.222653524,83320.1878182153,91160.7200621673,110366.256598766,83762.5252818629,99222.4783939666,69810.4510385385,87327.096646991,50656.5380088883,100754.212949979,138739.017938527,131810.685987028,132845.173208775,132958.718657236,133916.670465094,133470.030910742,50983.9519684129,74696.0386366853,99030.7755732788,92446.1059638654,115739.557718631,49752.3243303154,41932.9614492558,136891.734827246,118606.066487342,15806.815465499,133418.15657967,133403.853803186,133906.928190815,133042.869630874,131178.460300735,137066.122279763,102026.911662221,133470.030910742,133470.030910742,108976.359956046,118606.066487342,184870.079395971,56553.9451878045,288655.581175827,133167.222653524,131810.685987028,111333.342836912,133916.670465094
131032.571428571,135063.607631695,135047.715112459,134972.177113709,135294.198744647,135309.288205688,75203.9957769363,97068.7250100027,111801.967550129,103675.0749734,110592.792384801,65717.4091285572,131786.550152664,116142.760939614,156349.476880918,124564.894793077,134627.0261021,134352.620794538,134682.569813452,134777.106071181,134319.390231774,85441.6748905619,94644.3769145993,111391.652995229,83276.9692372384,99458.9141696512,73998.9609327326,88831.2826299888,51099.7131164655,100328.632379102,138488.882945021,134258.861540733,135175.544579289,135242.467964175,136174.716913888,136044.710105389,51721.4898286413,72648.0310806829,99634.6150425788,94073.4341373013,116328.257176909,51396.4627927039,42898.2662742553,135257.356801836,123785.417436961,15883.5244209108,134922.824999536,134904.00558904,135595.049529446,134711.789814862,132092.103611912,138797.578165701,103647.24376406,135595.049529446,135595.049529446,110361.579442373,123785.417436961,188485.828367878,56510.3995239557,271886.785710276,134319.390231774,134258.861540733,112780.531781106,131786.550152664
128797.857142857,130787.490253072,130799.126651583,130993.829151793,130273.35337973,129775.907276638,73702.6317600077,96089.8541351906,103119.418513325,97124.523642747,106018.847456287,63091.6201769164,121979.879655685,113363.027704433,145486.846613787,116547.015332201,130415.373165367,130307.813172098,130583.343733435,130382.655751032,129762.236589955,83312.1716492085,93787.0189500954,103747.858601538,83867.7527241956,102156.722770464,73390.2405793008,88853.3116793545,47711.1062978647,98090.175757471,134381.850018332,131620.214374458,130186.221288614,130287.429554391,130414.482376546,131239.606090285,52774.7542537651,71880.3642580398,98385.0782130773,90692.2126774017,112297.61401367,52075.7724890833,42728.2155513423,133004.057114855,124925.424134224,22604.12827998,130497.343830404,130649.758423244,128586.58061518,129693.280573185,131884.085887585,131449.112121037,103348.806251287,130414.482376546,130414.482376546,107065.491279641,116547.015332201,185175.054967208,57183.8409730375,277762.911067663,129762.236589955,129769.071933297,109179.222115607,128586.58061518
125763.285714286,127971.315738212,127972.915305491,127451.761379415,127458.853083503,126905.916106707,71211.6178101472,93554.8353580288,93794.9295954918,94157.5503008886,102186.110042979,64419.0113480151,113577.661315611,107353.023861451,137207.215582683,102873.830153024,127986.379515753,127896.073796598,127834.265147104,128088.499591742,127007.390397213,81986.9715099844,92837.6502724755,106408.07550504,84417.5419178944,100171.918093477,73801.4472392069,87017.6630540578,41391.0289959984,101189.839304756,135493.297560736,130028.998439798,128090.096856429,128491.374425985,127664.0848572,127362.690741154,52630.2032771561,74018.5048693361,91459.5683242055,86588.0880832771,112906.552299333,51084.9852265582,45263.6231860216,131843.779916938,124417.972734418,28376.9855061714,127883.40817596,127959.871246862,126581.305316241,126603.558398612,129734.525102718,130429.718002166,102751.636946116,127362.690741154,127362.690741154,104820.094217218,112906.552299333,176325.019979246,37894.5665100783,245363.846210087,127007.390397213,126956.65325196,106580.862986009,126581.305316241
122493.857142857,124076.339883905,123926.260355906,123686.862975048,123194.298888663,123235.964743001,70392.0501642019,90973.8826454723,86805.1118815951,91357.4956050623,102258.92224793,64412.3463847553,109936.148123729,107675.339110493,135213.078932952,102886.22844927,124201.713818623,124453.217087801,124181.186846442,123236.548964909,124987.222714179,77540.051053425,89168.5821914125,106917.563399261,87928.3315264356,103013.122927192,73930.7260115475,83684.08873072,44894.6387813386,100428.875120857,138031.919411959,125333.428262628,123821.299799226,124307.932273405,123764.845839697,123491.456686921,53384.9988275227,81043.8576364677,91044.514712849,84008.6525696855,115178.587407263,50525.1222163968,45446.3583417365,124059.404224896,123201.60700699,31588.0115097962,124394.196004218,124492.084684439,123800.424143509,123503.400341838,127296.503833703,126533.446255241,100201.238831367,123764.845839697,123764.845839697,102999.473539294,109936.148123729,172368.621718888,47600.1356006707,232020.47852203,124987.222714179,123236.256853955,104187.94484428,123194.298888663
