"Target","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","ARIMA","ETS","SVR","ELM","XGB","LSTM","MLP","DESTC","DESTCRI","cSA","cSM","cSVR","cELM","cMLP","DSLA","DESLA_m","DESLA_a","Oracle"
8191.85714285714,8294.63101452315,8278.29484293609,8291.39578669544,8640.62387185891,8286.97493181084,8072.78691113214,8106.63106543447,8142.70269862864,8227.77460233987,8228.7546178878,8013.49997890391,7977.92109961898,8472.50038929787,8564.47176238771,8539.36509377969,8288.50114976694,8288.58301016848,8304.36571868542,8453.67132000204,8221.27636746094,8048.40674372787,8173.13811106093,8126.6858041075,8027.26443952618,8110.72806710352,8918.52461839489,7917.23636932798,7925.24357361768,8102.56596909999,8334.405632219,8202.35162491133,8212.51808943973,8201.07807240866,8111.54184158471,8163.26910289228,7963.2529805755,7801.35848612316,8108.53493841456,7911.06788568328,7795.76309905627,7984.39327540699,7383.53595804144,7374.03353522092,7574.98696004999,7790.11080139753,8221.2903811063,8370.73815935391,8378.00553807018,8230.49010940558,8436.90424710228,8776.87513097127,8277.72428712391,8221.27636746094,8300.61413437975,8163.80625590826,8201.07807240866,8024.87079297929,8836.75692852704,3073.50868428781,8539.36509377969,8111.54184158471,8213.16593669218,8201.07807240866
7788.42857142857,7962.93611759802,7989.00750162513,7960.9662748484,7872.20978342039,8030.06827331377,7785.24687287197,7913.12153723685,7955.41708450375,7941.42838255855,7974.78020717525,7837.0882860138,8034.16763208108,8266.4682900734,8229.20623796361,8034.75762008,7993.91780219385,7969.58374491999,8027.10707694357,8054.84126092395,7919.5562287449,7820.57879012131,7983.8989910214,8016.33910308793,7951.72017963037,8068.37011919225,7748.54727950415,7712.80638563184,7942.09436702805,7830.79240751163,8062.97225533368,8417.37356456876,7676.46769029041,7680.43258358823,7763.46047635849,7705.42952543607,8491.33725728825,7396.29035000891,7620.71743515208,7676.50559523552,7622.37847220742,7794.62567643074,7479.57935973558,7803.63448954333,7524.31818613124,7947.23496518796,7762.65073245628,8091.11995464862,7852.42645612916,8239.91430657536,8420.63742428734,8384.80202193487,8043.31636265346,7919.5562287449,8005.33809169676,7927.87672277261,7947.23496518796,8198.21592082027,7935.86647876695,3038.89553132671,8034.75762008,8034.75762008,8055.8905362353,7785.24687287197
7406.28571428571,7681.39241251162,7679.75660154803,7676.7046468744,7671.17014528165,7697.29226608642,7718.53519699294,7633.04441726793,7615.15035346084,7613.10789520909,7636.68641868475,7706.6590572051,7628.23961029117,7590.12145395425,7530.05589298987,7531.33292306866,7578.62278598864,7567.01255340793,7787.29113196327,7431.15207799745,7562.66241703095,7653.02990296987,7601.48297323211,7741.93913342915,7765.13510448461,7854.51538365961,7691.95862714204,8029.20955071414,7875.75970708047,7838.61798379967,8032.16897121092,7468.38137023044,7512.79525116027,7536.89530243713,7564.36144005286,7760.72918217143,7494.16283495353,7970.12664704662,7579.44501817683,7701.79650819812,7987.7635744577,7550.67902579352,7981.37079180526,7758.57523899864,8199.71311970541,8035.95642232864,7546.4742069555,7630.89735395321,7415.0254172751,7247.11262887321,8273.85459463937,7685.71930676415,7801.45050066993,7550.67902579352,7563.51192854191,7698.8568807779,7671.17014528165,8303.16027040511,9657.14556095521,2765.56829117612,7531.33292306866,7685.71930676415,7661.56862461231,7415.0254172751
7050.71428571429,7148.14767818301,7141.6620253695,7135.75724439085,7273.14227662738,7189.0667294171,7228.98044869396,7064.91414788067,7058.58511978048,7090.28362360236,7086.66111828573,7169.91005416824,7025.45937168315,7061.35375749019,7054.72866643029,7031.4689406707,7212.11841196691,7231.04307822157,7210.13627952574,7263.44624744362,7147.31067272719,6920.28677689896,7005.48551171139,7091.53103977801,7212.28108775201,6947.92773241551,7003.69878612845,7055.8863942067,6981.50129947357,6844.33288517168,6874.61215809439,5991.64193172179,7058.3128971739,6910.94847432389,7084.78512758489,6880.96793873939,6569.53424771796,7073.97681717759,6958.9560879924,6709.61013086242,6522.17961054157,6766.38631218327,7162.80949341523,6503.57141503616,6427.46657462388,6193.69642662775,7233.58187077859,7174.39220953792,6959.36741796431,6528.70187283493,7914.28740655808,7262.30471311297,7524.03908520653,6959.36741796431,7044.24195685667,7000.49195975925,7058.58511978048,8259.11048005015,9020.27583464873,2753.17170002622,7031.4689406707,6947.92773241551,6864.87510949969,7054.72866643029
6596.14285714286,6707.41412880906,6711.40865073274,6733.92177832718,6740.1594250224,6713.54575303221,6742.22185098419,6639.86729188254,6649.37521332955,6644.8110473365,6653.50778889917,6723.02030582483,6703.90984849182,6738.72912711796,6772.42213388229,6759.34107418615,6728.13107195486,6731.97644094049,6743.57557145214,6818.23103739286,6774.79703625003,6691.03289110675,6743.57722762747,6617.70568976907,6539.80254886319,6552.9545405967,7000.72063139331,6540.07142862674,6507.23338442833,6465.3158138476,6451.19964148872,7763.14574921921,7358.05586084932,7275.57773713595,7469.21812675574,7375.5268263371,6592.82833953354,6891.98736681886,7077.9352642577,7078.00038362478,7295.12091677611,7102.31352378405,6901.07465868418,7452.4712278033,7090.84040585321,7183.07559211823,6827.2975687297,6772.19962888135,6997.3021617404,7691.1421058848,7549.53738457816,6937.77311252412,7177.66800217401,6751.45832281914,6774.79703625003,6895.93447429121,6759.34107418615,7317.49930050289,6636.87712310556,2734.11982332472,6759.34107418615,6759.34107418615,6946.60581527662,6592.82833953354
6278.42857142857,6237.00989212551,6242.18377473295,6269.36404034821,6242.4468203931,6243.70434362189,6305.3895747172,6170.87036413046,6178.873122674,6180.1598172257,6170.63264763138,6256.77352849743,6228.6959647808,6228.53512574074,6258.68818924883,6240.26557521193,6214.76137321876,6207.98066517054,6345.15359759328,6239.90646970711,6253.30988242753,6213.10222130017,6270.97742986975,6210.49307864183,6116.67223795333,6229.46949454218,6554.72899818575,6202.15185612764,6180.77403476893,6128.43426387983,6101.08067459646,6253.69971734706,6085.41032454992,6038.07589542091,6096.23481412914,6386.46829847425,5788.81767986714,5812.40446635539,6001.76610115792,5991.5726727649,5554.5470608318,6011.75716395306,5551.14970973151,5714.35957321361,5246.95487560881,5230.70151947632,6261.46027279451,6290.42331999129,6036.85672572545,5845.78696713953,7184.44374465942,6458.77474666777,6803.55628168015,6241.22467497244,6228.6959647808,6143.74119800936,6210.49307864183,7169.5921982329,6295.7112984185,2695.15168577982,6240.26557521193,6240.26557521193,6142.65749210667,6270.97742986975
6149.71428571429,5940.69159952263,5944.82126236493,5985.94997869647,5988.05639309499,5957.2621039198,5986.99622334644,5893.46455286179,5896.37153695196,5877.34115652741,5875.46410005932,5947.80185877097,5913.56399155054,5905.48779040481,5931.65474749133,5929.96966545675,5940.16008884689,5938.21763412623,6056.41808238264,5975.29874874484,6025.35670055438,5877.75919057862,5922.81394359887,5988.52701028703,5898.22922810974,5952.56600985988,5985.12398761198,5974.99487105599,5918.88873138566,5827.92092037701,5781.95270410152,5735.10147785082,5634.07297471905,5634.69704040738,5549.76412788951,5551.68825478244,6541.8926755631,5817.67083034158,5617.08412979432,5502.37688512786,5674.13084737093,6166.74532840605,5260.22091613076,5891.24689778923,5385.423679754,5834.15035771723,5899.4193168529,5948.38924993062,5785.73528615058,5629.10879965422,6828.30937539963,6143.45865994408,6443.04813494001,5946.60525614778,5913.56399155054,5893.57193058108,5913.56399155054,5001.49130654481,5738.20562945825,2652.72128825668,5929.96966545675,5952.56600985988,5976.86415819471,6143.45865994408
5973.14285714286,5862.83994880336,5865.71933430028,5895.23737173223,5904.53596226412,5851.84991984162,5846.0985234349,5832.14426918121,5827.79990453406,5808.09998495622,5812.15250605217,5844.65284457038,5824.55738689596,5890.46389974588,5902.58104794485,5906.22477344905,5860.29199250461,5857.30722429886,5861.40146202313,5898.67618859562,5942.21012477549,5800.29334586999,5806.42910177643,5913.61226992884,5880.81760222954,5917.22911546414,5881.2692716264,5880.30649362475,5866.67583622842,5846.27943292691,5835.58278447375,5565.97237029965,5903.48512834883,5914.57864657773,6076.99632307546,5904.82691731143,5583.83850380809,6043.10127092954,5997.39645720343,5953.24414573374,6057.28374402871,5716.93340360366,6032.49805371677,5969.04623244898,5987.35168990994,6144.95960121957,5804.43755388296,5847.75123899166,5925.42802899851,5913.57712977993,6540.71124231248,6113.03881072998,6196.61778331938,5863.56039816171,5865.71933430028,5906.9328284604,5890.46389974588,5421.66551800863,7120.04225176543,2621.90339572192,5906.22477344905,5904.53596226412,5857.27574098502,5969.04623244898
5867,5741.17440032014,5747.05963088784,5733.81163823114,5719.20190800524,5708.98562260462,5712.47380064053,5724.18182761251,5720.45373867271,5712.17902307917,5710.90270452376,5719.99140263636,5717.72853482231,5786.39637918071,5795.3321794701,5796.5514164775,5737.73070610778,5729.41809831514,5741.99915298712,5739.6015679959,5747.59066509668,5693.93534915327,5672.65052395471,5805.58295948655,5792.99270791401,5842.63464894907,5689.59853427715,5764.903730414,5767.18077731024,5806.64312763024,5841.42505260665,5589.3242616729,5765.91440007517,5798.09299797778,5894.93103249964,5826.71614472937,5403.80417379104,5784.37446335481,5812.12632919903,5820.17969839072,5762.95793443224,5587.45328467192,5890.85050546621,5712.53482270401,5849.09214784926,5917.75240861054,5720.88018752504,5737.24274662111,5784.7505281055,5772.59901012039,6349.52188509986,5999.29455184936,5998.32754879906,5740.80036049151,5741.99915298712,5773.68349946251,5762.95793443224,5544.68711490316,6980.70606393925,2559.01590684035,5796.5514164775,5719.99140263636,5725.94975490948,5849.09214784926
5621.42857142857,5714.99832949797,5718.78770178048,5711.04459836411,5704.84563931472,5703.7458654715,5702.83430666472,5721.35111291507,5716.31140340347,5709.69341442735,5709.1353236193,5707.62967343007,5707.91262047992,5724.44420539799,5727.85112937158,5737.81428279332,5703.32568719139,5697.82615675257,5703.43508054721,5658.78012880331,5667.44674107409,5713.35930087841,5649.60811014312,5764.14388527619,5768.69888716295,5797.87371247582,5574.23336794401,5755.63927717923,5751.87388068125,5834.43349382135,5854.08607090832,5664.76125731353,5686.5560356382,5747.96831374409,5671.67840973081,5685.4271301612,5662.81877932081,5809.16130402782,5691.40530980042,5721.82221621886,5720.50902122961,5716.55138835306,5781.29255132043,5771.03837707818,5982.01443988334,6006.58761472157,5763.3708757653,5678.4283177216,5735.21521746286,5664.67938935493,6221.2221719651,5902.22206406366,5839.54497582572,5700.63061864989,5716.55138835306,5745.53804350929,5716.55138835306,5080.48124637475,6706.68631523815,2494.48703277129,5737.81428279332,5702.83430666472,5728.20494274641,5649.60811014312
5540.57142857143,5466.21843982269,5467.25985761292,5461.94257038171,5473.93128504568,5463.33970932181,5490.78526517608,5466.72969617412,5467.63513118032,5466.12948478775,5457.13246937643,5459.64452051641,5462.87362542749,5446.74005691952,5452.77698229118,5441.43798782775,5465.98969558358,5464.75192848361,5463.42205187491,5424.3411063373,5399.35769237744,5446.64033128851,5417.74419214619,5478.09872601725,5498.41814060594,5480.7487731637,5339.49872780269,5458.69795785806,5468.42473870501,5532.14667778699,5534.1923322881,5482.23269845198,5472.96535067907,5493.32100118738,5383.37474142298,5448.75182219329,5447.43113479575,5504.68345289951,5379.37618620698,5415.59733954231,5361.38854005126,5514.31803849316,5469.57145865039,5389.426282307,5662.90748626112,5611.99817058774,5567.15941532341,5464.46078737524,5457.24506221239,5452.65066388877,6067.46112569173,5630.73616772606,5678.67717125302,5463.94141962507,5464.75192848361,5484.44246689331,5464.75192848361,4879.9369022136,6401.33518367348,2487.71366195439,5441.43798782775,5459.64452051641,5468.46216539762,5534.1923322881
5442.85714285714,5406.61297490861,5407.75063422369,5402.51406037129,5401.4964930474,5411.85295463808,5406.02958075388,5419.16023662613,5413.77818554857,5411.53561792125,5407.47974682716,5400.23868405547,5404.42028679987,5399.23824129512,5401.58655594908,5402.80448545765,5414.437006633,5417.59166201293,5415.34872047213,5415.31609533157,5404.75316115207,5438.18376713029,5399.34404891841,5409.74515941921,5419.62198754444,5411.0663240923,5379.91156440582,5401.96413495029,5399.33196312141,5418.08490988349,5424.47887475631,5552.92259754307,5486.72987984888,5497.62362942806,5405.06608552883,5460.98599261436,5437.84822662433,5418.52904368671,5369.15763556556,5386.360117961,5371.93497484797,5443.24843602665,5426.08047860776,5419.202269506,5599.68281314287,5598.98889499187,5501.90948718897,5384.57349228109,5456.54030556777,5473.67296821709,5924.29594603039,5549.48606781732,5521.90505727132,5415.33240790185,5415.34872047213,5442.07469693404,5414.437006633,4646.58788062397,6191.4943387783,2513.6664415593,5402.80448545765,5419.202269506,5442.88531411438,5442.88531411438
5086.71428571429,5312.06799132713,5311.93067664646,5309.88909199642,5310.45609792676,5305.10428571391,5309.08516471045,5317.73477153523,5315.09625950536,5310.13348983319,5307.33958727428,5302.60863545948,5311.16816098905,5313.21728019525,5313.12649179755,5306.59394369234,5307.90982936752,5305.74007549067,5306.14680893538,5308.8951412144,5315.29994849753,5316.88584630346,5303.66596496866,5303.60261919472,5317.46367458577,5309.61395214462,5284.11228940005,5293.42293143665,5320.25899977147,5328.68668602317,5327.84091552121,5457.25182324637,5320.14433073916,5354.92102234757,5262.28870367687,5340.0598392783,5364.411180586,5262.85088146993,5251.01507709755,5258.53201457352,5224.44670509666,5277.23595445389,5206.75780096977,5197.09721641856,5268.85623872317,5275.69412304388,5341.17006978484,5314.57857312321,5331.90142578003,5333.49822635922,5795.10904330299,5493.75779124669,5421.92483920143,5312.57397842085,5309.08516471045,5320.5202451108,5310.13348983319,4917.67566665829,6014.60224389276,2596.7276171626,5306.59394369234,5310.45609792676,5342.23705548684,5197.09721641856
4930.14285714286,4917.52173323899,4921.56780349155,4911.81318892272,4915.32300569187,4909.28899147372,4942.89099736523,4916.54489463307,4924.02028020076,4920.03448587856,4910.65689718794,4900.47361465321,4911.63605263402,4898.26759347626,4908.08215162806,4901.23176934471,4921.83096642198,4919.74609176804,4921.93148344337,4904.16103244126,4887.65089032828,4930.45522941751,4923.13239967898,4923.40580430197,4911.12374686217,4907.29389623649,4908.81959268871,4906.1121999696,4888.93904443786,4897.62452194385,4913.59789285651,5151.79687633216,4869.75567238978,4879.8298439653,4842.41370008484,4849.74705662874,5138.56448646475,4834.47179302841,4823.37494297236,4816.34093690288,4796.00776594806,4995.21702187578,4827.71815392442,4791.92356720198,4747.09078001542,4726.539875204,4904.95256477647,4958.90622865574,4837.85016622945,4898.0138386732,5639.93487875802,5068.03868902297,5211.32988993327,4921.74964346746,4904.95256477647,4922.89167153659,4908.81959268871,4653.5911424176,5309.57792232124,2613.68938466851,4901.23176934471,4915.32300569187,4968.32850818044,4930.45522941751
4751.85714285714,4770.57887875259,4770.16635968244,4763.08750466585,4778.2580342932,4798.2631081411,4788.5594477556,4781.86039784178,4780.37303613835,4785.03304514452,4773.28826431958,4759.82889957963,4770.60155658877,4735.49116357353,4741.12567600139,4722.45361449193,4764.49622910671,4768.82611828563,4759.04790089139,4759.34284155258,4775.54009957328,4813.89833303583,4783.76979589058,4750.9747145343,4734.82716672711,4731.24491784685,4725.29815518087,4754.35600814593,4745.45739752857,4741.58021564812,4718.36149357661,4816.79430243506,4759.17282063588,4764.70584218875,4748.94334779116,4742.15464844748,4831.40757019764,4770.18803593429,4751.9130111381,4740.24463716995,4774.76101055853,4740.27360132367,4717.91049212563,4780.76258450205,4777.84140487097,4774.7796094361,4745.64352369915,4757.66860635945,4725.26383871744,4671.7527081283,5442.68978046235,4866.2333017985,4996.69133885701,4764.08447991911,4770.16635968244,4779.86681397097,4763.08750466585,4184.19534956334,5150.48649578823,2646.27383277197,4722.45361449193,4780.76258450205,4785.949518396,4751.9130111381
4631.14285714286,4555.43083790614,4554.95677516237,4548.36427732024,4584.42047327421,4548.35165418224,4558.85757573729,4549.1169939844,4551.02618458873,4540.83330713947,4537.50421537134,4537.9279373839,4549.35827466223,4539.31437747203,4537.6395443305,4517.04794031711,4563.2334465058,4564.72816542627,4562.23897212434,4572.64496478739,4553.11390811227,4553.07098564403,4564.2481516678,4534.76904418542,4538.53446137053,4515.36123179299,4543.5593694465,4516.49866811337,4520.54939584519,4501.35091117787,4491.52245391029,4470.20027278234,4529.38212870504,4516.7172378094,4507.29207920589,4528.38726581084,4542.50322667867,4489.85877485784,4508.47852934038,4501.6206601491,4480.6523923824,4470.27619794468,4462.09194274877,4494.57395530733,4428.11242236317,4441.8810159297,4529.18346794407,4580.67356318659,4530.13196056721,4508.37235265551,5229.39461589995,4732.03747449602,4828.59243501936,4558.59787364336,4539.31437747203,4550.20701240824,4537.6395443305,4300.37489822829,5050.06910852536,2685.22071496913,4517.04794031711,4537.9279373839,4549.19165106736,4584.42047327421
