"Target","ARIMA","ETS","SVR","ELM","XGB","LSTM","MLP"
5493.85714285714,5323.12262686279,5415.99426812409,5232.61146698047,5246.22089512952,5809.82244418916,5521.91009812128,5414.6097257705
5468.42857142857,5489.7542273807,5447.72649966475,5493.70292299836,5501.48967829258,5781.78271629697,5556.46092387608,5351.15130578904
5460.57142857143,5445.22586953893,5442.48217260932,5417.94783575572,5392.25415806371,5727.90443166097,5589.31718390328,5370.70140221005
5334.14285714286,5459.76752584187,5441.58984957036,5439.69343048545,5545.94417383131,5733.27797771635,5579.50180889311,5327.56012798491
5589.71428571428,5312.8715184785,5311.5101131732,5237.65229650037,5292.26258225988,5694.46931403024,5411.64570599511,5286.75864828201
5645.42857142857,5622.19695758449,5566.96391111986,5616.13407742754,5452.04063771717,5711.63676870437,5737.48456700643,5327.84493600754
5531.57142857143,5663.38757988536,5688.69513953888,5748.73807438533,5957.17680676131,5780.12595694406,5869.54055350167,5436.62227739607
5979.42857142857,5583.15245451403,5577.28436848057,5484.30603214566,5553.8501230355,5847.78676550729,5661.69118717738,5416.66723269508
5886.71428571429,6136.40188498282,6021.02770494955,6165.34816740641,6047.36060445005,5946.51265207926,6194.85432597569,5578.72215743292
5929.14285714286,5957.4262856167,6001.12501623017,5941.2041885473,6166.41374293664,6045.92745481219,6145.63462684268,5716.15925125849
6024.42857142857,6050.84559635962,6004.33807944081,6008.66440291006,6246.98946654203,6159.18947238014,6070.3755771092,5712.23494956607
6161.85714285714,6097.25636724458,6082.53197083053,6004.85594952081,5878.78266705306,6178.80509985061,6185.70518330165,5821.17947914487
6395.85714285714,6202.2022215239,6227.7342391116,6247.54090282093,6216.55839059283,6253.80286552792,6378.79998179844,5896.93169203259
6521,6470.30551642653,6488.58844532761,6558.08369455026,6792.46940451884,6396.36566361927,6663.26690691993,6047.78164745512
7418.85714285714,6639.8121747233,6647.62686703178,6549.48767838363,6515.57180391148,6556.91085379464,6797.24261710757,6205.5568905785
7657.85714285714,7759.78863889354,7606.47451091557,7948.91981039581,7723.40364617858,6909.84512347267,7922.10576484317,6613.05836105347
7829.14285714286,8017.67307988021,8004.20453663287,8037.60113537843,8348.01262173983,7337.25375057402,8250.55494599115,7075.9873373849
8056.71428571429,8296.93546592804,8157.05052561758,8141.20032200355,8466.33849916761,7743.59162485032,8197.48151706514,7303.24817675636
8346.42857142857,8434.17831179043,8324.88597801008,8296.44714313071,8248.64174089734,7949.02558390299,8363.0230296907,7586.1633602324
8629.85714285714,8554.42742231344,8582.8574828308,8573.60313462758,8231.96416078007,8148.66760635376,8720.41761144002,7813.17635781424
8768.28571428572,8735.20148030617,8863.76103343802,8856.61700397386,8995.3223993233,8396.45646703811,9038.78257224673,8054.90695699056
9406.57142857143,8862.41418154914,8994.10633902201,8766.09652316551,8403.61380789561,8625.04557037353,9127.81238392421,8253.90711121332
9535,9661.41314236832,9633.95242313477,9790.72761820885,9217.65415552647,8929.95482235863,9902.13398542858,8579.97281047276
9703.71428571428,9803.82860347353,9831.68794043663,9789.43037513435,9989.16377906527,9236.62501126244,10041.5554938543,8895.84087026687
9808,10052.3717696409,9956.04919950298,9903.91908248866,10020.2804202346,9521.49856494722,10048.8462431771,9053.82026781354
10067.5714285714,10059.1424692637,10010.2935379249,9908.93966046959,9665.13186744973,9655.88678468976,10105.3424092247,9237.78188632783
10158,10214.0278103648,10233.7875086887,10214.34010499,9941.05964928988,9804.94723837716,10426.9990450541,9385.00915091378
11142,10200.1182218574,10322.9103081079,10257.8191610611,10447.8448387832,9955.01670219785,10513.1135651725,9532.53214536394
10167.4285714286,11384.9664748867,11346.9742221537,11520.7449048516,10962.7149003696,10324.1673861912,11813.6570550828,9920.30456924438
10143,10200.4955659562,10444.9063398891,10006.6597537589,10801.0667506419,10455.195039295,10385.1179833185,9968.93448893229
10101.7142857143,10329.5587153103,10134.7459645904,10031.3123311616,9813.69233957834,10396.2691835676,9976.83602124169,9689.70500691732
9563.71428571429,9965.00843101011,10027.3609774433,9917.26284477856,9342.38393282625,10087.6540667216,10213.4804028102,9734.75844355992
9511.57142857143,9180.99285247002,9449.74675504103,9166.98130993107,9619.8900164454,9894.99866231282,9589.75251352219,9406.23112923758
8496,9183.0074402498,9309.43069433227,9213.98636011907,9220.11526142033,9689.34962699527,9479.13526189895,9204.64753941127
9503.85714285714,8013.40891517785,8252.96931513464,7651.01267862989,7345.91813460475,9238.36914534796,8271.57613045829,8800.33776710147
9194,9423.36160075975,9196.78771279324,9861.11534492816,9709.83625099014,9111.64805839175,9685.58831278483,8715.76154636201
8621.42857142857,9027.50872551392,9165.4515235899,9025.4637700335,8978.82787344826,9090.44876389276,9642.21263903663,8903.89782878331
8630.14285714286,8689.16166641614,8551.34803605354,8364.19999957959,8435.34671318922,9126.42362976074,8558.50215021769,8525.18213199434
9035.28571428571,8716.79270898535,8454.19957267457,8549.81965596315,8257.59950010647,8855.88793364025,8541.71611985706,8443.35317448207
9206.57142857143,8993.41448332054,8929.12609569615,9105.6166712338,8878.34795171419,8767.73018900553,9365.43301010132,8504.31133288429
9678.28571428571,9144.80220031447,9249.78058205845,9514.27167950601,10259.3653417433,8959.44043404715,9653.72173963274,8637.03607214065
8252.71428571429,9866.15192616447,9811.53371868382,9695.80665914697,9081.06089214016,9279.55372964768,10150.2126949855,8889.1037742978
8340,8226.18823822584,8349.59403154637,7891.44201918625,8558.18644985877,9135.35433560326,8089.81064224243,8627.95666122436
8564.28571428571,8370.16705763643,8101.75561453925,8223.86640100586,8042.59653810412,8782.89306567964,8005.00170226324,8196.82620657058
8191.85714285714,8221.2903811063,8370.73815935391,8378.00553807018,8230.49010940558,8436.90424710228,8776.87513097127,8277.72428712391
7788.42857142857,7762.65073245628,8091.11995464862,7852.42645612916,8239.91430657536,8420.63742428734,8384.80202193487,8043.31636265346
7406.28571428571,7546.4742069555,7630.89735395321,7415.0254172751,7247.11262887321,8273.85459463937,7685.71930676415,7801.45050066993
7050.71428571429,7233.58187077859,7174.39220953792,6959.36741796431,6528.70187283493,7914.28740655808,7262.30471311297,7524.03908520653
6596.14285714286,6827.2975687297,6772.19962888135,6997.3021617404,7691.1421058848,7549.53738457816,6937.77311252412,7177.66800217401
6278.42857142857,6261.46027279451,6290.42331999129,6036.85672572545,5845.78696713953,7184.44374465942,6458.77474666777,6803.55628168015
6149.71428571429,5899.4193168529,5948.38924993062,5785.73528615058,5629.10879965422,6828.30937539963,6143.45865994408,6443.04813494001
5973.14285714286,5804.43755388296,5847.75123899166,5925.42802899851,5913.57712977993,6540.71124231248,6113.03881072998,6196.61778331938
5867,5720.88018752504,5737.24274662111,5784.7505281055,5772.59901012039,6349.52188509986,5999.29455184936,5998.32754879906
5621.42857142857,5763.3708757653,5678.4283177216,5735.21521746286,5664.67938935493,6221.2221719651,5902.22206406366,5839.54497582572
5540.57142857143,5567.15941532341,5464.46078737524,5457.24506221239,5452.65066388877,6067.46112569173,5630.73616772606,5678.67717125302
5442.85714285714,5501.90948718897,5384.57349228109,5456.54030556777,5473.67296821709,5924.29594603039,5549.48606781732,5521.90505727132
5086.71428571429,5341.17006978484,5314.57857312321,5331.90142578003,5333.49822635922,5795.10904330299,5493.75779124669,5421.92483920143
4930.14285714286,4904.95256477647,4958.90622865574,4837.85016622945,4898.0138386732,5639.93487875802,5068.03868902297,5211.32988993327
4751.85714285714,4745.64352369915,4757.66860635945,4725.26383871744,4671.7527081283,5442.68978046235,4866.2333017985,4996.69133885701
4631.14285714286,4529.18346794407,4580.67356318659,4530.13196056721,4508.37235265551,5229.39461589995,4732.03747449602,4828.59243501936
4352.42857142857,4444.79953145971,4470.41960794063,4478.89571844023,4527.60545988539,5081.68426985968,4633.55354872204,4650.08417601812
4272.85714285714,4186.39946923311,4200.52528871089,4100.60765157975,4062.06665170123,4913.69374429612,4324.70865313212,4462.53473254612
4126.57142857143,4167.02308945623,4108.48936284026,4104.36506839506,4007.25400730838,4754.79439163208,4242.11096600124,4287.70629401434
3896.57142857143,4005.35366428385,3986.38184325871,4012.1433498185,4089.15588177196,4602.95895004272,4132.3678817749,4162.15552439008
3802.71428571429,3765.16653973863,3759.60155836309,3697.46047437659,3706.24186220505,4463.40721965971,3871.01325371152,3970.16677238828
3698.14285714286,3680.13990755203,3656.29878051054,3650.19893498185,3595.53547388557,4313.86242430551,3770.81711923508,3820.47537231445
3579.28571428571,3561.88337846469,3570.75007707486,3555.06688417442,3527.87280572008,4180.84069497245,3701.37773077828,3703.69274112156
3383,3462.20024992955,3467.19735568556,3480.05676903777,3539.52191578611,4082.17235810416,3583.277757463,3575.11788159325
3282.57142857143,3274.45476618122,3271.27045436051,3198.72435980317,3151.60514723674,3957.95741371881,3358.12651379903,3430.90210478646
3077,3187.74328790088,3158.96861922048,3148.5242999867,3129.85350173707,3823.9989264352,3249.54786591303,3289.0328436352
2869.71428571429,2943.55725093842,2955.03720707318,2918.96690087475,2994.51271926721,3673.33170182364,3042.42858269101,3136.87478764852
2714,2717.72394225152,2729.3127255845,2657.5880300305,2656.57412634572,3512.89026914324,2803.71913292294,2937.35374559675
2677.85714285714,2546.05205936943,2560.72238257542,2515.74044296675,2496.18202299078,3335.4502502623,2645.38225510007,2762.40936751593
2628.57142857143,2530.03135712374,2537.39152729668,2549.24603038144,2512.25266213605,3204.48602785383,2648.13581938971,2637.34588005429
2539.42857142857,2523.62723415111,2526.35829825582,2548.61077915092,2552.25135190267,3131.02194077628,2635.7063436054,2559.14969507853
2509.42857142857,2494.37952338478,2462.17244289645,2444.07583844921,2393.38352471655,3079.97745395842,2540.35866664705,2477.91009694054
2502.85714285714,2508.28346094312,2442.11580734398,2470.50444197835,2449.71400750249,3026.68600827172,2506.07962671916,2420.51413917541
2459.85714285714,2501.54075699217,2453.31996633527,2483.9757828432,2486.81822812106,2986.51841545105,2518.99596459525,2390.86764035906
2515.71428571429,2440.74215134539,2425.93471263556,2423.4029737067,2442.69591393975,2963.23010871524,2479.68405605498,2355.40484083266
2478.42857142857,2507.21946367334,2491.68634617796,2497.38383096699,2445.62069934706,2961.30828466869,2545.31886300586,2354.06943566458
2432.28571428571,2459.94785905807,2473.46731746505,2451.60912010395,2483.69165276169,2958.91934185936,2517.43288103739,2357.8051255544
1951.57142857143,2426.07935487871,2421.54587079645,2403.00975978239,2455.52846051853,2950.09197344099,2446.96725954328,2322.92958504813
1862.14285714286,1841.76313632578,1896.11266469516,1690.7736545716,1827.51264658105,2797.45335642497,1864.90787615095,2125.11277035304
1761.42857142857,1723.14924146899,1707.07746212024,1651.94321469095,1596.69823713782,2584.20313944135,1711.10398265294,1885.67701812017
1543.71428571429,1518.1941731968,1610.43235786165,1564.60209191746,1599.90529182322,2377.08763685681,1690.9666272118,1763.15495917911
1836.57142857143,1306.37984574269,1405.89898593584,1307.02940466842,1345.84352397293,2250.27749488467,1475.2211894989,1555.46143913269
2014.57142857143,1779.1818809463,1724.32745787886,1841.89620525545,1586.25676831743,2223.69037192208,1820.8193422045,1556.24151066371
1810,2074.20628956649,2021.12564356952,2111.98528620852,1969.305949631,2309.3428141276,2129.5428373246,1710.42682847522
1681.28571428571,1952.24017330046,1861.30545496661,1891.00190136629,2123.76062808583,2409.35915828886,1859.05922998701,1694.38810412089
1579.85714285714,1819.31219592828,1671.59260667361,1599.50987558989,1480.75128826159,2363.97806639898,1614.96153168451,1621.3781136104
1312.57142857143,1548.85329581301,1525.37404293326,1483.45948175969,1467.80863556112,2225.245894205,1510.67600767953,1541.04922903152
979.428571428571,1096.75343009168,1224.62077731009,1140.28721928327,1385.25534113079,2073.11262239729,1225.20175270807,1353.69553856623
427,674.964942950219,831.3868710798,598.822623383977,520.213564753106,1859.36420140948,827.542121705555,1085.81174959455
2312.57142857143,49.7745201783703,202.379155954815,0,73.3188588666223,1512.27815782456,202.109374954587,695.260977245512
2312.57142857143,2425.17593034983,2176.38160895167,2962.33753800172,2391.82633037606,1701.11805888585,2427.64694186619,1128.38130742028
2312.57142857143,2481.11386303908,2639.83750459028,2675.98994757655,3043.06511149427,2213.75443658375,2853.21103795369,1801.51246679397
2312.57142857143,2995.89193729316,2628.3994366458,2642.88949773899,2793.73012429347,2793.61012840271,2471.39899907793,1870.69855254037
2312.57142857143,2912.34730416505,2520.26147471154,2510.77063094146,2865.49338376661,2828.07651992071,2322.96025021871,2164.01048905509
2312.57142857143,2500.73624955218,2427.85034361241,2469.19582932638,3650.42405198797,2797.10931841532,2338.45708320254,2169.78058197385
2312.57142857143,2128.08922803738,2369.7010193061,2369.53070224315,2645.70821072265,2797.10931841532,2338.45708320254,2169.78058197385
2236.71428571429,2003.00239274837,2338.26869414814,1815.04515423933,760.864602326627,2797.10931841532,2338.45708320254,2169.78058197385
2236.71428571429,2016.90318047332,2241.26657779177,2249.54717574625,1315.31772101034,2777.24626922607,2246.75730133057,2140.64530935742
2236.71428571429,2205.77248291956,2219.20877678828,2206.24617899705,5867.51135837136,2749.76103482928,2237.05534544445,2109.82513264247
2236.71428571429,2320.27590441083,2220.39903785417,2196.24382762134,2222.71348223202,2726.35426811945,2254.53071203686,2103.5509547279
2236.71428571429,2342.63266569982,2226.11218054061,2204.99718342432,2244.92671264607,2725.33265586126,2260.48563612075,2091.76796795073
2236.71428571429,2293.39166524556,2230.87040278934,2208.41521300223,2225.36450692782,2726.57816587176,2259.93954404195,2091.61968294779
