"Target","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","ARIMA","ETS","SVR","ELM","XGB","LSTM","MLP","DESTC","DESTCRI","cSA","cSM","cSVR","cELM","cMLP","DSLA","DESLA_m","DESLA_a","Oracle"
11200,10396.0793214202,10415.5015383569,10400.2217095565,10395.148134177,10449.8447262447,10471.7424817084,10481.2484967767,10427.490375505,10413.639590108,10402.5522003058,10292.7677738025,10406.9193879924,10396.0445803886,10420.2723214851,10404.4502641736,10333.0886967571,10427.2273925999,10437.4188146514,10352.9352845293,10351.0119462564,10376.6309925626,10446.4680677975,10404.303304978,10359.513585522,10365.6844090916,10700.0154246465,10381.9917090759,10482.2858954938,10493.961628772,10523.4643400251,10660.7641591562,10344.2819980964,10478.2051018514,10240.6864242484,10411.2007128009,10506.3975600395,10449.7319830274,10397.3257388388,10374.2755012398,10402.0564731797,10500.0729461124,10434.4019625654,10433.7000495538,10733.7027392722,10392.5938423507,10567.3565954023,10474.6180719144,10467.0096814127,10145.3166186917,11927.3048423089,10471.8796068572,10202.4435985514,10566.6667871386,10473.2488393858,10455.4739466826,10415.5015383569,12201.0223242248,11846.3838745505,55456.9909332839,10381.9917090759,10410.2794890502,10423.0968745414,10733.7027392722
11714.8571428571,11750.0812040324,11752.4982942408,11756.5963981876,11715.8651002084,11747.3249269178,11939.944623128,11905.3656216938,11927.5975809521,11895.8887321989,11921.9342605731,11953.5910170396,11914.5399025267,11946.5571462313,11912.528621866,11931.2829694439,11560.922692934,11759.4808905728,11788.7075306359,11699.57495431,11996.3985772937,11474.6688460975,11587.3034731036,11603.6915957764,11697.8527099522,11727.5736580619,11401.9017735752,11645.102654939,11895.98548028,11846.0878290971,11906.4597854761,10304.6801807974,11479.1289421027,11588.1665131775,11457.4583938909,11944.067400682,11462.3337495307,11603.7572615993,11620.3017645884,11700.5637971066,11651.0616031165,11572.9476209862,11567.3203700364,11635.6857813571,11820.6421670566,11905.372482667,11681.2132893842,11644.7856924157,11440.0759523971,11429.0745822416,12243.5529315614,11528.7032971992,10641.7934835525,11171.5322557936,11662.9994909,11681.0963706816,11700.5637971066,12739.9172707504,12423.2387880445,58322.7116723535,11645.102654939,11752.2863154222,11725.16157243,11715.8651002084
12992.5714285714,11989.3895573497,12013.0970660607,12041.8988255476,12002.132468543,12017.137056453,11866.3049617101,11947.1417889371,11888.674008172,11894.7964185337,11884.9135674792,11942.9013560663,11876.3697108674,11894.252504296,11845.8792106739,11888.8177109755,11967.187102283,12039.1014082452,11973.8685893289,12182.9051313346,12105.2147893943,11883.5534844499,11776.7581479698,11829.1305847328,11830.5634792689,11819.4010828127,11695.0384674186,11802.6869003811,11804.2338627436,11896.9352071121,11905.7324858693,11599.7533599158,12041.3673631314,12061.9201778917,12118.9136843329,12114.2784057747,11788.2848975871,11927.8224498817,11911.9628683387,11809.0178555521,11864.9319480602,11862.9534798439,11849.3644095707,11964.1455983307,12071.3240231843,12096.7592461636,12008.7804790953,12186.0679148402,11980.2729568531,12215.4087941387,12521.9336122842,12035.7280223001,11503.4484700646,11881.4206204371,12022.2542506977,11942.1777920548,11911.9628683387,13691.8984011166,13122.2947674926,59993.9805647948,11802.6869003811,11865.6184548852,11885.0250469214,13122.2947674926
14482.8571428571,13945.6606586328,13963.6754676499,13984.5502566726,13929.6345429091,13562.8881129431,14167.0307015443,14114.4228430977,14092.702627363,14025.1986142605,14030.9032056038,14092.7000598984,14045.7187243451,14090.2395782527,14061.4406599682,14019.1496419784,13962.1531156854,13994.5723297161,13985.6931263407,14009.2076172814,13883.3837226859,14100.7558288055,14185.0191386677,14080.7889514414,14135.7401334626,14017.4021281129,14108.3667323138,14172.8504483376,14058.3450334025,14173.1351157819,14133.3319773137,14135.8199382716,13985.2580890244,14174.0627045431,14052.9866763006,14046.0804957931,14080.8556414209,13919.2431178527,14034.8929924997,14088.0415777573,14043.1173611483,13871.0158230397,14116.4327164286,14129.2323105849,14156.4291723121,14220.4967528223,14100.5804955345,13911.701763169,13786.1011740164,13819.806969391,13297.094349407,13728.5029148275,12927.0299039284,13988.3011162112,14018.7684664866,13996.1918309002,14046.0804957931,16415.0767708228,16147.325858296,64068.1948365476,14172.8504483376,14058.3450334025,14048.2580747282,14220.4967528223
14473.1428571429,15499.7071318433,15511.40112487,15515.3666566042,15491.3578965044,15241.7938505077,15472.6420588971,15525.5218096314,15389.9960866841,15340.9637187937,15316.6458689699,15383.2626933895,15343.0800987255,15369.6011836217,15249.5794991673,15374.4666298765,15332.8434734527,15251.6924873559,15434.4494431988,15448.0023201074,15243.964208643,15222.5752633484,15146.7349736453,15062.5696566251,15044.3517084942,14984.6547164916,14979.3148594519,15022.6756009093,15020.3773084951,15043.3950318912,15090.8372903105,15122.2943981232,15401.9625309945,15075.408513375,15044.4234961267,15581.3991218879,15070.5835294789,15103.0495922485,15031.080822825,14959.547332293,14900.6819009884,14950.6944666315,15141.1488115214,14974.6041683617,14731.4781447958,15059.7865403393,15365.6418148808,15728.9809677079,15396.0608982838,15961.2851947093,14148.8763440081,15407.2326126056,14475.6448058713,15298.3896085365,15243.968106502,15205.6075201318,15241.7938505077,17292.2500714522,18695.2112433659,67209.0466362303,15022.6756009093,15101.8592340733,15176.779012482,14475.6448058713
14401.5714285714,14740.8444865792,14785.1510738395,14839.5268975098,14843.9689240635,15031.2540033248,14648.6062706322,14747.8844486628,14806.4341740908,14844.0392380479,14907.873746407,14703.1206445902,14852.2208311079,14980.723107683,14924.394065979,14937.0420208435,14806.940404907,14662.7503071131,14649.9876872534,15034.1422438447,15012.3050052543,14884.5813590728,14847.8050676571,14843.9711313266,14833.7023510614,14881.9368518518,14911.4838441116,14887.5331334987,14961.3332666377,15066.0636515326,14857.9713795282,15660.9684264725,14977.7767123754,14915.158017617,14947.4104233901,14880.0696821346,15010.0009380729,14959.9667908088,14935.0132219852,14964.5634337097,15001.5980308041,14929.9898083952,14848.2067500789,14896.0600482938,14635.5849576185,14971.8261780661,14714.5669271566,15003.3540388813,14714.894613781,15596.8636106204,15069.1253912094,15159.0676844333,15364.8597135998,15126.4056930449,14859.2121245093,14924.5425986458,14907.873746407,16608.7166624571,17295.9486041567,74041.1340352106,14887.5331334987,14869.8769823033,14872.5698342613,14635.5849576185
15200.2857142857,14826.7691754999,14790.9554787622,14912.4978411872,14869.6187051614,15210.4111643659,14941.758429906,14960.113417658,15065.2288339532,15195.3298362896,15297.1819499221,15163.416550858,15183.5600376465,15247.0397347162,15479.8775913501,15165.0804552514,14814.9033922753,15010.7641935605,14787.7347740428,14977.3040153545,15019.2504349441,14957.0838646034,15118.8758280382,15179.0369768044,15255.8614088986,15297.5535607159,15072.0102341013,15375.7933974595,15576.4161108785,15109.3225055754,15385.7285705839,15530.4906660583,15150.9955319195,15085.6869386295,15093.4348570749,15066.1812795671,15210.8759393354,15235.7822381722,15467.8993125085,15369.373311948,15392.6216118987,15331.0139486564,15141.0322701283,15369.3784009442,15633.8088539838,15513.1945057544,14850.681084565,14591.3390551166,14454.2299762645,14739.5425527959,15806.7520074404,14827.1254118567,16003.0619160618,14858.6865658131,14961.3456593332,15162.4355091283,15163.416550858,16768.9674741824,17529.900129478,81555.2206909053,15375.7933974595,15181.2985072255,15124.8513286479,15195.3298362896
15362.5714285714,15770.2241329054,15720.4855601022,15788.7750313185,15764.9879806495,15981.1541497461,15727.4126801737,15762.3383814984,15893.0978752801,15896.0168732199,15938.4643301297,15902.7709360012,15947.3798901475,15980.263759912,15805.5988274611,15829.4114802848,15846.3536530387,16135.082071788,15662.9370888236,15762.9360450645,15842.4997498955,15879.0862875869,15932.7442751196,16117.7723284712,16088.7477026036,16201.2780573756,15784.0936719237,16041.7826155811,16113.063960584,16103.7557827147,16281.6878715969,14919.5926234958,15735.0817323364,15517.2826571481,15860.266574734,15487.5441841101,15791.1077947261,15842.7531426343,15891.9465641054,15909.89549531,15911.4617517716,16005.7486389406,15915.2906359116,15807.5253552711,15735.8389754928,15738.8644653091,15647.2279298999,15715.3755027006,15703.3178399264,14746.949150779,16008.4032430748,15514.8496204047,16372.7634095578,15446.0953220409,15709.3466713135,15833.5503177595,15846.3536530387,15820.2803651208,17734.8932085232,90020.7674510146,16041.7826155811,15915.2906359116,15918.5327340004,15446.0953220409
15777,15372.6192167753,15401.04340576,15419.5805061462,15378.3487988661,15551.0819844092,15246.2307381577,15372.2926366091,15326.8009865572,15313.3724647737,15281.4726358005,15269.6526731798,15237.3200463749,15323.9708534497,15208.7095395985,15230.3394177725,15598.1065147999,15553.1798179252,15297.2475085544,15750.6177746542,15613.9166901153,15680.3835445497,15790.169569463,15894.4012411315,15883.6815650947,15899.7961520597,16045.8787061412,15805.8152423507,15881.5380517617,16016.8814616073,15922.1799202245,16634.04976937,15834.3546590556,15775.259005788,15801.5135761978,15055.5285793759,15998.1071419396,15972.645101095,16129.8618774053,15829.5174235743,15906.3046256932,15977.5653821023,15983.6875349165,16083.7047632471,16034.2216866251,16200.0904494201,15594.2927545258,15670.8485781364,15809.3515423885,15767.7878788314,16172.6128407745,15555.3623904997,16473.4197661139,16038.0832966316,15723.0537919622,15714.7862308816,15775.259005788,18700.7495643372,19069.5764167168,93750.6643303452,15805.8152423507,15819.4344829814,15702.2552637267,15775.259005788
16174.7142857143,16214.2201818541,16227.7906493839,16224.5157820945,16237.1618977037,16233.4600415044,16267.0723586693,16297.5471193585,16256.591598516,16271.8293021209,16260.1750345706,16198.7330401235,16272.5789447871,16337.052347257,16387.1761178198,16402.1304638246,16176.4413221299,16194.0714125487,16246.1363356346,16208.3331449274,16144.2766591524,16272.8716833571,16362.0017312821,16347.4856107647,16419.3757930209,16314.2272881012,16573.2790488879,16345.2445708897,16462.3065902331,16304.7415039,16403.898285724,16372.6232555117,15977.2044023117,16149.2179942454,16012.4481644969,16280.4163832562,16289.9416258356,16240.4631597968,16162.6755339365,16048.2604423375,16101.9849956103,16156.7753276618,16333.9978809327,16322.9748901441,16705.3958614873,16333.2306544667,16250.7027634534,16131.8569720686,16160.5749268203,15732.215740071,16688.61539256,16167.5053385964,16471.371181366,16221.6850514669,16187.5871811267,16269.3913444168,16267.0723586693,19978.2533655478,19375.1616968121,97216.1459591601,16345.2445708897,16272.5789447871,16257.5934201929,16176.4413221299
